,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,abs_contrast,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,35.092457070035096,34.93620603003494,34.0965566700341,0.8,1.0,,-1.0,-1.0,34.405916940000196,-1.0,1.0,1.0,0,0.0,1.0,-1,0.8396493600008412,0.8396493600008412,1.0,-0.07590203871054735,18.18156425104213,5.560951156417529,0.4296915967639704,2.9625154537552496e-16,0.9999998462503872,1.537535814265221e-07,0,0
1,39.905542380039904,40.811518440040814,39.89251035003989,0.8,0.0,,-1.0,-1.0,40.2929169400002,-0.0,1.0,0.75,0,0.0,1.0,-1,0.9190080900009221,0.9190080900009221,0.0,-0.036680665515635584,19.788049613526855,11.0708722392718,0.6896010956642196,1.7340288540228502e-14,0.9978934906536072,0.002106509350089298,0,0
2,44.88881067004489,45.26800608004527,44.876811870044875,0.8,0.25,,1.0,1.0,45.029916940000206,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3911942100003927,0.3911942100003927,0.25,-0.4076075817563391,21.3315907451278,12.198455556233723,0.7851318156030037,0.918858242233479,0.017639198762093383,0.06350255900788962,2,1
3,48.74099208004874,50.51878095005052,48.73512600004874,0.8,0.0,,-1.0,-1.0,48.871916940000204,-0.0,1.0,0.75,0,0.0,1.0,-1,1.7836549500017824,1.7836549500017824,0.0,0.2513108434235598,17.25329496007257,3.322154410680135,0.24236724250587838,1.1992954078631755e-41,1.0000000000004547,3.063065142407232e-12,0,1
4,54.43812231005444,54.73699242005474,54.41939085005442,0.8,0.125,,1.0,1.0,54.51291694000021,-0.125,1.0,1.0,0,1.0,0.0,-1,0.3176015700003205,0.3176015700003205,0.125,-0.49811735939106694,15.026788006756913,8.650617763400078,1.0455073063203146,0.875862933960825,0.11983124272730755,0.004305823315387413,2,1
5,58.25704038005826,58.62853656005863,58.24637478005825,0.8,0.25,,1.0,1.0,58.38491694000022,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3821617800003807,0.3821617800003807,0.25,-0.41775274890038083,20.137755544921458,6.192278886834781,0.7503089953845209,0.8081369622888905,0.0025567322100573686,0.18930630550458638,2,0
6,62.57130891006257,62.962069830062966,62.57134224006257,0.8,0.0,,1.0,1.0,62.66391694000022,-0.0,1.0,0.75,0,1.0,0.0,-1,0.39072759000039525,0.39072759000039525,0.0,-0.40812592135296,18.61942186187425,6.120663350820541,1.4298636594636533,0.7941116813271392,0.205888318673107,2.8062244235564223e-12,2,0
7,66.70419558006671,67.12841982006712,66.6949631700667,0.8,0.25,,1.0,1.0,66.84591694000022,-0.25,1.0,1.0,0,1.0,0.0,-1,0.4334566500004229,0.4334566500004229,0.25,-0.3630543298071547,20.867684824507737,12.65598223209381,1.2185748162088774,0.9131006136233372,0.08510520039845482,0.001794185981516638,2,0
8,70.93917204007094,71.7008625300717,70.93460583007094,0.8,0.0,,1.0,1.0,71.15991694000023,-0.0,1.0,0.75,0,1.0,0.0,-1,0.766256700000767,0.766256700000767,0.0,-0.11562571506975622,20.51847128394825,6.710428871711096,0.7247063898039429,6.898251618134149e-09,0.9719991324404068,0.028000860664461887,0,1
9,74.77045554007478,84.08439072008409,74.75289063007476,0.8,,0.0,1.0,-1.0,77.61091694000024,0.0,0.0,0.75,1,1.0,1.0,1,9.331500090009328,9.331500090009328,0.0,0.9699514645874474,19.417515908620707,9.44024338722229,0.39976795066708015,6.57461208733425e-170,1.000000000003638,4.201302951390153e-50,0,0
10,87.53824530008754,87.92400672008793,87.52681311008753,0.8,0.25,,1.0,1.0,87.69591694000025,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3971936100004001,0.3971936100004001,0.25,-0.4009977469940999,18.51583518416269,10.685050002733867,0.781202353574191,0.71146999199689,0.028660560968528856,0.25986944703831466,2,1
11,91.75532355009176,92.27047203009226,91.72409334009173,0.8,0.0625,,1.0,1.0,91.91291694000024,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.5463786900005374,0.5463786900005374,0.0625,-0.2625062474591244,16.44147635527133,8.929135584831238,0.6296080987545031,0.00340171025250573,0.16057947347576,0.8360188162757103,1,1
12,96.8043519300968,97.38079428009738,96.7930530600968,0.8,,0.25,1.0,-1.0,97.00891694000025,0.25,1.0,1.0,0,1.0,1.0,1,0.5877412200005807,0.5877412200005807,0.25,-0.23081384988278464,18.624413708712055,10.033700021107991,0.5028495720559408,0.0018604999583005334,0.47784125303170133,0.5202982470137704,1,0
13,100.43582208010044,102.57804117010258,100.41435756010041,0.8,0.0,,1.0,1.0,100.53591694000025,-0.0,1.0,0.75,0,1.0,0.0,-1,2.163683610002167,2.163683610002167,0.0,0.33519375529035594,16.5120722824711,8.316511128346125,0.569969634504334,1.7231681957488872e-51,1.000000000003638,1.4223430748681218e-14,0,1
14,107.05212705010705,107.5030152901075,107.03799513010703,0.8,0.0,,1.0,1.0,107.15891694000025,-0.0,0.0,0.75,1,1.0,0.0,-1,0.46502016000046353,0.46502016000046353,0.0,-0.33252821875054506,17.662183414236903,10.228677773475647,0.6115927528175934,0.013991120606009154,0.05851263109568268,0.9274962483023087,1,1
15,111.9018753601119,112.3092346201123,111.8896099201119,0.8,0.0625,,1.0,1.0,112.00491694000026,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.4196247000004121,0.4196247000004121,0.0625,-0.3771389562311809,14.872560811074639,3.9801999936501185,0.29072009087725176,0.03122783981860369,0.02910764937278926,0.9396645108127571,1,0
16,115.38502701011538,115.81791705011582,115.36792872011537,0.8,,0.0,-1.0,1.0,115.51391694000027,0.0,1.0,0.75,0,0.0,0.0,1,0.44998833000045124,0.44998833000045124,0.0,-0.3467987490738271,15.194792609661802,2.472687778870265,0.21908287628941353,0.0065190598157387385,0.04910818779121015,0.9443727523971236,1,0
17,119.88471033011989,120.2011120201202,119.85388008011985,0.8,0.0,,1.0,1.0,119.96891694000027,-0.0,1.0,0.75,0,1.0,0.0,-1,0.3472319400003556,0.3472319400003556,0.0,-0.4593803332423468,20.820142196284436,1.5460911045471828,0.2040283061828071,0.0010707096831677658,0.00025292572677896864,0.9986763645937007,1,0
18,124.15105032012416,124.63786830012464,124.13351874012413,0.8,,0.25,1.0,-1.0,124.32291694000027,0.25,1.0,1.0,0,1.0,1.0,1,0.5043495600005059,0.5043495600005059,0.25,-0.2972683537183279,20.52003203531553,12.543228880564373,0.89866070233893,0.07472810511187304,0.052120464495927075,0.8731514303961,1,0
19,128.50318173012852,128.86481223012888,128.48215050012848,0.8,0.125,,1.0,1.0,128.6359169400003,-0.125,1.0,1.0,0,1.0,0.0,-1,0.38266173000039316,0.38266173000039316,0.125,-0.417184969394862,19.65680197772657,11.382836612065633,0.6789188227168331,0.5799820961994381,0.0041803838101380705,0.4158375199939695,2,1
20,134.51944671013453,134.84674731013484,134.4977488801345,0.8,,0.0,-1.0,1.0,134.3929169400003,0.0,1.0,0.75,0,0.0,0.0,1,0.3489984300003357,0.3489984300003357,0.0,-0.457176526747767,20.153710830401216,13.044048849741618,0.8592375585282419,0.7826721672161938,0.013493497370168101,0.20383433541746893,2,0
21,140.6023050301406,140.9230396201409,140.57237469014058,0.8,,0.125,-1.0,1.0,140.67491694000032,0.125,1.0,1.0,0,0.0,0.0,1,0.3506649300003346,0.3506649300003346,0.125,-0.4551076657378906,14.989007782941789,6.381878900527954,0.4775266643759773,0.3767002566396399,0.01174266989587878,0.6115570734679434,1,1
