,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,abs_contrast,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,,8.602799999999998,8.2031,0.8,0.125,,-1.0,-1.0,8.273381435244861,-0.125,1.0,1.0,0,0.0,1.0,-1,0.3996999999999993,0.3996999999999993,0.125,-0.3982658517398959,19.28457607791513,7.167037544647853,1.9264394351719833,0.9999999910510269,1.6134213626102974e-63,8.941811747428473e-09,0,0
1,12.6189,12.8964,12.610700000000001,0.8,0.25,,-1.0,-1.0,12.686381435246334,-0.25,1.0,1.0,0,0.0,1.0,-1,0.2856999999999985,0.2856999999999985,0.25,-0.5440897596172592,15.305392350922,8.094017120202382,1.8687780091577217,0.9999371658705942,1.461827937620915e-42,6.28341219227358e-05,0,0
2,17.601899999999997,24.285899999999998,17.586999999999996,0.8,,0.0625,1.0,-1.0,17.567381435247963,0.0625,1.0,1.0,0,1.0,1.0,1,6.698900000000002,6.698900000000002,0.0625,0.8260034947679117,18.320109490662407,5.341569090882937,2.922019884306612,0.9999999999931788,1.3307804015330148e-246,4.50703479566865e-22,0,0
3,28.0013,28.3157,27.978100000000005,0.8,1.0,,1.0,1.0,28.137381435251495,-1.0,1.0,1.0,0,1.0,0.0,-1,0.3375999999999948,0.3375999999999948,1.0,-0.47159756204638925,16.09389411496396,7.028946188629651,0.7109050780458556,0.9999987160516923,1.2839299672659887e-06,1.104421813220688e-11,0,0
4,32.0366,32.403400000000005,32.029700000000005,0.8,0.0625,,1.0,1.0,31.967381435252772,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.3736999999999995,0.3736999999999995,0.0625,-0.42747690215036305,17.350027984612332,6.792972346146901,0.5627493186770074,0.9999998547914507,5.8612884618250373e-08,8.658894262037814e-08,0,0
5,,38.2086,37.622299999999996,0.8,,0.0,-1.0,1.0,37.83638143525474,0.0,1.0,0.75,0,0.0,0.0,1,0.5863000000000014,0.5863000000000014,0.0,-0.2318801058152017,23.28316536258169,6.279443027575811,0.9330116128339554,0.7860586552292422,0.21338002718831653,0.0005613175758306884,0,0
6,,43.0636,42.8162,0.8,,0.125,1.0,-1.0,42.883381435256425,0.125,1.0,1.0,0,1.0,1.0,1,0.24739999999999895,0.24739999999999895,0.125,-0.6066003047069,15.671069224370317,6.081388669709365,0.6239679469549536,0.9997205857359537,0.00022595867490331515,5.34555825492487e-05,0,0
7,,46.605,46.0761,0.8,0.0625,,1.0,1.0,46.355381435257584,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.5289000000000001,0.5289000000000001,0.0625,-0.2766264329810154,22.202957855062493,4.926265596970916,0.6338544258131348,0.14440627174242374,0.8555762634615798,1.7464789596107357e-05,1,1
8,,51.9683,51.3231,0.8,0.25,,1.0,1.0,51.684381435259354,-0.25,1.0,1.0,0,1.0,0.0,-1,0.6452000000000027,0.6452000000000027,0.25,-0.1903056412830743,16.727051516597996,6.038409144679705,0.6775995805295082,0.9992497183532801,0.0004427841525943704,0.00030749748740821107,0,1
9,55.3683,55.7919,55.36,0.8,0.0625,,1.0,1.0,55.55938143526065,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.43189999999999884,0.43189999999999884,0.0625,-0.3646167959525026,17.062433639828484,5.11824043939511,0.7369583973587647,0.9759869506699711,0.02337914527635692,0.0006339040468713296,0,0
10,59.09899999999999,59.8643,59.076899999999995,0.8,0.0,,1.0,1.0,59.15238143526186,-0.0,1.0,0.75,0,1.0,0.0,-1,0.7874000000000052,0.7874000000000052,0.0,-0.10380458954578639,16.822979803990894,5.58893305559953,0.7918611806272665,0.9848561913754107,0.012124544028188527,0.003019264589761965,0,0
11,63.615700000000004,63.8562,63.59450000000001,0.8,0.0,,-1.0,-1.0,63.653381435263356,-0.0,1.0,0.75,0,0.0,1.0,-1,0.2616999999999905,0.2616999999999905,0.0,-0.5821962773601348,19.221466566155843,5.897302353382111,0.9979280548217567,0.9988313619634461,9.426550216618392e-06,0.0011592114800333645,0,0
12,70.1671,70.5847,70.1594,0.8,0.125,,1.0,1.0,70.25938143526557,-0.125,1.0,1.0,0,1.0,0.0,-1,0.4252999999999929,0.4252999999999929,0.125,-0.37130461728598396,17.041141963462515,6.328209216396014,0.7468712930180239,0.9976826514062276,0.002312336991880468,5.011595729140925e-06,0,0
13,76.71480000000001,77.1913,76.7,0.8,,0.0,-1.0,1.0,76.9343814352678,0.0,0.0,0.75,1,0.0,0.0,1,0.4912999999999954,0.4912999999999954,0.0,-0.3086532358651823,15.534351583127089,5.664517586926619,1.279558631654279,0.9987402858180274,3.9547632105610295e-17,0.0012597141759639542,0,0
14,81.3163,81.69959999999999,81.2892,0.8,0.0,,1.0,1.0,81.47238143526931,-0.0,1.0,0.75,0,1.0,0.0,-1,0.41039999999999566,0.41039999999999566,0.0,-0.38679264789624473,16.114019976260433,6.645445077617963,0.7676602844467578,0.9989825981916058,0.000967048873776034,5.035292884143609e-05,0,0
15,84.78299999999999,85.20689999999999,84.77319999999999,0.8,,1.0,1.0,-1.0,84.99338143527048,1.0,1.0,1.0,0,1.0,1.0,1,0.43370000000000175,0.43370000000000175,1.0,-0.3628105778512363,16.193575344739422,5.798222750425339,0.636895311722953,0.9999829473552989,1.6869930573321343e-05,1.8270821013873266e-07,0,0
16,88.299701,88.517801,88.289401,0.8,0.125,,-1.0,-1.0,88.32138143527159,-0.125,1.0,1.0,0,0.0,1.0,-1,0.2284000000000077,0.2284000000000077,0.125,-0.6413039004261749,16.284343206508865,6.277418216069539,1.3155560310888503,0.9995592121127934,1.0494582722209594e-17,0.0004407878818950402,0,0
17,93.482,93.64370000000001,93.47370000000001,0.8,,0.0,1.0,-1.0,93.44338143527331,0.0,1.0,0.75,0,1.0,1.0,1,0.1700000000000017,0.1700000000000017,0.0,-0.7695510786217217,15.238463145401305,5.916062661012014,0.8111280492618963,0.9771256054601365,0.013217035287689938,0.009657359246753873,0,0
18,96.7657,97.77489999999999,96.743,0.8,0.0,,-1.0,-1.0,97.51838143527466,-0.0,1.0,0.75,0,0.0,1.0,-1,1.0318999999999932,1.0318999999999932,0.0,0.01363761245352863,13.21921669992067,2.364423054208358,0.5165718452678689,8.318659364578533e-07,0.13180103269298124,0.8681981354358903,2,1
19,102.0296,102.8095,102.01820000000001,0.8,0.0,,-1.0,-1.0,102.61638143527637,-0.0,0.0,0.75,1,0.0,1.0,-1,0.7912999999999926,0.7912999999999926,0.0,-0.10165883427249482,15.4974698422928,3.467442258509497,0.6640856734090762,0.007562715422618113,0.23392455567396056,0.7585127288978927,2,0
20,107.0295,107.2526,107.00410000000001,0.8,0.0625,,1.0,1.0,107.03438143527785,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.24849999999999284,0.24849999999999284,0.0625,-0.6046736069306616,14.98546695861986,7.1031660834948225,0.5849990771303505,0.9999989311241989,7.162180481578078e-07,3.5265223897788857e-07,0,1
21,110.46239999999999,110.89229999999999,110.4567,0.8,0.125,,1.0,1.0,110.54438143527902,-0.125,1.0,1.0,0,1.0,0.0,-1,0.43559999999999377,0.43559999999999377,0.125,-0.36091212891626884,17.133330761872248,6.004271437724431,0.7162716640662072,0.9911525226028935,0.008755149497153636,9.232789449306557e-05,0,0
22,115.16449999999999,115.41029999999999,115.14959999999999,0.8,0.0,,-1.0,-1.0,115.20838143528057,-0.0,1.0,0.75,0,0.0,1.0,-1,0.26069999999999993,0.26069999999999993,0.0,-0.5838589688316712,18.183213922404672,4.028529728700717,0.9260246057816144,0.29346622633045777,1.3784273556004185e-10,0.706533773526107,2,1
23,120.1118,120.5543,120.0989,0.8,1.0,,1.0,1.0,120.36638143528229,-1.0,1.0,1.0,0,1.0,0.0,-1,0.45539999999999736,0.45539999999999736,1.0,-0.3416069737208785,15.806152544970384,6.896879103779793,0.8579079257064953,0.9992618215183519,0.0006770195848531737,6.115889143657195e-05,0,1
24,123.8805,124.3025,123.8685,0.8,0.25,,1.0,1.0,123.80638143528344,-0.25,1.0,1.0,0,1.0,0.0,-1,0.4339999999999975,0.4339999999999975,0.25,-0.3625102704874918,17.354007086938847,6.713358795642852,0.6533532749483449,0.999993814004972,6.101853801664069e-06,8.41358949907165e-08,0,0
25,127.38019999999999,127.74469999999998,127.37339999999999,0.2,0.25,,1.0,1.0,127.5433814352847,-0.25,1.0,1.0,0,1.0,0.0,-1,0.37129999999999086,0.37129999999999086,0.25,-0.4302750507738518,17.539273259812948,6.197610543171565,0.6723657466135119,0.9996072414852568,0.00039234322028064975,4.1528898350765424e-07,0,0
26,130.9634,131.23970000000003,130.94570000000002,0.2,,0.25,-1.0,1.0,130.9153814352858,0.25,1.0,1.0,0,0.0,0.0,1,0.29400000000001114,0.29400000000001114,0.25,-0.5316526695878262,16.488023240472636,5.894934431711833,0.7025393972813969,0.9974423223505383,0.0025557236209175133,1.95402271260259e-06,0,0
27,135.3795,135.61200000000002,135.36440000000002,0.2,,0.0,1.0,-1.0,135.42838143528732,0.0,1.0,0.75,0,1.0,1.0,1,0.2476000000000056,0.2476000000000056,0.0,-0.6062493596519098,20.25505126752614,6.074683564901352,0.6204222747392502,0.9876348751971413,0.012363697370450608,1.427426570208002e-06,0,0
28,138.81230000000002,139.2649,138.79190000000003,0.2,,0.125,1.0,-1.0,139.02538143528852,0.125,1.0,1.0,0,1.0,1.0,1,0.47299999999998477,0.47299999999998477,0.125,-0.32513885926220243,13.596505376906032,5.446335659734904,0.6574534564557105,0.9869304137872416,0.012907279010744864,0.00016230719606316613,0,0
29,142.37910000000002,142.90020000000004,142.37520000000004,0.2,,0.0,-1.0,1.0,142.65838143528973,0.0,0.0,0.75,1,0.0,0.0,1,0.5250000000000057,0.5250000000000057,0.0,-0.27984069659403843,17.63798958264569,4.828673573769629,0.6794156210124842,0.8937581431717578,0.10415184714458112,0.0020900096778743798,0,0
30,146.9951,147.33210000000003,146.98280000000003,0.2,,0.0,-1.0,1.0,147.0133814352912,0.0,1.0,0.75,0,0.0,0.0,1,0.3492999999999995,0.3492999999999995,0.0,-0.4568014143623539,16.927955756241712,6.945914974955262,0.7826519381532246,0.9979177431925522,0.0020746552319083973,7.6015697706332186e-06,0,0
31,152.643,152.9238,152.626,0.2,,0.0625,1.0,-1.0,152.7093814352931,0.0625,1.0,1.0,0,1.0,1.0,1,0.2977999999999952,0.2977999999999952,0.0625,-0.5260753065838497,17.939959134843107,6.72211643854777,0.5902654825536234,0.9999963857741762,3.579554406518733e-06,3.4665895708547855e-08,0,0
32,156.176001,156.38930100000002,156.160301,0.2,0.0,,-1.0,-1.0,156.21538143529426,-0.0,0.0,0.75,1,0.0,1.0,-1,0.22900000000001342,0.22900000000001342,0.0,-0.6401645176600865,16.4376502217713,7.270308423042297,1.4461125045363323,0.9977252509158402,2.5507275179411825e-18,0.0022747490785516907,0,0
33,160.36140000000003,160.62800000000001,160.33650000000003,0.2,,0.0,1.0,-1.0,160.43238143529567,0.0,0.0,0.75,1,1.0,1.0,1,0.291499999999985,0.291499999999985,0.0,-0.5353614409049895,16.25027228533887,5.887733172376951,0.596234655729141,0.9986361598521208,0.0012921268670992884,7.17132751604149e-05,0,0
34,163.8607,166.30740000000003,163.8428,0.2,,0.0,-1.0,1.0,163.93338143529684,0.0,0.0,0.75,1,0.0,0.0,1,2.4646000000000186,2.4646000000000186,0.0,0.39174644414508325,19.144082371236518,5.066448883215586,0.9185214972948685,0.003933491278943313,2.077995197800276e-06,0.9960644307198098,2,1
35,170.47670000000002,170.72660000000002,170.454,0.2,,0.0625,1.0,-1.0,170.52738143529905,0.0625,1.0,1.0,0,1.0,1.0,1,0.2726000000000113,0.2726000000000113,0.0625,-0.5644741485013273,17.795069035860987,5.91112547715505,0.7572743154056515,0.7598177280352973,0.23051550705220789,0.009666764906722383,0,1
36,173.8583,174.7754,173.8453,0.2,,0.0625,1.0,-1.0,174.52638143530038,0.0625,1.0,1.0,0,1.0,1.0,1,0.9300999999999817,0.9300999999999817,0.0625,-0.03147035562516899,15.209365271833345,3.9248037829995157,0.6399710632649639,0.1594481941316186,0.6054306081571539,0.2351211977056175,1,1
37,179.3263,179.8288,179.3069,0.2,,0.0625,1.0,-1.0,179.60938143530205,0.0625,0.0,0.0,0,1.0,1.0,1,0.521899999999988,0.521899999999988,0.0625,-0.2824127031445495,15.819216592327242,5.133648702626427,0.6041433193500418,0.9669675030269126,0.030588204962818402,0.0024442920049198963,0,1
