,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,abs_contrast,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
135,1610.4188000000001,1610.8189,1610.4197000000001,0.2,,0.125,1.0,-1.0,1610.6197340535173,0.125,0.0,0.0,0,1.0,1.0,1,0.399199999999837,0.399199999999837,0.125,-0.3988094673848438,15.13408761580143,8.232425010204315,1.9434333970554243,0.9999953404480366,4.659554769409715e-06,1.6160595749081026e-12,0,0
136,1613.652,1614.0257000000001,1613.6383,0.2,,0.0625,1.0,-1.0,1613.7907340535166,0.0625,0.0,0.0,0,1.0,1.0,1,0.3874000000000706,0.3874000000000706,0.0625,-0.4118403836168289,12.114925567494895,4.887673138827085,0.8012804879585982,0.8734765740068293,0.11599489522699911,0.01052853077060483,0,0
137,1621.6015,1622.1783,1621.6025,0.2,,0.125,1.0,-1.0,1621.959734053516,0.125,0.0,0.0,0,1.0,1.0,1,0.575800000000072,0.575800000000072,0.125,-0.23972833945788247,14.169260005183938,9.808366668224334,1.4416592035856852,0.3244464701796199,0.6650710029931383,0.01048252683172471,1,1
138,1625.1681,1625.7178000000001,1625.1571000000001,0.2,,0.125,1.0,-1.0,1625.4037340535156,0.125,0.0,0.0,0,1.0,1.0,1,0.5606999999999971,0.5606999999999971,0.125,-0.25126944390150774,13.889799528403582,0.38788104929650824,0.17191616300259077,0.36318529772220043,0.4670906944366387,0.16972400784566635,1,0
139,1630.3509,1630.8253,1630.351,0.2,0.0625,,-1.0,-1.0,1630.5967340535149,-0.0625,0.0,0.0,0,0.0,1.0,-1,0.4742999999998574,0.4742999999998574,0.0625,-0.3239468753482591,16.211570768198527,4.411957351366679,0.9487362982676516,0.8932647626941256,0.03965563837346574,0.06707959893696155,0,1
140,1634.734,1635.1913,1634.7223,0.2,0.25,,1.0,1.0,1634.9567340535145,-0.25,0.0,0.0,0,1.0,0.0,-1,0.46900000000005093,0.46900000000005093,0.25,-0.32882715728486955,14.961045626640965,1.125522565593322,0.31493788563305253,0.9241088958780943,0.021670767206147933,0.054220336920426944,0,0
141,1642.7499990000001,1646.654099,1642.734799,0.2,,0.0,1.0,-1.0,1643.3397340535134,0.0,0.0,0.25,0,1.0,1.0,1,3.919300000000021,3.919300000000021,0.0,0.5932085075092429,10.260930327472487,4.744634239872297,0.7379305177303137,6.497388826281976e-49,0.9980414824461203,0.0019585175585744375,1,1
142,1649.7827,1650.269,1649.7573,0.2,,0.125,1.0,-1.0,1649.881734053513,0.125,0.0,0.0,0,1.0,1.0,1,0.5117000000000189,0.5117000000000189,0.125,-0.2909845830278667,13.445957388282373,3.780877019278705,0.5684767099774815,0.4955515521641869,0.489754998282379,0.014693449558183934,0,1
143,1659.8991999999998,1660.2608,1659.8852,0.2,0.0,,-1.0,-1.0,1660.0657340535117,-0.0,0.0,0.25,0,0.0,1.0,-1,0.37560000000007676,0.37560000000007676,0.0,-0.4252744164058379,15.742522765832865,6.349949169158935,1.1663793596551186,0.907865622021467,0.08231897036293236,0.009815407620401433,0,0
146,1684.6974,1685.014,1684.6914,0.2,0.125,,1.0,1.0,1684.7297340535088,-0.125,0.0,0.0,0,1.0,0.0,-1,0.3225999999999658,0.3225999999999658,0.125,-0.4913356369471033,12.887660690109138,8.814815920591354,1.5635467002107801,0.9124461759895844,0.08613922692833663,0.0014145970870466117,0,0
147,1689.397,1689.9042,1689.3687,0.2,,0.125,1.0,-1.0,1689.6127340535086,0.125,0.0,0.0,0,1.0,1.0,1,0.5354999999999563,0.5354999999999563,0.125,-0.271240524832161,14.622824413336946,11.326155257225036,1.6916043999511645,0.5773772683875275,0.4199242366349743,0.0026984949826657973,0,0
148,1697.3298,1697.6822,1697.3235,0.2,0.0,,-1.0,-1.0,1697.4037340535074,-0.0,0.0,0.25,0,0.0,1.0,-1,0.3586999999999989,0.3586999999999989,0.0,-0.4452686233240347,13.328976456220547,1.3988746609538794,0.22269850987623893,0.6649479402140105,0.23206316279228612,0.10298889699890648,0,0
149,1703.1462,1703.6369,1703.1424,0.2,,0.0625,1.0,-1.0,1703.406734053507,0.0625,0.0,0.0,0,1.0,1.0,1,0.49450000000001637,0.49450000000001637,0.0625,-0.3058337040667874,16.166870219800117,0.6306453804795941,0.2533771163934776,0.46076426487964706,0.010250589061972997,0.5289851460636428,2,1
151,1711.0622,1711.4858000000002,1711.0596,0.2,,0.125,1.0,-1.0,1711.207734053506,0.125,0.0,0.0,0,1.0,1.0,1,0.42620000000010805,0.42620000000010805,0.125,-0.3703865546217067,17.27811261954488,1.009790295486649,0.33403350171977864,0.42146693283032854,0.0009091996393857271,0.5776238675355639,2,0
152,1716.978499,1717.549199,1716.971499,0.2,1.0,,1.0,1.0,1716.9647340535053,-1.0,0.0,0.0,0,1.0,0.0,-1,0.5777000000000498,0.5777000000000498,1.0,-0.23829763245854985,13.818209352992533,8.17584458986918,1.5374757628351603,0.9079615605739095,0.00082761996917505,0.09121081946196095,0,1
154,1729.1608999999999,1730.2115999999999,1729.1566,0.2,,0.0,-1.0,1.0,1729.9507340535038,0.0,1.0,0.25,1,0.0,0.0,1,1.0549999999998363,1.0549999999998363,0.0,0.023252459633644078,13.38228241380999,1.389188311000665,0.8020424410308149,1.6527572584770976e-09,0.9999370026220193,6.299573044286506e-05,1,1
155,1734.1272999999999,1734.4858,1734.1205,0.2,,0.25,1.0,-1.0,1734.3227340535036,0.25,0.0,0.0,0,1.0,1.0,1,0.3652999999999338,0.3652999999999338,0.25,-0.4373503277881621,15.183100408584918,3.8322249164183932,0.8704407504815916,0.9056589727923041,0.09098684535307691,0.003354181859915404,0,1
156,1737.8436,1738.2127,1737.8211000000001,0.2,,1.0,1.0,-1.0,1738.0397340535033,1.0,0.0,0.0,0,1.0,1.0,1,0.3915999999999258,0.3915999999999258,1.0,-0.4071573168689821,15.520420840911397,0.8585237218687932,0.29540026366204647,0.9615754649102992,0.0006108442060885341,0.037813690888690125,0,0
157,1744.5268999999998,1744.875,1744.528,0.2,,0.25,1.0,-1.0,1744.6397340535023,0.25,0.0,0.0,0,1.0,1.0,1,0.34699999999998,0.34699999999998,0.25,-0.4596705252091513,15.64369387774671,6.629056761662166,1.3849461548623092,0.9852632804903889,0.013655349831315533,0.0010813696834666943,0,0
158,1749.0264,1749.5318,1749.0252,0.2,,0.125,1.0,-1.0,1749.3577340535016,0.125,0.0,0.0,0,1.0,1.0,1,0.5065999999999349,0.5065999999999349,0.125,-0.2953348145455267,14.665931407863381,4.726348465184371,0.7365948270895781,0.83068758608377,0.14002626113499977,0.029286152786543118,0,0
159,1757.4258,1757.8907,1757.4158,0.2,0.125,,1.0,1.0,1757.628734053501,-0.125,0.0,0.0,0,1.0,0.0,-1,0.47489999999993415,0.47489999999993415,0.125,-0.3233978304180419,13.97877487943598,1.1321458412955205,0.26958759697536266,0.848124252215309,0.10283615055674991,0.04903959723303949,0,0
160,1761.2921990000002,1761.609899,1761.266399,0.2,,0.25,1.0,-1.0,1761.4427340535003,0.25,0.0,0.0,0,1.0,1.0,1,0.34349999999994907,0.34349999999994907,0.25,-0.46407325860449516,15.33646250840497,6.101172783970833,1.346698042012729,0.9736456318811273,0.025867814162006654,0.000486553962117231,0,0
161,1765.6752,1766.1531,1765.6762999999999,0.2,0.125,,1.0,1.0,1765.8977340535002,-0.125,0.0,0.0,0,1.0,0.0,-1,0.47680000000013933,0.47680000000013933,0.125,-0.3216637532676931,15.22624602777708,6.372589437663555,1.2435902900949316,0.9060295111358178,0.08220738924667946,0.011763099622799207,0,0
162,1772.1914,1772.5673,1772.1771999999999,0.2,,0.25,1.0,-1.0,1772.3767340534991,0.25,0.0,0.0,0,1.0,1.0,1,0.39010000000007494,0.39010000000007494,0.25,-0.4088240496881252,14.81660019148893,1.1821503589550655,0.41722676648840074,0.8868012769798543,0.02328590958921758,0.08991281343652623,0,0
163,1777.9079,1778.224,1777.9074,0.2,0.0,,1.0,1.0,1777.8987340534986,-0.0,0.0,0.25,0,1.0,0.0,-1,0.3165999999998803,0.3165999999998803,0.0,-0.4994890894738271,11.219657274010553,0.5542957575370868,0.2577888830128402,0.6195161917863647,0.17040730553365557,0.21007650268546815,0,0
164,1781.4075,1783.2473,1781.405,0.2,,0.0,-1.0,1.0,1782.993734053498,0.0,1.0,0.25,1,0.0,0.0,1,1.842300000000023,1.842300000000023,0.0,0.26536035210183595,14.302663324297377,6.020618918538093,1.026080594895737,5.391609203885147e-22,0.9955919280997344,0.0044080719056045535,1,1
165,1787.3237,1787.8709,1787.3226,0.2,,0.125,-1.0,1.0,1787.5457340534977,0.125,0.0,0.0,0,0.0,0.0,1,0.5482999999999265,0.5482999999999265,0.125,-0.2609817541165773,14.969047270870337,5.038530316020622,1.0117254745130861,0.3799662971853631,0.582529277380771,0.03750442543916713,1,0
166,1792.2569,1792.5738000000001,1792.2518,0.2,0.0625,,1.0,1.0,1792.3407340534973,-0.0625,0.0,0.0,0,1.0,0.0,-1,0.3220000000001164,0.3220000000001164,0.0625,-0.4921441283040121,13.357951644493118,0.6807369038462638,0.3283608770651156,0.5522035008995231,0.3670904662770094,0.08070603282882118,0,1
167,1799.7063,1800.067,1799.678,0.2,,0.0,-1.0,1.0,1799.8017340534961,0.0,0.0,0.25,0,0.0,0.0,1,0.3889999999998963,0.3889999999998963,0.0,-0.410050398674408,13.966354510306527,0.7400967131058375,0.1901467490593257,0.7287669084956887,0.22477297990407233,0.04646011160568032,0,0
168,1804.0895,1804.5064,1804.0652,0.2,,0.0,1.0,-1.0,1804.2417340534957,0.0,0.0,0.25,0,1.0,1.0,1,0.4411999999999807,0.4411999999999807,0.0,-0.355364496231866,12.360069511009646,0.4325684125224749,0.2848530536014509,0.42061977704341447,0.5618641522071927,0.017516070754716603,1,1
169,1810.6223,1812.2377000000001,1810.6078,0.2,,0.25,1.0,-1.0,1810.8937340534949,0.25,0.0,0.0,0,1.0,1.0,1,1.6299000000001342,1.6299000000001342,0.25,0.21216095975341906,12.628861863062392,1.89184574286143,0.5253168459588234,4.8792713013464984e-18,0.9583015028465255,0.04169849715878361,1,0
170,1818.0718,1818.5578,1818.0667,0.2,,0.125,1.0,-1.0,1818.3707340534943,0.125,0.0,0.0,0,1.0,1.0,1,0.49109999999996035,0.49109999999996035,0.125,-0.3088300658684312,13.91855812284199,0.5927191349367301,0.4625181604063395,0.6360765396516044,0.349737367541881,0.014186092811776498,0,1
171,1826.4713000000002,1826.8697,1826.4715,0.2,,0.0625,1.0,-1.0,1826.5387340534935,0.0625,0.0,0.0,0,1.0,1.0,1,0.39819999999986067,0.39819999999986067,0.0625,-0.3998987443087612,14.432177638782258,8.331038537621499,1.7281605950398673,0.8386585079832521,0.1613202525956078,2.1239426214488603e-05,0,0
172,1829.771,1830.1672,1829.7638,0.2,,1.0,1.0,-1.0,1829.9677340534931,1.0,0.0,0.0,0,1.0,1.0,1,0.403400000000147,0.403400000000147,1.0,-0.39426410612309515,14.414847394700073,0.9253417847057184,0.3456258452237831,0.9756115042477945,0.003494916973391699,0.02089357878373253,0,0
173,1833.1705,1833.5787,1833.1461000000002,0.2,,0.125,1.0,-1.0,1833.4067340534925,0.125,0.0,0.0,0,1.0,1.0,1,0.43259999999986576,0.43259999999986576,0.125,-0.3639134848970621,13.624900302241915,1.542340627561013,0.7087432437360646,0.9184359494524011,0.07915773137407991,0.00240631917867804,0,0
174,1840.2035,1840.6644000000001,1840.1933000000001,0.2,0.125,,1.0,1.0,1840.3697340534918,-0.125,0.0,0.0,0,1.0,0.0,-1,0.47109999999997854,0.47109999999997854,0.125,-0.3268868957617861,17.958636519560056,6.639582102415992,1.18211674199929,0.72065102219769,0.001125424883296663,0.278223552924221,0,0
175,1846.2532999999999,1846.6934999999999,1846.2518,0.2,,0.0,-1.0,1.0,1846.434734053491,0.0,1.0,0.25,1,0.0,0.0,1,0.4416999999998552,0.4416999999998552,0.0,-0.3548726007417512,12.558126883534868,0.8066831638415655,0.34745023718193085,0.705504828662617,0.1472647507199432,0.14723042062257216,0,0
176,1851.252799,1851.611599,1851.248699,0.2,,0.25,1.0,-1.0,1851.3997340534906,0.25,1.0,1.0,0,1.0,1.0,1,0.3629000000000815,0.3629000000000815,0.25,-0.44021303179934596,16.167823489890363,6.752726377050082,1.2083472332224978,0.9000597623667066,0.0023387805088231654,0.09760145712967237,0,0
