,Unnamed: 0,subject,date,eid,probe,neuron_id,pid,region,task_responsive,task_roc,task_no_opto_roc,task_opto_roc,choice_no_stim_roc,choice_stim_roc,choice_stim_p,choice_no_stim_p,opto_modulated,opto_mod_full,opto_mod_roc,opto_mod_p
25,25.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,901,227781ff-b3d4-4380-bfed-00942195ca62,SCm,True,-0.1534321739992072,-0.1447572314049585,-0.1630526636019469,-0.0360035706020431,-0.0505330490405118,0.4292498956808429,0.56377412236792,False,False,-0.0296561178646935,0.3740051635804072
26,26.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,939,227781ff-b3d4-4380-bfed-00942195ca62,SCs,True,-0.0963944213238208,-0.097527117768595,-0.0950682801514332,-0.1603134195126789,-0.0045842217484006,0.942832826442346,0.0101609629808922,False,False,-0.0296230840380549,0.3166742893843206
27,27.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1132,227781ff-b3d4-4380-bfed-00942195ca62,RSPv,True,0.0013810443915973,0.0191034994834711,-0.017822133585722,0.0389460111746617,0.0629353233830847,0.3248787842116823,0.5323512207940019,False,False,-0.0061277748414376,0.0838087608043844
28,28.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1133,227781ff-b3d4-4380-bfed-00942195ca62,RSPv,True,0.0228708382877527,0.0012590392561984,0.0445849107625742,-0.1835884550533937,-0.1924307036247334,0.0026112253334379,0.0032455398973211,False,False,0.0569916094080336,0.6225118378749593
29,29.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1272,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.236751056942793,0.2424376936983472,0.23151027582477,-0.1120111085396899,0.1678749111584931,0.00863883710264,0.0725147818498676,False,False,-0.0617071881606764,0.0149335994046694
30,30.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1276,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.0043413099484741,0.02389753357438,-0.0167573688480258,0.0086289549376796,-0.1563255152807392,0.0144707185776047,0.8899654562436078,False,False,0.0394919397463,0.1989657326090745
31,31.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1280,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.1654136114414057,0.2269337551652892,0.1054032585181179,0.0667504215294076,0.0603411513859275,0.3452199377543196,0.2845254198786212,False,False,0.0953603990486258,0.2919330231200134
32,32.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1291,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.1335525663892194,0.1016270661157023,0.1675567874526771,-0.0136542467021523,-0.2029495380241649,0.001499971477709,0.8267136491879749,False,False,0.0601050475687103,0.032447964498617
33,33.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1308,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.3063503269916765,0.3108212809917354,0.3021396700919418,0.0090918107580919,-0.2232054015636104,0.0004802329174893,0.8841038440349818,False,False,0.0146257267441858,0.0738484215047785
34,34.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1329,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.1074386477738142,0.1399954803719008,0.0742124121146565,0.0476741495024302,-0.1423596304193317,0.0259542104892592,0.444653336398365,False,False,0.047849497885835,0.4537400963042702
35,35.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1340,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.0091821905139384,0.0575687629132231,-0.0416525824770146,0.0095216054484743,0.1749466950959488,0.0062068752603115,0.8786665861680077,False,False,-0.0104717230443974,0.1621076330681855
36,36.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1382,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.0433614909499271,0.078722236570248,0.0069463223363981,0.0400039673356036,-0.0079246624022742,0.9013441598124384,0.5212738300206162,False,False,-0.0005780919661733,0.3896133167240508
37,37.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1416,227781ff-b3d4-4380-bfed-00942195ca62,PAG,True,0.0049647410490156,-0.0057867381198346,0.0155320443482962,-0.0082652825073561,0.0054015636105189,0.9326626288689104,0.8945752485141663,False,False,0.0357756342494712,0.0523193289713717
38,38.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1425,227781ff-b3d4-4380-bfed-00942195ca62,PAG,True,0.5069527018100146,0.4888219912190081,0.5254782990805844,-0.4140575924885112,-0.5085287846481876,1.7943698303279828e-15,3.167198549331238e-11,False,False,0.0405572806553911,0.0447059611121936
39,39.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1439,227781ff-b3d4-4380-bfed-00942195ca62,SCs,True,-0.0048243658343242,0.0063032670454545,-0.0160982287723093,0.0646675703375541,0.0143567874911159,0.8223062983763827,0.2998224170524625,False,False,0.0381458113107822,0.697765653146057
40,40.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1455,227781ff-b3d4-4380-bfed-00942195ca62,RSPv,True,0.1638116825208087,0.1553702866735538,0.1727116008653326,-0.2748371739346049,-0.2668088130774698,2.9979267402773625e-05,1.0507335732731674e-05,True,False,0.0768944899577168,0.0072290028760543
41,41.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1469,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.2375313779891661,0.2432689824380165,0.2323384261763112,-0.0251264588223626,-0.0895167022032692,0.1614272533327208,0.6870569750212916,False,False,0.0866807610993658,0.1449060291704135
42,42.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe00,1470,227781ff-b3d4-4380-bfed-00942195ca62,RSPagl,True,0.0232713205179018,0.0135911673553721,0.0333879799891834,0.0397394782953679,-0.0250533049040511,0.6951301781369235,0.5240320141464361,False,False,-0.0228676664904862,0.390272139994625
43,43.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,111,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,SNr,True,0.009413396749901,0.0123079158057852,0.0060759194159003,0.0922074916520645,-0.0468372423596302,0.4637638071202407,0.1393110520470253,False,False,0.0128666754756869,0.2593310791778289
44,44.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,372,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,MRN,True,0.8997741610516581,0.9285656637396692,0.868442401297999,0.1423942870367307,0.2160980810234538,0.0007238872424705,0.0224300333906806,False,True,-0.2732227801268498,0.0215070352272459
45,45.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,470,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,APN,True,0.1981726449993395,0.2316390108471075,0.1626723904813412,-0.0335239858498362,0.1691542288557215,0.008144080047862,0.5909294573506285,True,False,-0.1005632267441862,0.0063964826557703
46,46.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,513,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,APN,True,0.891463122605364,0.8944747546487604,0.890134870200108,0.2401229874037094,0.2963397299218193,3.559577452033088e-06,0.0001181715479132,False,False,-0.037262156448203,0.804643817670546
47,47.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,562,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,APN,True,0.1485272988505745,0.1577350206611569,0.1401940237966468,-0.0687010282011438,0.1416133617626154,0.0267447944599598,0.2706866471837434,False,False,-0.0636974762156449,0.2897500431976787
48,48.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,593,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,APN,True,0.0106664519751618,0.0182641399793386,0.0027295159545699,-0.0374913214533672,0.0087064676616916,0.891668626691824,0.5477748139564091,False,False,1.651691331949756e-05,0.4988462634212308
49,49.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,1090,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,SCm,True,0.1343019223147048,0.1495431947314049,0.1211296646836128,-0.215789995702053,-0.0933901918976545,0.1440485140047249,0.0005406608619413,False,False,-0.0996217626849894,0.0497619156671676
50,50.0,ZFM-05170,2022-12-08,dfa58635-10b6-48d2-b77b-c4022ad0899a,probe01,1355,99d3a9fd-4fdd-4dba-a380-1dfecdb0675a,SCs,True,-0.1644536926938828,-0.1272113894628099,-0.2035390751757707,0.0461533375210765,-0.0370291400142145,0.5624288572842242,0.4593146548317501,False,False,-0.010917679704017,0.2019061768434568
51,51.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,75,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.3171498353127338,0.2441980907589374,0.4113789819944597,0.0220472882115643,0.0006378713322396,0.9925221806157888,0.7109351239960044,False,False,0.1488617376775272,0.0308032890909762
52,52.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,86,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.220646537267481,0.2072240418801265,0.2392334660664821,0.1149708650829224,0.0733552032075814,0.2811219907881187,0.0532873452265167,False,False,0.1123555416318573,0.1086528474825298
53,53.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,103,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,-0.0437797232565939,-0.0144382856023067,-0.0846173822714679,0.0767593007619902,0.03954802259887,0.5611892160997554,0.1969556824312298,False,False,0.1025219298245614,0.3430688210515187
54,54.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,106,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.1028241931183941,0.1024607373813721,0.1064209660664821,0.031656207978485,0.1565518498268636,0.0214366555029432,0.5946427954378273,True,False,0.1323882623224728,0.003625054284739
55,55.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,112,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.0552024836387716,0.0462683015593066,0.0678994979224376,-0.0469800537875391,-0.1042464005831966,0.1256003661299034,0.4297006858869912,False,False,-0.0106864383180171,0.4001980425791278
56,56.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,117,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,-0.2079466980848117,-0.2146846392878139,-0.1991754674515236,0.0012886597938144,0.0292509568069982,0.6673542007925324,0.9827179532057828,False,False,0.0061090225563911,0.0511265023556335
57,57.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,143,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.0349971190478233,0.0356792922930491,0.0331544321329639,-0.0287987449574183,-0.0161290322580646,0.8126702745960626,0.6283233828699166,False,False,-0.1336500974658868,0.0867798572462043
58,58.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,144,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,0.0211448989946767,0.0102880658436212,0.0361733898891967,0.1180244285073959,0.0340349917987972,0.6170233306318055,0.0472654977771749,False,False,0.1543180868838762,0.0546281106365259
59,59.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,219,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,PIR,True,-0.3937337140203473,-0.3601732874219647,-0.435584747229917,0.0248207082025997,0.0571806087114998,0.4008241520078419,0.6765176036758247,False,False,-0.1367655249234196,0.1331123299264876
60,60.0,ZFM-05170,2022-12-07,2d93903c-d02b-4e0d-9218-681f2884598d,probe01,241,30d9dfa6-6b48-4b6a-9407-d930dfc93fb1,EPd,True,-0.2709621520282763,-0.2574046079337085,-0.2880670013850415,0.0411250560286866,0.0178148350646982,0.7935126565374043,0.4893862881998688,False,False,0.0295356446672236,0.330951893824571
