,Unnamed: 0.1,Unnamed: 0,diameter,baseline_subtracted,time,subject,expression,eid
86,86,86.0,66.643575831602,-1.2778072144586914,3.499999999999999,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
87,87,87.0,66.85759327193696,-1.063789774123736,3.5999999999999988,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
88,88,88.0,66.42091902640105,-2.582166591805211,3.6999999999999993,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
89,89,89.0,66.08482518499862,-2.9182604332076454,3.799999999999999,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
90,90,90.0,65.61866993822254,-3.384415679983729,3.899999999999999,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
91,91,91.0,65.40361238527724,-3.5994732329290247,3.999999999999999,ZFM-02181,0,91e629f5-f161-44e4-8dd0-15954c602f02
92,92,92.0,34.522968305581365,2.0788539087836595,-0.5,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
93,93,93.0,33.68621715953042,1.2421027627327104,-0.4,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
94,94,94.0,32.50533261646244,0.0612182196647272,-0.3,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
95,95,95.0,31.82857847758381,-0.5279217501870664,-0.2,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
96,96,96.0,31.47226344850783,-0.8842367792630519,-0.1,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
97,97,97.0,30.750535679880343,-1.6059645478905378,-1.1102230246251563e-16,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
98,98,98.0,30.478077195879592,-1.878423031891292,0.0999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
99,99,99.0,30.722591836794017,-1.633908390976865,0.1999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
100,100,100.0,31.18659864922796,-0.7881486288222989,0.2999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
101,101,101.0,32.29644916303559,0.313817059471973,0.3999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
102,102,102.0,33.554519191073666,1.5620242082497091,0.4999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
103,103,103.0,35.12647200650717,3.1315068439594302,0.5999999999999996,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
104,104,104.0,37.18148692558249,5.182474581147147,0.6999999999999997,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
105,105,105.0,39.67748626664031,7.679805526142448,0.7999999999999998,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
106,106,106.0,42.46965809557782,10.497145905530536,0.8999999999999997,ZFM-02600,1,0d24afce-9d3c-449e-ac9f-577eefefbd7e
