time,state_incr,state_decr,subject,pid,region
-0.9750000000000001,0.11399999999999996,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.925,0.09399999999999994,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.875,0.07399999999999995,0.044999999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.8250000000000001,0.013999999999999957,0.08500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.775,-0.06600000000000004,0.08500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.7250000000000001,-0.10600000000000004,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.675,-0.02600000000000005,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.625,-0.02600000000000005,-0.09499999999999997,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.5750000000000001,-0.006000000000000033,-0.07500000000000001,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.525,-0.006000000000000033,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.475,0.013999999999999957,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.42500000000000004,-0.04600000000000004,0.14500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.375,-0.04600000000000004,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.32500000000000007,-0.04600000000000004,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.275,-0.04600000000000004,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.225,0.013999999999999957,-0.05499999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.17500000000000002,0.013999999999999957,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.125,0.013999999999999957,0.0050000000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.07500000000000001,0.013999999999999957,0.0050000000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.025,0.053999999999999965,-0.09499999999999997,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.025,0.053999999999999965,-0.09499999999999997,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.07500000000000001,0.11399999999999996,-0.07500000000000001,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.125,0.07399999999999995,-0.09499999999999997,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.17500000000000002,0.07399999999999995,-0.07500000000000001,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.225,0.07399999999999995,-0.09499999999999997,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.275,0.09399999999999994,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.32500000000000007,0.09399999999999994,-0.015000000000000013,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.375,0.15399999999999994,0.0050000000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.42500000000000004,0.13399999999999998,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.475,0.09399999999999994,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.525,0.013999999999999957,-0.135,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.5750000000000001,-0.04600000000000004,-0.195,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.625,-0.02600000000000005,-0.07500000000000001,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.675,0.053999999999999965,-0.07500000000000001,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.7250000000000001,0.03399999999999995,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.775,0.053999999999999965,0.10499999999999998,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.8250000000000001,0.07399999999999995,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.875,0.07399999999999995,0.0050000000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.925,0.07399999999999995,-0.034999999999999976,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0.9750000000000001,0.07399999999999995,0.025000000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.025,0.09399999999999994,0.08500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.0750000000000002,0.053999999999999965,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.125,0.03399999999999995,0.0050000000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.1750000000000003,-0.006000000000000033,0.044999999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.225,-0.006000000000000033,0.10499999999999998,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.275,-0.02600000000000005,0.14500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.3250000000000002,0.03399999999999995,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.375,0.053999999999999965,0.044999999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.4250000000000003,0.03399999999999995,0.025000000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.475,0.03399999999999995,0.065,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.525,0.013999999999999957,0.08500000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.5750000000000002,-0.04600000000000004,0.044999999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.625,-0.06600000000000004,0.025000000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.6750000000000003,-0.06600000000000004,-0.05499999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1.725,-0.02600000000000005,-0.05499999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
