stim_this_trial,stim_prev_trial,no_stim_this_trial,no_stim_prev_trial,region,subject,sert-cre,probe,date,eid,pid
0.7763157894736842,0.5394736842105263,0.9382716049382716,0.7654320987654321,SC,ZFM-04083,1,probe00,2022-07-21,ae4a54de-43c9-4eff-8a7d-bd2d05c5f993,ad7dbfe0-6a72-49da-a6f6-9a10ab8230cb
0.7571428571428571,0.5714285714285714,0.8214285714285714,0.8452380952380952,HPC,ZFM-04080,1,probe00,2022-07-07,40b82e4e-4df4-4638-8c06-1d7ce0a58015,8f914cf1-3466-4fa4-a49d-a8c9182da684
0.7571428571428571,0.4714285714285714,0.8333333333333334,0.8333333333333334,Pir.,ZFM-04080,1,probe00,2022-07-07,40b82e4e-4df4-4638-8c06-1d7ce0a58015,8f914cf1-3466-4fa4-a49d-a8c9182da684
0.725,0.525,0.8507462686567164,0.5970149253731343,Amyg.,ZFM-04080,1,probe00,2022-07-06,08371a0c-22d9-4f6e-ac22-c15788b39180,a0651da1-582c-4df1-ae78-4eafef6b17dc
0.6625,0.525,0.8805970149253731,0.6567164179104478,HPC,ZFM-04080,1,probe00,2022-07-06,08371a0c-22d9-4f6e-ac22-c15788b39180,a0651da1-582c-4df1-ae78-4eafef6b17dc
0.7058823529411765,0.7352941176470589,0.6129032258064516,0.6612903225806451,Pir.,ZFM-04122,1,probe00,2022-05-13,8a1808ee-44ab-4572-b7ac-921a1af98748,fd4d4d6b-f2e3-464d-8604-084265d32b76
0.7647058823529411,0.7058823529411765,0.6129032258064516,0.6612903225806451,Str.,ZFM-04122,1,probe00,2022-05-13,8a1808ee-44ab-4572-b7ac-921a1af98748,fd4d4d6b-f2e3-464d-8604-084265d32b76
0.6428571428571429,0.5204081632653061,0.6363636363636364,0.5858585858585859,PAG,ZFM-04122,1,probe00,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,09249aa4-006c-4aa9-b86a-215da86e1778
0.7142857142857143,0.5510204081632653,0.5858585858585859,0.6060606060606061,SC,ZFM-04122,1,probe00,2022-05-12,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,09249aa4-006c-4aa9-b86a-215da86e1778
0.6623376623376623,0.4805194805194805,0.6923076923076923,0.5076923076923077,BC,ZFM-02600,1,probe01,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0.5974025974025974,0.5584415584415584,0.6153846153846154,0.5076923076923077,Pir.,ZFM-02600,1,probe01,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0.5584415584415584,0.5064935064935064,0.6153846153846154,0.5384615384615384,Str.,ZFM-02600,1,probe01,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,4850f644-8665-4e24-8c3c-bfa86de2c0f5
0.7012987012987013,0.5324675324675324,0.6461538461538462,0.5230769230769231,M2,ZFM-02600,1,probe00,2021-08-28,865496ae-3206-4974-af44-2cff2f7023f2,5712250f-7ea2-4f55-a7ac-15e855533225
