,p_state,state,time,subject,pid,eid,region
30,0.20663388627287488,0,2.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
31,0.20321346458301998,0,2.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
32,0.20117678440266434,0,2.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
33,0.18872573024210815,0,2.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
34,0.16683076404452224,0,2.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
35,0.14838908038011284,0,2.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
36,0.1352420489603079,0,2.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
37,0.12248520620763423,0,2.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
38,0.10981795549432757,0,2.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
39,0.09997128207111552,0,2.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
40,0.09696174836098756,0,3.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
41,0.0999158139158508,0,3.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
42,0.10260758518860669,0,3.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
43,0.10300246154672295,0,3.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
44,0.10015982108046823,0,3.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
45,0.09590004936109377,0,3.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
46,0.09369239599901182,0,3.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
47,0.09465973130575171,0,3.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
48,0.09524560323050638,0,3.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
49,0.09105111332150795,0,3.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
0,0.11381259912518693,1,-0.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
1,0.11520242126752972,1,-0.8500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
2,0.10972191397224992,1,-0.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
3,0.10046278401346416,1,-0.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
4,0.09253626125491818,1,-0.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
5,0.09181741594393499,1,-0.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
6,0.09764826642520513,1,-0.35000000000000003,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
7,0.10463535013076528,1,-0.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
8,0.10860479974841222,1,-0.15000000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
9,0.10706950581941546,1,-0.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
10,0.10314460923185458,1,0.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
11,0.09927354093151028,1,0.15000000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
12,0.09104639418949628,1,0.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
13,0.0797724067685264,1,0.35000000000000003,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
14,0.07154181105792169,1,0.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
15,0.06706024327123918,1,0.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
16,0.06702016987617165,1,0.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
17,0.07058748964524776,1,0.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
18,0.07108553254316156,1,0.8500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
19,0.07006362024782359,1,0.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
20,0.07334293734773842,1,1.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
21,0.07856453323901832,1,1.1500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
22,0.08182839235078737,1,1.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
23,0.08254781317492985,1,1.35,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
24,0.07998647159432729,1,1.4500000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
25,0.07663995660105324,1,1.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
26,0.07688002572475364,1,1.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
27,0.08001809412480021,1,1.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
28,0.08276413122751539,1,1.85,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
29,0.0850395517068637,1,1.9500000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
30,0.08867667145055907,1,2.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
31,0.09327579720636692,1,2.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
32,0.09622010052040408,1,2.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
33,0.09536107570520519,1,2.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
34,0.09272956338137134,1,2.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
35,0.0923613571672241,1,2.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
36,0.09455624860774817,1,2.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
37,0.09853506133740483,1,2.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
38,0.10292640512326635,1,2.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
39,0.10970784567402778,1,2.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
40,0.11713124625935349,1,3.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
41,0.11912050933657517,1,3.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
42,0.11498533804298117,1,3.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
43,0.11135025588210404,1,3.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
44,0.10910960172388862,1,3.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
45,0.10579268410703292,1,3.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
46,0.104739887232925,1,3.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
47,0.10446197122538034,1,3.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
48,0.09928269807618438,1,3.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
49,0.09173538737927481,1,3.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
0,0.3274618472852121,2,-0.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
1,0.33926004010746325,2,-0.8500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
2,0.3508279930031658,2,-0.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
3,0.35923408642660226,2,-0.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
4,0.376684991401573,2,-0.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
5,0.40397735424906545,2,-0.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
6,0.4224625805913901,2,-0.35000000000000003,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
7,0.4251798815057748,2,-0.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
8,0.4110988547048062,2,-0.15000000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
9,0.38738100094709405,2,-0.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
10,0.35120667201969613,2,0.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
11,0.3004616971296573,2,0.15000000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
12,0.2522579665775427,2,0.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
13,0.2228289351434573,2,0.35000000000000003,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
14,0.20510463667355922,2,0.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
15,0.1896465468795276,2,0.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
16,0.18028347401531494,2,0.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
17,0.17255353266626766,2,0.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
18,0.16646842718975938,2,0.8500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
19,0.16301855656947928,2,0.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
20,0.15882366555833213,2,1.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
21,0.15949222160949778,2,1.1500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
22,0.16836838685701588,2,1.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
23,0.1752665622740516,2,1.35,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
24,0.17785377029743546,2,1.4500000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
25,0.17807201266114647,2,1.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
26,0.1763020505524134,2,1.6500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
27,0.17700779595234017,2,1.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
28,0.18215258671878198,2,1.85,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
29,0.1888754157331643,2,1.9500000000000002,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
30,0.19799988036894894,2,2.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
31,0.21358907847096562,2,2.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
32,0.23132999797454612,2,2.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
33,0.24655256200764647,2,2.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
34,0.26224665932845004,2,2.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
35,0.27785076937314745,2,2.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
36,0.2929131607107125,2,2.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
37,0.30550967698129183,2,2.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
38,0.3087868707756452,2,2.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
39,0.30834365820613246,2,2.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
40,0.31237585291297987,2,3.05,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
41,0.3205255621935985,2,3.1500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
42,0.3266866703165454,2,3.25,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
43,0.3266170056845711,2,3.3500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
44,0.32594569631957704,2,3.45,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
45,0.3249437217971439,2,3.55,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
46,0.3149935279800917,2,3.6500000000000004,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
47,0.29640352186263885,2,3.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
48,0.2850156788962357,2,3.8500000000000005,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
49,0.2925488622240908,2,3.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
0,0.2381070510935423,3,-0.95,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
1,0.25915117689737266,3,-0.8500000000000001,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
2,0.2680790707612849,3,-0.75,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26,c36510ff-b8ea-4d4c-9cc3-4bf10dcc373e,Frontal cortex
