pid,eid,probe,subject,neuron_id,acronym,dist_soma,region,spread,v_above,v_below,upper_lim,lower_lim,type
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1249,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.1250000000000001,0.0,0.5999999865889545,0.03800000000000012,-0.087,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1258,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.09100000000000008,0.25714285139526694,-0.599999986588957,0.05200000000000013,-0.03899999999999995,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1268,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.10000000000000009,0.5999999865889554,-0.2999999932944775,0.07800000000000015,-0.021999999999999936,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1275,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.1070000000000001,0.4199999906122685,0.8999999798834296,0.06000000000000014,-0.04699999999999996,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1277,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.08900000000000008,0.20769230305002281,0.8999999798834297,0.046000000000000124,-0.042999999999999955,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1284,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.08700000000000008,0.2999999932944775,0.599999986588955,0.025000000000000105,-0.06199999999999997,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1298,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.09600000000000009,0.5999999865889554,0.0,0.07600000000000015,-0.019999999999999934,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1300,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.06700000000000006,0.599999986588955,0.0,0.04200000000000012,-0.02499999999999994,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1319,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.09600000000000009,0.8571428379842225,,0.08300000000000016,-0.012999999999999928,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1323,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.09100000000000008,0.0,,0.07400000000000015,-0.016999999999999932,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1327,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.038000000000000034,0.0,,0.0200000000000001,-0.017999999999999933,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1328,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.07600000000000007,0.8999999798834298,-0.2999999932944775,0.05200000000000013,-0.023999999999999938,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1331,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.10300000000000009,0.4499999899417163,-0.8999999798834356,0.046000000000000124,-0.05699999999999997,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1332,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.026000000000000023,,,0.014000000000000096,-0.011999999999999927,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1344,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.051000000000000045,0.2999999932944775,,0.03200000000000011,-0.018999999999999934,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1348,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.06300000000000006,0.25714285139526594,,0.04500000000000012,-0.017999999999999933,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1380,MOs5,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.07700000000000007,0.44999998994171636,-0.2999999932944775,0.05200000000000013,-0.02499999999999994,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1596,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.03700000000000003,0.09999999776482574,,0.0200000000000001,-0.016999999999999932,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1616,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.049000000000000044,0.2999999932944775,-0.599999986588957,0.022000000000000103,-0.02699999999999994,WS2
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1622,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.06800000000000006,0.0,0.8999999798834356,0.025000000000000105,-0.042999999999999955,WS1
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1679,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.08000000000000007,0.7636363465677608,,0.06100000000000014,-0.018999999999999934,Und.
b7de18f4-31d4-4ec5-94ed-8303e9d17dcd,126cf6e8-fc3a-4fab-aad4-75772af0aa5d,probe01,ZFM-04811,1680,MOs6a,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],MOs,0.03600000000000003,,,0.0170000000000001,-0.018999999999999934,Und.
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1238,VISa6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.09000000000000008,,0.8999999798834326,0.0180000000000001,-0.07199999999999998,Und.
05db6d4d-cfda-4686-b485-481423912b33,2ec37e95-4266-45ac-8a42-a1b2d5bc8b7e,probe00,ZFM-04811,1277,VISa6b,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],VISa,0.04500000000000004,-0.2999999932944775,-0.19999999552965148,0.021000000000000102,-0.023999999999999938,NS
