,log_likelihood,n_states,subject,pid,region
9,-1847.0519350559887,11,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
10,-1827.4736777117114,12,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
11,-1875.349514597723,13,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
12,-1813.6013132236822,14,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
13,-1993.151592973648,15,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
14,-1830.3078180519342,16,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
15,-1830.6404863297053,17,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
16,-1816.6639152035273,18,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
17,-1834.4094662978196,19,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
18,-1812.5754342528116,20,ZFM-05492,45715ef6-aec0-439f-b89e-55aa20edbdcf,Midbrain
0,-1779.5092144451746,2,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
1,-1611.5462359929152,3,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
2,-1538.066393565416,4,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
3,-1523.3540914820912,5,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
4,-1474.9239564590368,6,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
5,-1495.7668782741907,7,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
6,-1447.2988100300324,8,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
7,-1450.3999687102505,9,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
8,-1440.6728699428522,10,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
9,-1456.2751222982647,11,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
10,-1424.4185284567054,12,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
11,-1431.7979326617635,13,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
12,-1429.627397364709,14,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
13,-1424.391711730255,15,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
14,-1443.8858776408574,16,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
15,-1423.4218051240568,17,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
16,-1434.859934911936,18,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
17,-1410.2669902538873,19,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
18,-1414.0266010026044,20,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Frontal cortex
0,-4547.857174660173,2,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
1,-4393.907997004152,3,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
2,-4373.607827013113,4,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
3,-4334.195414858514,5,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
4,-4338.850860188462,6,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
5,-4350.969313677879,7,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
6,-4307.002574697493,8,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
7,-4299.528740883251,9,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
8,-4215.186723608231,10,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
9,-4320.735023384356,11,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
10,-4244.343119934571,12,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
11,-4321.721453328267,13,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
12,-4271.217582356718,14,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
13,-4240.513561145556,15,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
14,-4320.274302281489,16,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
15,-4337.149396667832,17,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
16,-4337.70402176049,18,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
17,-4521.274590455774,19,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
18,-4442.7134300272155,20,ZFM-05492,9d6a2d8d-c06c-4f04-b208-a8346fedb471,Striatum
0,-14001.5408830312,2,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
1,-13086.116264515676,3,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
2,-12938.810309520912,4,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
3,-12760.429433128418,5,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
4,-12657.22986897664,6,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
5,-12683.308643653882,7,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
6,-12609.963789689218,8,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
7,-12575.143765365292,9,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
8,-12519.196802420052,10,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
9,-12561.03380744654,11,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
10,-12479.63103841563,12,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
11,-12499.761136543275,13,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
12,-12456.351580009728,14,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
13,-12475.03716205871,15,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
14,-12368.798924153323,16,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
15,-12455.628627481534,17,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
16,-12500.033095870787,18,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
17,-12534.895952329858,19,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
18,-12563.426046029592,20,ZFM-05181,542aa93b-4876-439c-93f7-dd77263e55e8,Frontal cortex
0,-4809.978032581613,2,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
1,-4682.507375345511,3,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
2,-4634.8148894958895,4,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
3,-4619.5490451571295,5,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
4,-4603.460051712394,6,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
5,-4566.338861642658,7,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
6,-4546.306283864983,8,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
7,-4544.893922715198,9,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
8,-4541.2191564452505,10,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
9,-4503.1184907082625,11,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
10,-4547.909826847916,12,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
11,-4547.919470197072,13,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
12,-4517.984227361901,14,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
13,-4570.547889676829,15,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
14,-4538.122185349028,16,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
15,-4498.44498343835,17,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
16,-4522.672109506044,18,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
17,-4533.023936792552,19,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
18,-4551.711696832771,20,ZFM-05181,79f881cb-8140-47ed-8d1a-7cca7e66fb12,Amygdala
0,-2209.4786528790396,2,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
1,-1512.5412884701932,3,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
2,-996.590903647283,4,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
3,-1038.981709983393,5,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
4,-1090.13425776875,6,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
5,-991.2742701233329,7,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
6,-970.0097436273337,8,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
7,-945.4840716627646,9,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
8,-1003.3514459590406,10,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
9,-948.1501625393998,11,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
10,-962.6609808106012,12,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
11,-961.8702182270606,13,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
12,-966.6022284722495,14,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
13,-939.5882185010357,15,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
14,-1029.9163884122665,16,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
15,-943.0411502491532,17,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
16,-929.3972182511268,18,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
17,-915.7477022968969,19,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
18,-934.2046221475955,20,ZFM-05492,17f6f32a-67c5-4e28-9b12-42887c4f3b57,Thalamus
0,-1098.544185569858,2,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
1,-1031.3777978786973,3,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
2,-1019.782759003606,4,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
3,-1007.0989086069812,5,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
4,-1001.8933105875442,6,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
5,-999.102023439237,7,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
6,-982.170044775521,8,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
7,-974.2050471874372,9,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
8,-975.9244659042502,10,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
9,-955.7611415082198,11,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
10,-970.2195370265295,12,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
11,-964.4112652763383,13,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
12,-962.5956868583892,14,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
13,-970.0066542761097,15,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
14,-964.0542920965995,16,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
15,-967.5179509757339,17,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
16,-958.7135679646832,18,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
17,-972.3192093075735,19,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
18,-964.4274005220701,20,ZFM-05492,5e5d8b5c-0df0-446e-956f-c834769b2ab4,Frontal cortex
0,-1825.9610739664513,2,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
1,-1810.232582646831,3,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
2,-1787.6091687235628,4,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
3,-1775.0391260065076,5,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
4,-1772.0108601753245,6,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
5,-1775.6990184691354,7,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
6,-1745.5549617642328,8,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
7,-1760.9421883886148,9,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
8,-1763.7421821352953,10,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
9,-1756.9040576142754,11,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
10,-1751.7643382966194,12,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
11,-1752.8230155823096,13,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
12,-1745.6281018653526,14,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
13,-1760.028080579801,15,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
14,-1761.896017314437,16,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
15,-1757.70650635394,17,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
16,-1761.850890732674,18,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
17,-1749.0846460257953,19,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
18,-1751.975326984879,20,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Sensory cortex
0,-6348.141475464201,2,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
1,-6313.4511459927235,3,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
2,-6279.648584470704,4,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
3,-6251.492436048793,5,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
4,-6246.29949243679,6,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
5,-6214.041339060537,7,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
6,-6196.62154878872,8,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
7,-6199.25845391129,9,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
8,-6179.69965990656,10,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
9,-6205.491873137769,11,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
10,-6150.478252446822,12,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
11,-6171.267825839933,13,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
12,-6224.141599658362,14,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
13,-6203.943178525569,15,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
14,-6182.203482017486,16,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
15,-6180.157076871568,17,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
16,-6194.610374417991,18,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
17,-6228.496073026042,19,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
18,-6164.359167294064,20,ZFM-04820,181aeeb1-9858-4562-9d7c-1ce21959cd80,Striatum
0,-4901.073977969879,2,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
1,-4826.713466928381,3,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
2,-4795.775904235753,4,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
3,-4814.446649889351,5,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
4,-4782.72396883179,6,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
5,-4756.771791209844,7,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
6,-4762.003641511531,8,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
7,-4754.3078296853955,9,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
8,-4749.201253789837,10,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
9,-4731.669389755961,11,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
10,-4742.890347997652,12,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
11,-4726.700643439278,13,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
12,-4742.862977437631,14,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
13,-4721.457971877979,15,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
14,-4742.412298751961,16,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
15,-4735.465295236418,17,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
16,-4733.80181095683,18,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
17,-4737.52561436058,19,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
18,-4749.587376162117,20,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Frontal cortex
0,-4142.42143785902,2,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
1,-4093.2831589067605,3,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
2,-4031.8116074526615,4,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
3,-4000.442739181135,5,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
4,-4031.9062288365258,6,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
5,-3987.3575609762215,7,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
6,-3984.079115488494,8,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
7,-4021.97608656139,9,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
8,-3993.5594684904927,10,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
9,-3998.3434787427595,11,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
10,-4009.352673510948,12,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
11,-3990.6428518216844,13,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
12,-3959.522868547665,14,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
13,-3986.2073196031497,15,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
14,-4036.737373359565,16,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
15,-4054.5007737479664,17,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
16,-4022.09432860777,18,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
17,-4032.746027370831,19,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
18,-3948.0114878301633,20,ZFM-04820,04954136-75a8-4a20-9054-37b0bffd3b8b,Striatum
0,-1436.7816720749136,2,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
1,-1376.65060040962,3,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
2,-1376.2932752208187,4,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
3,-1369.7710857898323,5,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
4,-1369.8019130401499,6,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
5,-1369.0488600332653,7,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
6,-1369.7209988399004,8,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
7,-1355.8453838545388,9,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
8,-1357.2991022726553,10,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
9,-1356.753443664677,11,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
10,-1368.6635068559397,12,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
11,-1357.8086131363423,13,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
12,-1361.2804965904943,14,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
13,-1360.2605802923872,15,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
14,-1347.6511289923833,16,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
15,-1353.8050335219093,17,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
16,-1371.7238235226278,18,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
17,-1358.8219509585879,19,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
18,-1358.595902243861,20,ZFM-05492,e19c5b97-62cb-409d-8d6e-ac399755e4b5,Sensory cortex
0,-10015.670816779675,2,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
1,-9914.099700342407,3,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
2,-9846.422105745185,4,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
3,-9838.533733895214,5,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
4,-9802.218270476746,6,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
5,-9735.832530250756,7,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
6,-9672.397723200273,8,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
7,-9673.799645542842,9,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
8,-9677.176123740921,10,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
9,-9640.734165029122,11,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
10,-9654.415421770449,12,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
11,-9618.983048392538,13,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
12,-9617.925290989646,14,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
13,-9616.543473263184,15,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
14,-9658.950424102084,16,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
15,-9567.131437304393,17,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
16,-9589.961319956914,18,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
17,-9601.010426467086,19,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
18,-9621.99124265864,20,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Frontal cortex
0,-3902.741678647668,2,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
1,-3851.930013930781,3,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
2,-3805.6432882009954,4,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
3,-3768.9778787555,5,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
4,-3764.6191960766023,6,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
5,-3756.0198890531365,7,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
6,-3715.472335591732,8,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
7,-3707.562077217892,9,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
8,-3700.396283214899,10,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
9,-3704.5145688550097,11,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
10,-3706.3637389634905,12,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
11,-3702.71635017801,13,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
12,-3714.097695198863,14,ZFM-04820,36f8f321-c21b-4f2d-876b-c289ce3f8bed,Sensory cortex
