,time,trans_rate,trans_rate_bl,region,subject,pid
0,-0.95,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
1,-0.8500000000000001,0.26,0.148,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
2,-0.75,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
3,-0.6500000000000001,0.22,0.10799999999999998,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
4,-0.55,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
5,-0.4500000000000001,0.2,0.088,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
6,-0.35000000000000014,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
7,-0.25000000000000017,0.16,0.04799999999999999,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
8,-0.1500000000000002,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
9,-0.05000000000000021,0.28,0.168,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
10,0.04999999999999971,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
11,0.1499999999999997,0.22,0.10799999999999998,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
12,0.24999999999999978,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
13,0.34999999999999976,0.3,0.18799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
14,0.4499999999999996,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
15,0.5499999999999996,0.22,0.10799999999999998,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
16,0.6499999999999997,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
17,0.7499999999999997,0.24,0.12799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
18,0.8499999999999995,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
19,0.9499999999999995,0.3,0.18799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
20,1.0499999999999996,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
21,1.1499999999999995,0.16,0.04799999999999999,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
22,1.2499999999999993,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
23,1.3499999999999994,0.16,0.04799999999999999,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
24,1.4499999999999995,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
25,1.5499999999999996,0.24,0.12799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
26,1.6499999999999995,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
27,1.7499999999999993,0.28,0.168,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
28,1.8499999999999994,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
29,1.9499999999999993,0.24,0.12799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
30,2.049999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
31,2.1499999999999995,0.22,0.10799999999999998,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
32,2.249999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
33,2.3499999999999996,0.26,0.148,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
34,2.4499999999999993,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
35,2.549999999999999,0.28,0.168,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
36,2.6499999999999995,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
37,2.749999999999999,0.26,0.148,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
38,2.8499999999999988,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
39,2.9499999999999993,0.14,0.027999999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
40,3.049999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
41,3.149999999999999,0.24,0.12799999999999997,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
42,3.249999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
43,3.3499999999999988,0.22,0.10799999999999998,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
44,3.449999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
45,3.549999999999999,0.32,0.208,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
46,3.649999999999999,0.0,-0.11200000000000002,Midbrain,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499
