,time,r_mean,r_max,region1,region2,opto,region_pair,subject,date,probe
0,-0.75,-0.0022912619389593527,0.39405373124792126,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
1,-0.65,-0.0024745114674503744,0.39254054016155326,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
2,-0.55,-0.0024023542576073766,0.40839925751795236,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
3,-0.45000000000000007,0.000758378436771232,0.4556111646258657,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
4,-0.3500000000000001,0.0031656579208936535,0.4541610250363983,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
5,-0.2500000000000001,0.0035854530067326103,0.46196982883683396,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
6,-0.15000000000000013,0.004027445817656464,0.459967877859777,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
7,-0.050000000000000155,0.0020150641498284157,0.45985381844195156,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
8,0.04999999999999982,-0.0004188910286154581,0.45076423651858744,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
9,0.1499999999999998,-0.0005533340516807742,0.4382641770639288,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
10,0.24999999999999978,-0.00020824098494408788,0.4055729167200242,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
11,0.34999999999999964,0.00015456237714148565,0.39249560652578935,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
12,0.44999999999999973,0.0016924382686335543,0.38133710568396817,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
13,0.5499999999999998,0.0030365845318036854,0.3815572620060087,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
14,0.6499999999999997,0.002044737127844736,0.32622941874690126,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
15,0.7499999999999996,0.004006735598405806,0.3162802795770782,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
16,0.8499999999999996,0.005903509320358294,0.3152723827311724,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
17,0.9499999999999997,0.004310881889635068,0.3082610812485889,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
18,1.0499999999999996,0.0051170096894682035,0.331135708570926,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
19,1.1499999999999995,0.002211308427408508,0.4287278506434689,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
20,1.2499999999999996,0.0003275900024034403,0.4010691616666815,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
21,1.3499999999999996,0.0013474602601904501,0.38269198523008796,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
22,1.4499999999999993,0.003290004981644085,0.35995803370101115,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
23,1.5499999999999994,0.002931722416979922,0.3647777246511107,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
24,1.6499999999999995,0.006529220309061091,0.37664686826988236,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
25,1.7499999999999996,0.006808311924287828,0.3640113104875911,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
26,1.8499999999999996,0.005696628474604903,0.39374805576122046,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
27,1.9499999999999993,0.0012818766742343434,0.39798429232022564,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
28,2.0499999999999994,-8.981704848689248e-05,0.43458630531860415,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
29,2.1499999999999995,-0.0038962787123998656,0.4203097566134662,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
30,2.249999999999999,-0.004419783366191048,0.4407060229191604,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
31,2.349999999999999,-0.0010742307086739214,0.42875218876055393,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
32,2.4499999999999993,0.001779089163307079,0.3908844402362201,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
33,2.5499999999999994,0.0030941386485344963,0.41288823603711877,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
34,2.6499999999999995,0.002873790927205514,0.4567295917009137,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
35,2.749999999999999,-1.9216793732443623e-05,0.45992230703359577,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
36,2.849999999999999,-0.00022929289787444713,0.4489376056298226,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
37,2.9499999999999993,0.0008363823997315964,0.41994616762718795,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
38,3.049999999999999,-0.0001757406463536386,0.42629823520393717,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
39,3.149999999999999,-0.0016230485969665476,0.40770215665561604,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
40,3.249999999999999,-0.0021452116634559475,0.39809380449763854,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
41,3.3499999999999988,-0.002806241666084466,0.3822789053198384,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
42,3.4499999999999993,-0.0027555731782528624,0.3953052056923311,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
43,3.549999999999999,0.0010583436914576372,0.44965376714370553,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
44,3.6499999999999986,0.004021079904625202,0.44181412027082784,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
45,3.749999999999999,0.00399212068963987,0.45285065049426315,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
0,-0.75,0.004986496252076777,0.5442395741474136,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
1,-0.65,0.009770535204419558,0.5435771665650193,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
2,-0.55,0.011610174438171873,0.5652108492330565,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
3,-0.45000000000000007,0.008567199072341571,0.55014604546043,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
4,-0.3500000000000001,0.006546203445623756,0.5508921110283032,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
5,-0.2500000000000001,0.00416770225396991,0.5451703005266226,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
6,-0.15000000000000013,0.006023691119614545,0.5677587208111124,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
7,-0.050000000000000155,0.006936685230222091,0.5746061369608926,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
8,0.04999999999999982,0.004802046473372065,0.5585067155473823,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
9,0.1499999999999998,0.006001064878732616,0.5731940509523635,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
10,0.24999999999999978,0.004987023016748951,0.5251636958247506,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
11,0.34999999999999964,0.005784517906477763,0.5148177006139409,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
12,0.44999999999999973,0.0058125210078200555,0.4754903377976979,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
13,0.5499999999999998,0.010779835642019151,0.5163623222677903,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
14,0.6499999999999997,0.02285976681572137,0.5666452582678593,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
15,0.7499999999999996,0.02284824129999497,0.55413979693085,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
16,0.8499999999999996,0.015274909957970026,0.5070304626089547,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
17,0.9499999999999997,0.014886335252245239,0.5144389054090956,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
18,1.0499999999999996,0.013607113050800274,0.5299979083920928,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
19,1.1499999999999995,0.014662863486226061,0.5454867570224081,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
20,1.2499999999999996,0.010645668143533307,0.5645452476639818,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
21,1.3499999999999996,0.003953074443133056,0.5834927972672307,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
22,1.4499999999999993,-0.000881761523928897,0.5726235374415748,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
23,1.5499999999999994,-0.0011162608161174943,0.5652391779040239,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
24,1.6499999999999995,0.006454655215254056,0.5538454323142838,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
25,1.7499999999999996,0.019688514997721437,0.5733153912200724,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
26,1.8499999999999996,0.02539165969928603,0.5615847699114681,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
27,1.9499999999999993,0.023613186159858763,0.5273126448815761,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
28,2.0499999999999994,0.02526007002892944,0.48260367917952696,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
29,2.1499999999999995,0.023108326034944338,0.5301661807966728,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
30,2.249999999999999,0.01735944411155592,0.5401006250690138,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
31,2.349999999999999,0.015827562376390956,0.5725385869312941,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
32,2.4499999999999993,0.009553914968095496,0.5682705239405527,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
33,2.5499999999999994,0.0028818981638894445,0.5770776976055485,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
34,2.6499999999999995,0.0012852125780513288,0.5558230728925534,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
35,2.749999999999999,0.002434063557335436,0.6315374841878019,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
36,2.849999999999999,0.0043881819358412445,0.6318700385516537,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
37,2.9499999999999993,0.0018678362530514148,0.6641596427945002,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
38,3.049999999999999,0.004811780671315108,0.6874639255249377,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
39,3.149999999999999,0.007863055175802663,0.6098083563958571,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
40,3.249999999999999,0.005214129600557936,0.5369585021565447,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
41,3.3499999999999988,0.011112460773379964,0.541936400674352,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
42,3.4499999999999993,0.012751471772482747,0.5675427517676608,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
43,3.549999999999999,0.00970208005974227,0.5521147139083721,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
44,3.6499999999999986,0.008746613431880693,0.5380966946672666,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
45,3.749999999999999,0.00863262060550165,0.5435680442822081,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14,probe00
0,-0.75,-0.002788197733452145,0.38943813253825926,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
1,-0.65,-0.0064984541159632675,0.34681335459936957,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
2,-0.55,-0.016619815252483468,0.35138463236650896,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
3,-0.45000000000000007,-0.015762687023129208,0.3615257623180787,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
4,-0.3500000000000001,-0.022109827998810203,0.3298232121854107,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
5,-0.2500000000000001,-0.024300484899860347,0.3658287595912072,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
6,-0.15000000000000013,-0.021587656385296618,0.36481750091046145,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
7,-0.050000000000000155,-0.019131630858504247,0.36316637908636845,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
8,0.04999999999999982,-0.011660860995346481,0.32087650839906245,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
9,0.1499999999999998,-0.009773684513488017,0.3557628093770502,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
10,0.24999999999999978,-0.0036124859785565656,0.3948761058769042,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
11,0.34999999999999964,-0.002793666602834764,0.3399147719788403,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
12,0.44999999999999973,-0.002023433803004709,0.35767987117211036,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
13,0.5499999999999998,-0.001805906800496295,0.36060556652472237,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
14,0.6499999999999997,-0.00875541415409803,0.28412510012296716,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
15,0.7499999999999996,-0.006723976370403871,0.2823232835448798,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
16,0.8499999999999996,0.00291902249299652,0.3568376459113453,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
17,0.9499999999999997,0.004423959357648629,0.34635707195740756,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
18,1.0499999999999996,0.004270175333144743,0.29776195703006136,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
19,1.1499999999999995,-0.003548309630580051,0.22371325132909003,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
20,1.2499999999999996,-0.0038638440180146475,0.18781426366911694,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
21,1.3499999999999996,-0.0012079854336833045,0.20322610011161543,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
22,1.4499999999999993,0.007644901446098081,0.2353371985593837,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
23,1.5499999999999994,0.008667073372932271,0.2664082529465197,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
24,1.6499999999999995,0.009888819280369193,0.24565740186580287,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
25,1.7499999999999996,0.007139998378743183,0.240557680372789,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
26,1.8499999999999996,0.0010358908689271317,0.28033301025490076,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
27,1.9499999999999993,-0.015590052583770768,0.3095042913369855,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
28,2.0499999999999994,-0.013053742895954259,0.3323839253891558,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
29,2.1499999999999995,-0.008351601677419523,0.3820473894134913,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
30,2.249999999999999,-0.008761691756344243,0.3698295150042152,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
31,2.349999999999999,-0.013228062940253407,0.38612679073960166,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
32,2.4499999999999993,-0.015490903014430088,0.39383042635585136,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
33,2.5499999999999994,-0.01586283091226931,0.34012121539980467,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
34,2.6499999999999995,-0.017454781373022765,0.2954137024482665,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
35,2.749999999999999,-0.014129302706177153,0.30575958612241616,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
36,2.849999999999999,-0.007679432417686711,0.31385183726039173,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
37,2.9499999999999993,-0.00571122862909214,0.3834789766509112,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
38,3.049999999999999,-0.005978345619094445,0.40325953721180924,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
39,3.149999999999999,-0.001744827903442463,0.4201240473900108,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
40,3.249999999999999,-0.0018674713801342315,0.38309370759867917,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
41,3.3499999999999988,-0.006763746874076461,0.3297916917173058,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
42,3.4499999999999993,-0.01393352421622876,0.340306846242623,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
43,3.549999999999999,-0.012648641614554087,0.35154771719264,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
44,3.6499999999999986,-0.016213191244027897,0.3040892581980145,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
45,3.749999999999999,-0.024668945603645975,0.33610715541233555,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14,probe00
0,-0.75,-0.0006470005485160055,0.18611334586361566,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
1,-0.65,0.0008333663516533975,0.1751074995109565,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
2,-0.55,0.002585693060246189,0.16585632643759918,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
3,-0.45000000000000007,0.005041624991669419,0.19244907337369174,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
4,-0.3500000000000001,0.0047998607140275215,0.18958104455866578,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
5,-0.2500000000000001,0.0032796221363433488,0.16792287446020443,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
6,-0.15000000000000013,0.0023742251271992487,0.1711916419537178,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
7,-0.050000000000000155,0.0024164000884215717,0.17607835608772118,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
8,0.04999999999999982,0.0015220839891263778,0.15403759297670547,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
9,0.1499999999999998,-0.00084752122052606,0.10639348196999977,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
10,0.24999999999999978,-0.004153906073142789,0.12092225042432221,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
11,0.34999999999999964,-0.0011633127569870615,0.14279504383231714,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
12,0.44999999999999973,-8.541726316222477e-05,0.17835866466223058,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
13,0.5499999999999998,-0.0006063806036367329,0.2164227294687032,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
14,0.6499999999999997,-0.0032941416529817863,0.20990533449916143,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
15,0.7499999999999996,-0.00284991280770344,0.19997142490639694,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
16,0.8499999999999996,-0.003638053329542863,0.1769611480716443,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
17,0.9499999999999997,-0.004146228945189683,0.1636428105799507,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
18,1.0499999999999996,-0.004302112068401878,0.14509999057746673,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
19,1.1499999999999995,-0.002634074486805654,0.1432883408337227,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
20,1.2499999999999996,-0.0019243397016591927,0.14348572928200345,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
21,1.3499999999999996,0.00019063003798931805,0.15963542643753068,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
22,1.4499999999999993,-0.0004576925353855854,0.1808042743873477,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
23,1.5499999999999994,0.0022483513066850706,0.17531207736327456,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
24,1.6499999999999995,0.00770297079810625,0.18583355702896506,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
25,1.7499999999999996,0.006705274725264671,0.18897004377299864,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
26,1.8499999999999996,0.0052692349745429605,0.17931517975519704,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
27,1.9499999999999993,0.004222731460539229,0.16892490231583882,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
28,2.0499999999999994,0.002994812357940661,0.16615578914055412,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
29,2.1499999999999995,0.0004877536377828623,0.16283321429851033,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
30,2.249999999999999,0.00013786619342002687,0.17181956971310583,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
31,2.349999999999999,-0.001150034191709181,0.21600284202191464,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
32,2.4499999999999993,-0.00016529255457647374,0.2166024690961788,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
33,2.5499999999999994,-0.00014236099136512913,0.2014004355891281,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
34,2.6499999999999995,0.0018806660680643532,0.1980437924473651,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
35,2.749999999999999,0.0032421344624344443,0.18960066239562604,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
36,2.849999999999999,0.0032799994711040564,0.20151444521756492,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
37,2.9499999999999993,0.0010380829999124103,0.1867601553593341,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
38,3.049999999999999,0.001606282055542717,0.17404639619196174,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
39,3.149999999999999,-0.0006953960468344024,0.14070238816908762,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
40,3.249999999999999,-0.000793270438781443,0.14400262001613512,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
41,3.3499999999999988,-0.0018353239865781497,0.1504055959070538,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14,probe00
