,time,p_trans,p_trans_bl,region,subject,pid
0,-0.9750000000000001,0.14710075307029113,0.03394956392746104,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
1,-0.925,0.11573748030433123,0.0025862911615011364,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
2,-0.875,0.07563548473953395,-0.03751570440329614,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
3,-0.8250000000000001,0.08480434238146453,-0.028346846761365563,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
4,-0.775,0.1375168354660852,0.024365646323255108,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
5,-0.7250000000000001,0.17528129190505282,0.06213010276222272,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
6,-0.675,0.1654480959500031,0.052296906807173,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
7,-0.625,0.14733416746944006,0.034182978326609964,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
8,-0.5750000000000001,0.13492671073777338,0.02177552159494328,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
9,-0.525,0.10037848001891823,-0.01277270912391186,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
10,-0.475,0.04872686321624763,-0.06442432592658245,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
11,-0.42500000000000004,0.039762673716955924,-0.07338851542587417,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
12,-0.375,0.08115101226415761,-0.03200017687867249,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
13,-0.32500000000000007,0.11762912572072083,0.004477936577890737,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
14,-0.275,0.11381969413050713,0.0006685049876770377,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
15,-0.225,0.09095462034914628,-0.022196568793683813,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
16,-0.17500000000000002,0.09420433785817302,-0.018946851284657076,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
17,-0.125,0.12723443854995703,0.014083249407126935,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
18,-0.07500000000000001,0.14925604996577957,0.036104860822949475,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
19,-0.025,0.11612132504206334,0.002970135899233242,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
20,0.025,0.07736232668908535,-0.03578886245374474,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
21,0.07500000000000001,0.08583172687450033,-0.027319462268329764,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
22,0.125,0.10784696540343644,-0.005304223739393654,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
23,0.17500000000000002,0.09906827284345036,-0.01408291629937973,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
24,0.225,0.0999516524274634,-0.013199536715366694,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
25,0.275,0.10951547322641673,-0.0036357159164133596,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
26,0.32500000000000007,0.09526995967252733,-0.017881229470302767,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
27,0.375,0.08200954951051381,-0.03114163963231628,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
28,0.42500000000000004,0.10315578158369189,-0.009995407559138206,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
29,0.475,0.14602070558500782,0.032869516442177726,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
30,0.525,0.16075938109829177,0.047608191955461676,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
31,0.5750000000000001,0.11827024905066533,0.005119059907835233,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
32,0.625,0.07242498269641905,-0.04072620644641105,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
33,0.675,0.06258853203240494,-0.05056265711042515,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
34,0.7250000000000001,0.06749875712304339,-0.04565243201978671,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
35,0.775,0.06728297056111388,-0.04586821858171622,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
36,0.8250000000000001,0.0899057880884062,-0.023245401054423895,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
37,0.875,0.1280843263450558,0.014933137202225694,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
38,0.925,0.12296943311177848,0.009818243968948384,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
39,0.9750000000000001,0.09246404838228596,-0.020687140760544134,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
40,1.025,0.08370927255803737,-0.029441916584792727,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
41,1.0750000000000002,0.07622641404526413,-0.03692477509756596,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
42,1.125,0.05298484655765093,-0.06016634258517917,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
43,1.1750000000000003,0.04551636117313273,-0.06763482796969736,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
44,1.225,0.06746051980172489,-0.0456906693411052,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
45,1.275,0.08308889524323429,-0.030062293899595804,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
46,1.3250000000000002,0.09394537936880443,-0.019205809774025667,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
47,1.375,0.10186949114396149,-0.011281697998868606,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
48,1.4250000000000003,0.09736854979592682,-0.01578263934690327,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
49,1.475,0.13561979530740254,0.02246860616457244,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
50,1.525,0.17950005978054429,0.06634887063771419,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
51,1.5750000000000002,0.15843928073596514,0.045288091593135044,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
52,1.625,0.10720337310545873,-0.0059478160373713646,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
53,1.6750000000000003,0.08970819458521656,-0.023442994557613533,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
54,1.725,0.09567292307091867,-0.017478266071911427,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
55,1.775,0.10636395451976177,-0.006787234623068322,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
56,1.8250000000000002,0.11208010640718291,-0.001071082735647183,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
57,1.875,0.10039285314717325,-0.012758335995656844,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
58,1.9250000000000003,0.10228514777345168,-0.01086604136937841,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
59,1.975,0.12726160999465888,0.014110420851828787,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
60,2.0250000000000004,0.14092493101238973,0.027773741869559637,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
61,2.075,0.14496620218994416,0.031815013047114066,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
62,2.125,0.11978675172325427,0.006635562580424179,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
63,2.175,0.09674179959423734,-0.01640938954859275,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
64,2.225,0.11019418466779088,-0.0029570044750392155,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
65,2.2750000000000004,0.0969240943672526,-0.01622709477557749,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
66,2.325,0.06092165156390683,-0.05222953757892326,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
67,2.375,0.06301224144593773,-0.050138947696892366,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
68,2.4250000000000003,0.11444644433219661,0.0012952551893665176,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
69,2.475,0.15306710891047542,0.03991591976764533,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
70,2.5250000000000004,0.14557950486529797,0.032428315722467876,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
71,2.575,0.1050537998869679,-0.008097389255862189,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
72,2.625,0.054889886957702194,-0.0582613021851279,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
73,2.6750000000000003,0.030368401917245016,-0.08278278722558507,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
74,2.725,0.02906294027418138,-0.08408824886864871,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
75,2.7750000000000004,0.04762542050593403,-0.06552576863689606,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
76,2.825,0.06639256888032558,-0.04675862026250452,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
77,2.875,0.06767723196557376,-0.04547395717725633,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
78,2.9250000000000003,0.055298574033091116,-0.05785261510973898,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
79,2.975,0.031403786651649425,-0.08174740249118068,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
80,3.0250000000000004,0.031205491395896963,-0.08194569774693314,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
81,3.075,0.05294498188185025,-0.06020620726097985,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
82,3.125,0.0589368292695802,-0.05421435987324989,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
83,3.1750000000000003,0.061495089563459955,-0.05165609957937014,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
84,3.225,0.066827396713149,-0.0463237924296811,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
85,3.2750000000000004,0.05936528421551721,-0.05378590492731288,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
86,3.325,0.05297847367076451,-0.06017271547206558,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
87,3.375,0.0621473313126951,-0.051003857830134995,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
88,3.4250000000000003,0.08113826649038478,-0.03201292265244532,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
89,3.475,0.09481601317904464,-0.01833517596378545,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
90,3.5250000000000004,0.1041831660767277,-0.008968023066102393,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
91,3.575,0.10527758669026603,-0.007873602452564063,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
92,3.625,0.09927294098608924,-0.013878248156740852,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
93,3.6750000000000003,0.10485550463121543,-0.008295684511614665,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
94,3.725,0.0990347810545361,-0.014116408088293994,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
95,3.7750000000000004,0.07156007256317642,-0.04159111657965367,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
96,3.825,0.040566271406693596,-0.0725849177361365,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
97,3.875,0.027381686677428248,-0.08576950246540185,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
98,3.9250000000000003,0.026683856575394842,-0.08646733256743525,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
99,3.975,0.04082290078901715,-0.07232828835381294,Frontal cortex,ZFM-04823,5c0261b6-a943-45cb-95a8-16f81743d068
0,-0.9750000000000001,0.08994209291097363,-0.008014369081852699,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
1,-0.925,0.06577308144800154,-0.032183380544824794,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
2,-0.875,0.07238638599244973,-0.0255700760003766,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
3,-0.8250000000000001,0.0892299296864702,-0.00872653230635613,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
4,-0.775,0.09148395399348971,-0.006472507999336616,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
5,-0.7250000000000001,0.09442964950699542,-0.0035268124858309075,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
6,-0.675,0.09461229926470435,-0.003344162728121977,Frontal cortex,ZFM-04823,161253bd-5ac9-4f56-b53a-56e208786b26
