,time,p_trans,p_trans_bl,subject,eid
48,3.8500000000000005,0.10787469795452212,0.03756176716135755,ZFM-02601,066bf23b-17a9-4a0a-84ac-097776a2ea4a
49,3.95,0.07688970622756452,0.0065767754343999535,ZFM-02601,066bf23b-17a9-4a0a-84ac-097776a2ea4a
0,-0.95,0.2641238468456387,-0.021743072598964686,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
1,-0.8500000000000001,0.24768047057824263,-0.03818644886636077,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
2,-0.75,0.28250479721118876,-0.003362122233414644,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
3,-0.6500000000000001,0.30079113097350885,0.01492421152890544,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
4,-0.55,0.2930127046816976,0.007145785237094193,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
5,-0.45,0.30204891147560675,0.016181992031003345,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
6,-0.35000000000000003,0.30231146307143375,0.016444543626830344,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
7,-0.25,0.283696425622513,-0.0021704938220903913,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
8,-0.15000000000000002,0.2870071038474371,0.0011401844028336994,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
9,-0.05,0.29549234013876713,0.009625420694163722,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
10,0.05,0.28207704457829474,-0.0037898748663086623,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
11,0.15000000000000002,0.28620161158650786,0.00033469214190445795,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
12,0.25,0.30435433783317334,0.01848741838856993,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
13,0.35000000000000003,0.28198772385701154,-0.003879195587591866,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
14,0.45,0.2635087173758959,-0.022358202068707533,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
15,0.55,0.28206499321848355,-0.003801926226119856,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
16,0.6500000000000001,0.27916328720316136,-0.006703632241442048,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
17,0.75,0.2632833877547307,-0.022583531689872705,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
18,0.8500000000000001,0.2652447316795138,-0.020622187765089617,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
19,0.95,0.2744816215218838,-0.011385297922719584,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
20,1.05,0.27752247119108153,-0.008344448253521874,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
21,1.1500000000000001,0.27573041602946896,-0.010136503415134446,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
22,1.25,0.25484227655404845,-0.031024642890554954,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
23,1.35,0.23978168531766086,-0.04608523412694254,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
24,1.4500000000000002,0.23524074559313946,-0.05062617385146395,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
25,1.55,0.24970832263160236,-0.03615859681300104,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
26,1.6500000000000001,0.25065695481589245,-0.035209964628710955,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
27,1.75,0.2559052424140851,-0.02996167703051833,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
28,1.85,0.2874165310136143,0.0015496115690109002,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
29,1.9500000000000002,0.28493005926914244,-0.0009368601754609629,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
30,2.05,0.2700648999599294,-0.015802019484674024,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
31,2.1500000000000004,0.2966920204554913,0.010825101010887905,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
32,2.25,0.3269561687991226,0.041089249354519186,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
33,2.3500000000000005,0.3231344980697346,0.03726757862513119,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
34,2.45,0.30896536289911025,0.023098443454506845,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
35,2.55,0.3161343297501627,0.030267410305559295,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
36,2.6500000000000004,0.2998116303324234,0.013944710887820011,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
37,2.75,0.27269955583259176,-0.013167363612011651,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
38,2.8500000000000005,0.29406766021206887,0.008200740767465464,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
39,2.95,0.3169375341514057,0.03107061470680228,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
40,3.05,0.3160594422651065,0.03019252282050311,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
41,3.1500000000000004,0.31306281916544054,0.027195899720837136,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
42,3.25,0.2920512568391758,0.0061843373945724145,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
43,3.3500000000000005,0.29093890412012496,0.005071984675521557,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
44,3.45,0.31052561565211245,0.024658696207509045,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
45,3.55,0.31626832345851186,0.03040140401390845,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
46,3.6500000000000004,0.3299008961099352,0.04403397666533182,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
47,3.75,0.33140314331910775,0.045536223874504345,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
48,3.8500000000000005,0.31115621532465626,0.025289295880052853,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
49,3.95,0.26239933600541376,-0.023467583439189643,ZFM-04080,08371a0c-22d9-4f6e-ac22-c15788b39180
0,-0.95,0.22240613701770148,0.006120054097380534,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
1,-0.8500000000000001,0.22288224210314747,0.006596159182826522,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
2,-0.75,0.2279621041553626,0.011676021235041661,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
3,-0.6500000000000001,0.2267325008917989,0.01044641797147794,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
4,-0.55,0.20178889833969604,-0.014497184580624906,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
5,-0.45,0.2000368684969705,-0.01624921442335045,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
6,-0.35000000000000003,0.22436302909160966,0.008076946171288707,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
7,-0.25,0.23435076256752818,0.018064679647207232,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
8,-0.15000000000000002,0.21100585578443395,-0.0052802271358869945,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
9,-0.05,0.19133243075496054,-0.024953652165360413,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
10,0.05,0.20078605041667758,-0.015500032503643374,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
11,0.15000000000000002,0.2012668473061487,-0.01501923561417226,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
12,0.25,0.17667017466690066,-0.03961590825342029,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
13,0.35000000000000003,0.17277188278980843,-0.04351420013051252,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
14,0.45,0.1873301375050537,-0.028955945415267248,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
15,0.55,0.18476152019862369,-0.031524562721697263,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
16,0.6500000000000001,0.16782464746817743,-0.048461435452143514,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
17,0.75,0.18617980993376337,-0.030106272986557575,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
18,0.8500000000000001,0.2092243037933323,-0.00706177912698866,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
19,0.95,0.2002649114043199,-0.016021171516001048,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
20,1.05,0.1904078083504499,-0.025878274569871046,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
21,1.1500000000000001,0.1821545645399969,-0.03413151838032405,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
22,1.25,0.19652207027136134,-0.019764012648959606,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
23,1.35,0.21343244954503793,-0.002853633375283021,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
24,1.4500000000000002,0.19965643018852,-0.016629652731800948,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
25,1.55,0.19983241708651706,-0.016453665833803893,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
26,1.6500000000000001,0.2279708395496451,0.011684756629324139,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
27,1.75,0.249588558880022,0.03330247595970104,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
28,1.85,0.23951895251029864,0.023232869589977695,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
29,1.9500000000000002,0.2150846907710841,-0.0012013921492368407,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
30,2.05,0.22886732885146774,0.01258124593114679,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
31,2.1500000000000004,0.23736034438004439,0.021074261459723437,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
32,2.25,0.18334146587218125,-0.032944617048139696,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
33,2.3500000000000005,0.15215226223538703,-0.06413382068493392,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
34,2.45,0.17166648766654583,-0.044619595253775124,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
35,2.55,0.1892432906810086,-0.027042792239312358,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
36,2.6500000000000004,0.20584173149984386,-0.010444351420477088,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
37,2.75,0.21951557034100072,0.003229487420679772,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
38,2.8500000000000005,0.2191972064194862,0.0029111234991652524,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
39,2.95,0.21462634374812523,-0.0016597391721957233,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
40,3.05,0.22240346040520917,0.00611737748488822,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
41,3.1500000000000004,0.22503049726112395,0.008744414340803003,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
42,3.25,0.22473134983647974,0.008445266916158795,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
43,3.3500000000000005,0.22279562006227968,0.006509537141958732,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
44,3.45,0.198726705159255,-0.017559377761065947,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
45,3.55,0.1913545492117045,-0.02493153370861645,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
46,3.6500000000000004,0.21333335646289836,-0.0029527264574225887,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
47,3.75,0.23381923390920079,0.017533150988879836,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
48,3.8500000000000005,0.2196022144497916,0.0033161315294706617,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
49,3.95,0.20496196329393446,-0.011324119626386492,ZFM-03332,0d04401a-2e75-4449-b699-252000ed2b76
0,-0.95,0.10145450628779226,-0.006988606592058674,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
1,-0.8500000000000001,0.13310015969590167,0.02465704681605073,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
2,-0.75,0.12816836581589652,0.019725252936045587,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
3,-0.6500000000000001,0.09481381025590714,-0.013629302623943795,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
4,-0.55,0.08179700029648848,-0.026646112583362455,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
5,-0.45,0.08507933884944185,-0.023363774030409082,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
6,-0.35000000000000003,0.08814010196854741,-0.02030301091130353,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
7,-0.25,0.10053228428830574,-0.007910828591545196,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
8,-0.15000000000000002,0.1266180417085896,0.018174928828738654,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
9,-0.05,0.1447275196316387,0.036284406751787776,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
10,0.05,0.13066567276306995,0.022222559883219015,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
11,0.15000000000000002,0.12186966280982392,0.013426549929972983,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
12,0.25,0.14382196915524745,0.03537885627539651,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
13,0.35000000000000003,0.18320131464006195,0.07475820176021102,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
14,0.45,0.20269562773766803,0.09425251485781709,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
15,0.55,0.1776264337238979,0.06918332084404695,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
16,0.6500000000000001,0.1405853089760348,0.032142196096183864,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
17,0.75,0.10916260516284865,0.0007194922829977107,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
18,0.8500000000000001,0.10071741104666213,-0.007725701833188811,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
19,0.95,0.10854552062668085,0.00010240774682991616,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
20,1.05,0.11103774260722393,0.0025946297273729962,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
21,1.1500000000000001,0.11196919430495972,0.003526081425108782,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
22,1.25,0.13605542692087763,0.027612314041026695,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
23,1.35,0.15491466620332306,0.04647155332347212,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
24,1.4500000000000002,0.14472748158349547,0.03628436870364453,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
25,1.55,0.12508160019679984,0.016638487316948905,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
26,1.6500000000000001,0.09558715402657562,-0.012855958853275312,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
27,1.75,0.09450745631533738,-0.013935656564513552,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
28,1.85,0.11843167446666542,0.009988561586814479,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
29,1.9500000000000002,0.11442671743527144,0.005983604555420505,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
30,2.05,0.11520076951754199,0.0067576566376910535,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
31,2.1500000000000004,0.121066273086192,0.012623160206341064,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
32,2.25,0.10482778787589919,-0.0036153250039517443,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
33,2.3500000000000005,0.09574991485091083,-0.012693198028940103,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
34,2.45,0.1091609185680919,0.0007178056882409661,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
35,2.55,0.11657452630128301,0.008131413421432074,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
36,2.6500000000000004,0.09141095283234243,-0.0170321600475085,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
37,2.75,0.10253642394179631,-0.005906688938054627,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
38,2.8500000000000005,0.13418790867628141,0.025744795796430478,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
39,2.95,0.1110284748608314,0.002585361980980458,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
40,3.05,0.10872909770573022,0.00028598482587928464,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
41,3.1500000000000004,0.13959146933331978,0.031148356453468848,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
42,3.25,0.12833041832862965,0.019887305448778717,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
43,3.3500000000000005,0.09049452411108838,-0.017948588768762555,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
44,3.45,0.08659439271036513,-0.021848720169485802,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
45,3.55,0.11258806671453087,0.004144953834679929,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
46,3.6500000000000004,0.11656525855489049,0.00812214567503955,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
47,3.75,0.11043224462752099,0.001989131747670056,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
48,3.8500000000000005,0.11857061468563207,0.010127501805781133,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
49,3.95,0.12263623501910531,0.014193122139254374,ZFM-02600,0d24afce-9d3c-449e-ac9f-577eefefbd7e
0,-0.95,0.2692864255010402,0.02962911361661849,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
1,-0.8500000000000001,0.25687238235351406,0.017215070469092347,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
2,-0.75,0.24546424247203902,0.005806930587617304,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
3,-0.6500000000000001,0.2363149863842618,-0.0033423255001599206,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
4,-0.55,0.20514685677548336,-0.034510455108938354,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
5,-0.45,0.20279881994315554,-0.03685849194126617,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
6,-0.35000000000000003,0.22610995312465498,-0.013547358759766731,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
7,-0.25,0.22743885593474233,-0.01221845594967938,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
8,-0.15000000000000002,0.25177774819314935,0.012120436308727639,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
9,-0.05,0.2753628481621765,0.035705536277754774,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
10,0.05,0.27536205114875273,0.035704739264331015,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
11,0.15000000000000002,0.2699206800110353,0.030263368126613593,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
12,0.25,0.265223831400879,0.025566519516457303,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
13,0.35000000000000003,0.2598895390469318,0.02023222716251008,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
14,0.45,0.257519314369165,0.01786200248474326,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
15,0.55,0.25926866759939826,0.019611355714976547,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
16,0.6500000000000001,0.26216234377724357,0.022505031892821853,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
17,0.75,0.2574840855181129,0.0178267736336912,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
18,0.8500000000000001,0.27354089530657333,0.033883583422151614,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
19,0.95,0.2817575432882091,0.04210023140378741,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
20,1.05,0.25228942418649586,0.012632112302074144,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
21,1.1500000000000001,0.22783537598606968,-0.011821935898352037,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
22,1.25,0.22581711508203117,-0.013840196802390542,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
23,1.35,0.23323550362679096,-0.006421808257630751,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
24,1.4500000000000002,0.2475000656212606,0.007842753736838876,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
25,1.55,0.2589480599540437,0.01929074806962197,ZFM-04811,126cf6e8-fc3a-4fab-aad4-75772af0aa5d
