,time,r_mean,r_max,region1,region2,opto,region_pair,subject,date
11,0.1499999999999997,0.040830967566603905,0.17391304347826086,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
12,0.24999999999999978,0.042845560774399105,0.21081081081081082,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
13,0.34999999999999987,0.04231044469965649,0.215,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
14,0.44999999999999973,0.03718156847190946,0.22660098522167488,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
15,0.5499999999999996,0.03611824252060865,0.22413793103448276,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
16,0.6499999999999997,0.038721604585569495,0.22641509433962265,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
17,0.7499999999999998,0.038919363600603454,0.2545454545454545,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
18,0.8499999999999996,0.03977430795821048,0.24615384615384617,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
19,0.9499999999999995,0.03822421745556052,0.18877551020408162,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
20,1.0499999999999996,0.042652995042804356,0.2648648648648649,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
21,1.1499999999999997,0.038304812815887865,0.1837837837837838,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
22,1.2499999999999993,0.03606844306659416,0.17679558011049723,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
23,1.3499999999999994,0.04188953136142602,0.18055555555555555,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
24,1.4499999999999995,0.043827278922612026,0.19642857142857142,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
25,1.5499999999999996,0.04299678251081223,0.2,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
26,1.6499999999999997,0.042681985344455664,0.1724137931034483,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
27,1.7499999999999993,0.04063222208885044,0.17346938775510204,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
28,1.8499999999999994,0.04356800698350692,0.15441176470588236,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
29,1.9499999999999995,0.04279291842982867,0.16428571428571428,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
30,2.049999999999999,0.04081106252228612,0.23015873015873015,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
31,2.1499999999999995,0.043007294111474456,0.20454545454545456,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
32,2.249999999999999,0.03953663730476165,0.1897810218978102,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
33,2.3499999999999996,0.03828174210976516,0.22695035460992907,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
34,2.4499999999999993,0.04188464565209208,0.22077922077922077,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
35,2.549999999999999,0.042184966801785725,0.275,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
36,2.6499999999999995,0.042861739341036764,0.22580645161290322,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
37,2.749999999999999,0.0428951858682144,0.32515337423312884,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
38,2.8499999999999988,0.03916386058722289,0.2619047619047619,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
39,2.9499999999999993,0.0392413634792839,0.27439024390243905,Midbrain,Sensory cortex,1,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
0,-0.95,0.020630657181842992,0.20833333333333334,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
1,-0.85,0.017339215190798517,0.16216216216216217,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
2,-0.75,0.019798984955952014,0.1623931623931624,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
3,-0.65,0.01921208005372988,0.19117647058823528,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
4,-0.55,0.019626376536191183,0.1792452830188679,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
5,-0.45000000000000007,0.020843372955198756,0.2356020942408377,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
6,-0.3500000000000001,0.021084944097805283,0.28205128205128205,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
7,-0.2500000000000001,0.021170677290810153,0.22660098522167488,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
8,-0.15000000000000013,0.02385974293417503,0.24352331606217617,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
9,-0.050000000000000155,0.020393843346893883,0.2265193370165746,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
10,0.04999999999999982,0.022218321407209862,0.176,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
11,0.1499999999999997,0.020617494819807985,0.11510791366906475,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
12,0.24999999999999978,0.019859497518217632,0.16666666666666666,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
13,0.34999999999999987,0.019115612960437182,0.18471337579617833,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
14,0.44999999999999973,0.01602962526227119,0.2222222222222222,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
15,0.5499999999999996,0.019657972765359286,0.18181818181818182,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
16,0.6499999999999997,0.02311489492631871,0.17647058823529413,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
17,0.7499999999999998,0.023428755571289796,0.12,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
18,0.8499999999999996,0.021467595099484774,0.15126050420168066,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
19,0.9499999999999995,0.022246813664289433,0.125,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
20,1.0499999999999996,0.032309162387726645,0.25,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
21,1.1499999999999997,0.019150542326603737,0.0945945945945946,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
22,1.2499999999999993,0.018550602947938092,0.125,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
23,1.3499999999999994,0.021213441202846513,0.1111111111111111,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
24,1.4499999999999995,0.02223196963350518,0.18604651162790697,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
25,1.5499999999999996,0.020954295825848165,0.11627906976744186,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
26,1.6499999999999997,0.019744743565701012,0.10666666666666667,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
27,1.7499999999999993,0.021885460560978773,0.15217391304347827,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
28,1.8499999999999994,0.02209794570787977,0.1794871794871795,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
29,1.9499999999999995,0.019053698081399444,0.14285714285714285,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
30,2.049999999999999,0.016645590196446652,0.1320754716981132,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
31,2.1499999999999995,0.015169083917392372,0.125,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
32,2.249999999999999,0.014375182218292976,0.11811023622047244,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
33,2.3499999999999996,0.015129803014661825,0.176,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
34,2.4499999999999993,0.016342340102192477,0.216,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
35,2.549999999999999,0.01192911938010288,0.22142857142857142,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
36,2.6499999999999995,0.017172697487054675,0.2517482517482518,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
37,2.749999999999999,0.015598008098619021,0.18181818181818182,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
38,2.8499999999999988,0.01570496569310939,0.16883116883116883,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
39,2.9499999999999993,0.020424055383137803,0.17857142857142858,Midbrain,Sensory cortex,0,Midbrain-Sensory cortex,ZFM-02600,2021-08-26
0,-0.95,0.027904366012627146,0.2909090909090909,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
1,-0.85,0.024861896118766543,0.24,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
2,-0.75,0.024479598725565738,0.22580645161290322,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
3,-0.65,0.025647484867121796,0.23076923076923078,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
4,-0.55,0.03038027068013585,0.25,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
5,-0.45000000000000007,0.028882449182971903,0.2831858407079646,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
6,-0.3500000000000001,0.027781291012988773,0.26956521739130435,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
7,-0.2500000000000001,0.02857993640565327,0.26956521739130435,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
8,-0.15000000000000013,0.024878833244775456,0.25,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
9,-0.050000000000000155,0.02335969840901862,0.3076923076923077,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
10,0.04999999999999982,0.02780444598037792,0.21875,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
11,0.1499999999999997,0.02811099923306801,0.14285714285714285,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
12,0.24999999999999978,0.03499432408371815,0.2702702702702703,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
13,0.34999999999999987,0.03395700613355698,0.203125,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
14,0.44999999999999973,0.029849788960097715,0.2072072072072072,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
15,0.5499999999999996,0.02997306498071987,0.16666666666666666,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
16,0.6499999999999997,0.02937644198168751,0.1527777777777778,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
17,0.7499999999999998,0.030871569332088986,0.2094240837696335,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
18,0.8499999999999996,0.03270923901522474,0.25308641975308643,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
19,0.9499999999999995,0.028610236851050498,0.22608695652173913,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
20,1.0499999999999996,0.031158130867247506,0.2740740740740741,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
21,1.1499999999999997,0.03356558879491311,0.2781456953642384,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
22,1.2499999999999993,0.02900648464009543,0.2875,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
23,1.3499999999999994,0.03075617604057147,0.2866666666666667,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
24,1.4499999999999995,0.031088382986987198,0.25443786982248523,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
25,1.5499999999999996,0.04201944397947494,0.5,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
26,1.6499999999999997,0.03329134081861565,0.28,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
27,1.7499999999999993,0.028970447247470055,0.2323943661971831,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
28,1.8499999999999994,0.030032952066336657,0.22807017543859648,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
29,1.9499999999999995,0.027925143855698827,0.2732919254658385,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
30,2.049999999999999,0.030720598641698703,0.2867647058823529,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
31,2.1499999999999995,0.03607931072716995,0.21875,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
32,2.249999999999999,0.029392970257798304,0.2109375,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
33,2.3499999999999996,0.03138280772131788,0.30434782608695654,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
34,2.4499999999999993,0.03453316668459795,0.23711340206185566,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
35,2.549999999999999,0.03015455627988925,0.22321428571428573,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
36,2.6499999999999995,0.028613941975069355,0.21818181818181817,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
37,2.749999999999999,0.031449517944139034,0.21904761904761905,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
38,2.8499999999999988,0.030639234968148816,0.25842696629213485,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
39,2.9499999999999993,0.03219269059287519,0.2111111111111111,Frontal cortex,Sensory cortex,1,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
0,-0.95,0.02204430841945047,0.36231884057971014,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
1,-0.85,0.01994604386136379,0.3782051282051282,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
2,-0.75,0.018135241047107675,0.42028985507246375,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
3,-0.65,0.019111218267477522,0.4,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
4,-0.55,0.01983611063863933,0.4583333333333333,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
5,-0.45000000000000007,0.023171332876222996,0.558974358974359,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
6,-0.3500000000000001,0.02922726598162434,0.553921568627451,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
7,-0.2500000000000001,0.035208795753208164,0.5446009389671361,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
8,-0.15000000000000013,0.02814283153415865,0.49107142857142855,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
9,-0.050000000000000155,0.025716114834478724,0.5223880597014925,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
10,0.04999999999999982,0.022327914852150615,0.4658385093167702,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
11,0.1499999999999997,0.021611110341657486,0.35555555555555557,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
12,0.24999999999999978,0.02097258049819823,0.22727272727272727,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
13,0.34999999999999987,0.014091182937221957,0.12,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
14,0.44999999999999973,0.01194161541388049,0.125,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
15,0.5499999999999996,0.015858587643248667,0.1111111111111111,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
16,0.6499999999999997,0.017782478676984965,0.1111111111111111,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
17,0.7499999999999998,0.018945507409617063,0.11538461538461539,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
18,0.8499999999999996,0.01912708631950956,0.14388489208633093,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
19,0.9499999999999995,0.017795580845507943,0.15527950310559005,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
20,1.0499999999999996,0.02138121275378791,0.19021739130434784,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
21,1.1499999999999997,0.019267117384676926,0.14903846153846154,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
22,1.2499999999999993,0.023670775102598168,0.17777777777777778,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
23,1.3499999999999994,0.01691733606163185,0.13865546218487396,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
24,1.4499999999999995,0.019131817072308908,0.14035087719298245,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
25,1.5499999999999996,0.021021399952219258,0.16666666666666666,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
26,1.6499999999999997,0.02047129465404951,0.22784810126582278,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
27,1.7499999999999993,0.01760727947761183,0.20833333333333334,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
28,1.8499999999999994,0.02452130695669408,0.23529411764705882,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
29,1.9499999999999995,0.021906390750924713,0.330188679245283,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
30,2.049999999999999,0.024102799720236618,0.296,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
31,2.1499999999999995,0.02371562776451714,0.3233082706766917,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
32,2.249999999999999,0.025315054573195245,0.3546099290780142,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
33,2.3499999999999996,0.023381702954265348,0.3026315789473684,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
34,2.4499999999999993,0.0198207329168271,0.38571428571428573,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
35,2.549999999999999,0.024325777238989356,0.37254901960784315,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
36,2.6499999999999995,0.022062213889051944,0.40588235294117647,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
37,2.749999999999999,0.017463048467201547,0.4624277456647399,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
38,2.8499999999999988,0.01909430111162428,0.3902439024390244,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
39,2.9499999999999993,0.021659988172029826,0.3548387096774194,Frontal cortex,Sensory cortex,0,Frontal cortex-Sensory cortex,ZFM-02600,2021-08-26
