,p_state,state,time,subject,pid,region
27,0.06601324191893132,3,1.7500000000000033,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
28,0.062339596174121714,3,1.8500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
29,0.06610187915133195,3,1.9500000000000035,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
30,0.0739867580810687,3,2.0500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
31,0.07864355930441486,3,2.150000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
32,0.07747509952360014,3,2.2500000000000036,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
33,0.06680773299381494,3,2.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
34,0.04609920253883966,3,2.4500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
35,0.029432660641467125,3,2.5500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
36,0.026193192996224864,3,2.650000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
37,0.028075536456999468,3,2.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
38,0.02484210552562431,3,2.850000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
39,0.02107982254841409,3,2.9500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
40,0.020088637232400626,3,3.0500000000000043,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
41,0.02000535322498459,3,3.150000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
42,0.02009131384489292,3,3.2500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
43,0.02117113639330701,3,3.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
44,0.026010565306439023,3,3.4500000000000046,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
45,0.03398943469356098,3,3.550000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
46,0.03882886360669299,3,3.650000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
47,0.03990868615510708,3,3.7500000000000044,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
48,0.03999464677501541,3,3.850000000000005,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
49,0.03990868615510708,3,3.9500000000000055,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
0,0.11901416790897112,4,-0.9499999999999991,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
1,0.1164230213250679,4,-0.849999999999999,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
2,0.11920015570013179,4,-0.7499999999999989,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
3,0.13506925724197508,4,-0.6499999999999988,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
4,0.1505700159710252,4,-0.5499999999999987,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
5,0.15273233768034566,4,-0.4499999999999986,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
6,0.14717634847476146,4,-0.34999999999999853,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
7,0.14834480825557617,4,-0.24999999999999845,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
8,0.15991136276759937,4,-0.14999999999999836,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
9,0.17057536919600974,4,-0.04999999999999827,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
10,0.16806750661952258,4,0.05000000000000182,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
11,0.16018866440365293,4,0.1500000000000019,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
12,0.16717367186226914,4,0.250000000000002,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
13,0.18079716768737591,4,0.3500000000000021,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
14,0.18124273572579497,4,0.4500000000000022,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
15,0.16905601532304373,4,0.5500000000000023,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
16,0.1532782276260934,4,0.6500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
17,0.14835819131803765,4,0.7500000000000024,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
18,0.15426069961574745,4,0.8500000000000025,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
19,0.15990868615510706,4,0.9500000000000026,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
20,0.16456816399094554,4,1.0500000000000027,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
21,0.16572791044540086,4,1.1500000000000028,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
22,0.1540834251509462,4,1.2500000000000029,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
