,time,r_mean,r_max,opto,region1,region2,region_pair,subject,date,probe
0,-0.85,-0.006410415848611894,0.5238317951770597,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
1,-0.75,-0.009418208417893535,0.544638999398568,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
2,-0.65,-0.011492218102819012,0.5493452627350437,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
3,-0.55,-0.008782568073479331,0.5414864793024307,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
4,-0.45000000000000007,-0.006820039061030872,0.5486816661028745,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
5,-0.3500000000000001,-0.007499704097244274,0.5597176502288883,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
6,-0.2500000000000001,-0.00904828806778378,0.5651801529477652,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
7,-0.15000000000000013,-0.00726285163592903,0.5680379102157354,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
8,-0.050000000000000155,-0.005538768446454433,0.5699085574253947,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
9,0.04999999999999982,-0.0032714081575400678,0.5723478515697065,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
10,0.1499999999999998,-0.004727288626660666,0.5364035589947356,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
11,0.24999999999999967,-0.005030086270667179,0.5108251601237822,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
12,0.34999999999999976,-0.005020274414753404,0.52140910915328,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
13,0.44999999999999984,-0.0039777005591722855,0.5252024351411054,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
14,0.5499999999999997,-0.003363309956433152,0.5278330317820931,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
15,0.6499999999999996,-0.0061060863250986955,0.5298094332719535,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
16,0.7499999999999997,-0.007311669552572559,0.5074302267110585,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
17,0.8499999999999998,-0.008399017869145795,0.509833876111191,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
18,0.9499999999999996,-0.007185543949435659,0.5097082129719658,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
19,1.0499999999999994,-0.0034820239920677035,0.4958166925922376,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
20,1.1499999999999995,-0.0027503387675102816,0.5006193411832904,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
21,1.2499999999999996,-0.003984841579192445,0.5085724515321468,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
22,1.3499999999999992,-0.005689930007314383,0.5163007341840071,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
23,1.4499999999999993,-0.0062040916668846275,0.520256879237301,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
24,1.5499999999999994,-0.0053354147727525895,0.5194781766369124,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
25,1.6499999999999995,-0.005952996553633866,0.5220497285740877,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
26,1.7499999999999996,-0.005290232003516239,0.5161255572786949,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
27,1.8499999999999992,-0.003871589573047621,0.5133526261028948,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
28,1.9499999999999993,-0.003790005240408071,0.5060994046337449,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
29,2.0499999999999994,-0.004323510189313425,0.513034182797107,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
30,2.149999999999999,-0.0047640872639233105,0.5151274250600172,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
31,2.249999999999999,-0.005544562926530548,0.5065117529540322,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
32,2.349999999999999,-0.005326534725374669,0.5030645508618214,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
33,2.4499999999999993,-0.0057453749365514,0.5068525732581438,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
34,2.5499999999999994,-0.005070479620493346,0.509803590356883,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
35,2.649999999999999,-0.004153382705739492,0.5248145133835612,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
36,2.749999999999999,-0.003508128139548595,0.5277604132210286,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
37,2.849999999999999,-0.002590035831005277,0.5383181789810398,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
38,2.949999999999999,-0.0015411518499030027,0.5280007137330518,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
39,3.049999999999999,-0.002912729591399401,0.5295549773891953,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
40,3.149999999999999,-0.0030826693766549387,0.5213828542990361,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
41,3.2499999999999987,-0.003480159463679728,0.5181213939235062,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
42,3.349999999999999,-0.006416595832459952,0.5174579932184152,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
43,3.449999999999999,-0.007726461089202121,0.5101097600216528,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
44,3.5499999999999985,-0.00758142087822291,0.5062301282764328,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
45,3.649999999999999,-0.00835300821007828,0.5008258383347317,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
46,3.7499999999999987,-0.008660436997557875,0.4990779474190054,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
47,3.849999999999999,-0.007226498629031005,0.49984562183952175,1,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
0,-0.85,-0.007938335176042793,0.5479321876212867,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
1,-0.75,-0.010965120465087816,0.5582048619953803,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
2,-0.65,-0.013460815963315732,0.5769605706639207,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
3,-0.55,-0.013183166181867682,0.5688668788208431,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
4,-0.45000000000000007,-0.012269971398154687,0.5546978378080145,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
5,-0.3500000000000001,-0.01163157349798412,0.5451453656209481,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
6,-0.2500000000000001,-0.01151789597554872,0.5351559800793225,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
7,-0.15000000000000013,-0.015101317203499309,0.5435823414401648,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
8,-0.050000000000000155,-0.012504503546349955,0.5354162124865794,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
9,0.04999999999999982,-0.008290096046817096,0.544516943318,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
10,0.1499999999999998,-0.006476621907400218,0.5158587141884694,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
11,0.24999999999999967,-0.0044834994973434955,0.5363268965994821,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
12,0.34999999999999976,-0.0028465885589236,0.549598603162599,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
13,0.44999999999999984,-0.0029691829286198524,0.5813481298541022,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
14,0.5499999999999997,-0.003493284680956647,0.605692769408936,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
15,0.6499999999999996,-0.007788475640210966,0.5965412604543483,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
16,0.7499999999999997,-0.009230707671323952,0.5630169325887634,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
17,0.8499999999999998,-0.00762146115031004,0.5391221768054113,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
18,0.9499999999999996,-0.00689523101895496,0.531359947662736,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
19,1.0499999999999994,-0.004884594896913876,0.5303083037952393,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
20,1.1499999999999995,-0.005432152156577161,0.5320008736843498,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
21,1.2499999999999996,-0.006567352543810565,0.5463240276036241,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
22,1.3499999999999992,-0.008455663693258514,0.5570331558146445,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
23,1.4499999999999993,-0.007958851146024515,0.5465988850458334,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
24,1.5499999999999994,-0.007676427700810246,0.5310787302677142,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
25,1.6499999999999995,-0.007326393509005145,0.5214703916454423,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
26,1.7499999999999996,-0.009219040994737453,0.5232245237863861,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
27,1.8499999999999992,-0.00779767004857106,0.5133735920159025,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
28,1.9499999999999993,-0.005877152958384884,0.5005950088854138,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
29,2.0499999999999994,-0.005871937557093527,0.4889669595377877,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
30,2.149999999999999,-0.006810120843717826,0.4832885930383446,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
31,2.249999999999999,-0.007337898415819558,0.49428917572729636,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
32,2.349999999999999,-0.008246070037684622,0.5040372259349949,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
33,2.4499999999999993,-0.009423427372403422,0.5029467086609632,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
34,2.5499999999999994,-0.009513851345444744,0.5022776621411974,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
35,2.649999999999999,-0.009649591047660352,0.504588206154699,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
36,2.749999999999999,-0.009980613683377982,0.5165801676152788,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
37,2.849999999999999,-0.010396929608812817,0.5221772957598939,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
38,2.949999999999999,-0.009985832205856799,0.5179346352064657,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
39,3.049999999999999,-0.008887417811412309,0.5157699656331051,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
40,3.149999999999999,-0.009545907530077396,0.5229056936615251,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
41,3.2499999999999987,-0.009125506900752457,0.5257318915557776,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
42,3.349999999999999,-0.00809621851471824,0.5213374252868455,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
43,3.449999999999999,-0.007579706063031134,0.5102273745196162,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
44,3.5499999999999985,-0.008061800807943737,0.5042155052025743,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
45,3.649999999999999,-0.006931532562577548,0.4950086196810993,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
46,3.7499999999999987,-0.006262456566489956,0.4958299723709539,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
47,3.849999999999999,-0.0055611921147131265,0.49013250353848115,0,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
0,-0.85,-0.0006589718043597023,0.53342632262585,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
1,-0.75,-0.005237703407262064,0.546558065546962,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
2,-0.65,-0.0027297378750517406,0.605185887255252,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
3,-0.55,-0.0025704686670687247,0.6450461160316068,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
4,-0.45000000000000007,0.00252892122109681,0.6664078229618029,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
5,-0.3500000000000001,-0.010374000028354414,0.6649431669431475,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
6,-0.2500000000000001,-0.011458528984702517,0.6666545041644233,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
7,-0.15000000000000013,-0.010380719436110065,0.6591297025214796,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
8,-0.050000000000000155,-0.004926741427577615,0.7012153141180268,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
9,0.04999999999999982,-0.0009781529744224032,0.7324206574157959,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
10,0.1499999999999998,-0.005966255185966193,0.635549781336358,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
11,0.24999999999999967,-0.011816656598886689,0.6630718139398153,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
12,0.34999999999999976,-0.020996783991262445,0.659203383199957,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
13,0.44999999999999984,-0.012602321581494384,0.6606460316639027,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
14,0.5499999999999997,0.0008959597934814595,0.6891097577503055,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
15,0.6499999999999996,0.0016808960240410021,0.7338806142242322,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
16,0.7499999999999997,-0.0002913000672467881,0.7557648279975075,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
17,0.8499999999999998,0.0034028074241882022,0.7607702990755538,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
18,0.9499999999999996,-0.0006373954604024405,0.7566467281007508,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
19,1.0499999999999994,-0.006751154498983696,0.7302721823666768,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
20,1.1499999999999995,-0.010267637064574547,0.6316957283637886,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
21,1.2499999999999996,-0.009542009352133613,0.6170587919291777,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
22,1.3499999999999992,-0.00903823919278029,0.6358353446276523,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
23,1.4499999999999993,-0.012624223990263453,0.596731778835681,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
24,1.5499999999999994,-0.014537520024140814,0.5900630651222977,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
25,1.6499999999999995,-0.012858334992529908,0.6056929833813968,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
26,1.7499999999999996,-0.008274270156860435,0.6552183167789941,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
27,1.8499999999999992,-0.008037120611630307,0.7153894948456764,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
28,1.9499999999999993,-0.005848090499369607,0.688648087393402,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
29,2.0499999999999994,-0.011737462740810648,0.6419105764500718,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
30,2.149999999999999,-0.0123571730120306,0.6005275118869309,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
31,2.249999999999999,-0.013825534580526403,0.594677618267101,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
32,2.349999999999999,-0.008876487989527216,0.6399999865377723,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
33,2.4499999999999993,-0.004437838497065807,0.662482888204692,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
34,2.5499999999999994,-0.005644719162890917,0.6618344793304799,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
35,2.649999999999999,-0.00973333589608074,0.6286736016574419,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
36,2.749999999999999,-0.007594001340938614,0.5792541072930316,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
37,2.849999999999999,-0.0027942913331094883,0.5829373420556341,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
38,2.949999999999999,0.003744194646556448,0.6117861907642523,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
39,3.049999999999999,0.0007355601328049953,0.6366771729816586,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
40,3.149999999999999,-0.007915684439373632,0.6040429803896865,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
41,3.2499999999999987,-0.008850743407259299,0.6327018678077371,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
42,3.349999999999999,-0.013198406663601094,0.6475901639216294,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
43,3.449999999999999,-0.00857609376262868,0.611915011559837,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
44,3.5499999999999985,-0.004126554833801698,0.5964994767038023,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
45,3.649999999999999,-0.002026851645397782,0.5963474274131015,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
46,3.7499999999999987,-0.007413862406876901,0.5814609301145981,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
47,3.849999999999999,-0.007210925458389768,0.5874273659510366,2,Frontal cortex,Amygdala,Amygdala-Frontal cortex,ZFM-02600,2021-08-25,probe00
0,-0.85,-0.003001805151030478,0.5312973494306573,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
1,-0.75,-0.003571051582560247,0.5536399162284346,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
2,-0.65,-0.0037150714383823225,0.56086962955766,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
3,-0.55,-0.0017059544181954075,0.5448434550926381,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
4,-0.45000000000000007,-0.0008516269203077398,0.5443876516426718,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
5,-0.3500000000000001,-0.0010155068029159317,0.5503719481525905,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
6,-0.2500000000000001,-0.0032230928599276767,0.5476666809994185,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
7,-0.15000000000000013,-0.0034519052916613517,0.530529240798739,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
8,-0.050000000000000155,-0.0035076616848915367,0.5380436458006858,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
9,0.04999999999999982,-0.0036316588623638867,0.5562938758684233,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
10,0.1499999999999998,-0.004095747260054637,0.5334485293508546,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
11,0.24999999999999967,-0.0027734549081041685,0.4631837230910421,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
12,0.34999999999999976,-0.0024470651988584137,0.4888308263664803,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
13,0.44999999999999984,-0.003162488999362599,0.5021000651247051,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
14,0.5499999999999997,-0.003639634605366793,0.5236267968405506,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
15,0.6499999999999996,-0.0034489807430480414,0.5193900875919472,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
16,0.7499999999999997,-0.003066369362939778,0.5061680992994193,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
17,0.8499999999999998,-0.0029564344817881775,0.500197163536577,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
18,0.9499999999999996,-0.0015589547982846307,0.48971952721911194,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
19,1.0499999999999994,0.0007983261869439781,0.4809836728401576,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
20,1.1499999999999995,0.0010120997137100132,0.47606194273363656,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
21,1.2499999999999996,0.0015190871385870638,0.4739697448389686,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
22,1.3499999999999992,0.0008165761375485425,0.4835883799215065,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
23,1.4499999999999993,0.0008403022659584175,0.49604072029022306,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
24,1.5499999999999994,0.0007441153925806455,0.4977834101256385,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
25,1.6499999999999995,0.00025480563012480545,0.497727759158024,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
26,1.7499999999999996,-0.00043946115476910507,0.5023051479900125,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
27,1.8499999999999992,0.0004557101174169149,0.5014599266239258,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
28,1.9499999999999993,0.0007946164816752951,0.5003688210253876,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
29,2.0499999999999994,-0.00019277118109509403,0.5072602535852796,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
30,2.149999999999999,-0.0014712000986784176,0.4960348448510128,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
31,2.249999999999999,-0.0020935754805468617,0.4932890833797316,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
32,2.349999999999999,-0.0016261615266403794,0.5012444317203409,1,Frontal cortex,Thalamus,Frontal cortex-Thalamus,ZFM-02600,2021-08-25,probe00
