subject,date,pid,probe,region,time,n_neurons,pca_dist
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.2,28,0.011167248045378815
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.22,28,0.39528545741466387
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.24,28,0.9155262154325476
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.26,28,0.8114441031310717
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.28,28,0.8538362902887561
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.3,28,0.8761918141350175
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.32,28,1.201671231971567
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.34,28,0.5266263275376006
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.36,28,0.802385380802673
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.3800000000000001,28,0.7376056581446925
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.4000000000000001,28,0.6039885731607825
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.42,28,0.4098196587888005
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.44,28,0.8183838853275943
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.46,28,1.1061247862321393
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.48,28,1.2202878100992953
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.5,28,0.5716921206882647
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.52,28,0.7304998700398128
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.54,28,1.5407504211554575
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.56,28,0.8436779863350313
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.58,28,0.6238336679331792
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.6,28,0.9301394767192296
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.62,28,0.3920707374295444
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.6400000000000001,28,0.7169514460977372
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.6600000000000001,28,0.9630758328917284
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.68,28,0.5309312701207788
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.7,28,0.2975484030217588
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.72,28,0.869096948140718
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.74,28,0.23819783039072373
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.76,28,1.0717627050185512
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.78,28,0.3275947863599522
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.8,28,0.4487914601748653
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.82,28,0.587975891170352
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.84,28,0.3893742630406258
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.86,28,1.1547878247533638
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.8800000000000001,28,0.5298596990682882
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.9000000000000001,28,0.625273644325755
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.92,28,0.8501115502981296
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.94,28,0.5294799326354226
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.96,28,0.3920782411561641
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,1.98,28,0.16012730552157534
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.0,28,0.29948526673322384
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.02,28,0.44589311423899713
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.04,28,0.7324474200151581
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.06,28,0.28698305210708785
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.08,28,0.3732466794674483
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.1,28,0.48316593201182095
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.12,28,1.0012476248094009
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.14,28,1.206385590685109
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.16,28,2.324889872356375
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.18,28,1.0196881498748658
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.2,28,0.47033476642620303
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.22,28,0.5476049887166161
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.24,28,1.1044688946061643
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.2600000000000002,28,0.459085207119213
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.2800000000000002,28,0.9595242771872372
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.3,28,1.1488927479000088
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.3200000000000003,28,0.7711044385971425
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.34,28,0.3525462118343363
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.36,28,0.5251958649971382
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.38,28,0.6004459962530482
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.4,28,0.31314205426874714
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.42,28,1.2239555776243753
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.44,28,0.7640257919152603
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.46,28,1.2155974085386139
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.48,28,0.3711810660117174
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.5,28,1.021637863134015
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.52,28,0.4726938784787066
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.54,28,0.0986558122152704
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.56,28,0.3356723833850761
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.58,28,0.6369425284315283
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.6,28,0.5846169244257591
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.62,28,0.7245821204713989
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.64,28,0.6137412097370477
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.66,28,0.4944791014036096
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.68,28,0.8820886685057707
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.7,28,0.21333420591571678
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.72,28,0.8705422541948029
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.74,28,0.4626909566252738
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.7600000000000002,28,0.44465486654642267
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.7800000000000002,28,0.6991545821698941
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.8,28,0.9298987206182013
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.8200000000000003,28,0.5076229903375631
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.84,28,0.9212589180323437
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.86,28,0.9234392635006897
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.88,28,0.9803981605966567
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.9,28,0.3969936601020109
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.92,28,0.8158960073905873
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.94,28,1.022981877736809
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.96,28,1.600072094664283
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,2.98,28,0.16220007911244042
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.0,28,0.6290845917788654
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.02,28,0.3827452343252063
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.04,28,0.3695627164242308
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.06,28,1.0042783355264966
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.08,28,0.40919934326844637
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.1,28,0.2812136206860933
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.12,28,0.17126655862078663
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.14,28,0.6621546305990296
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.16,28,0.4275151245124388
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.18,28,0.07514027311315626
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.2,28,0.5924324802901113
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.22,28,0.6104135893232457
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.24,28,0.5766208899521129
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.2600000000000002,28,0.6303397625324503
ZFM-05170,2022-12-08,227781ff-b3d4-4380-bfed-00942195ca62,probe00,Midbrain,3.2800000000000002,28,0.1509534069607393
