,time,coact_mean,coact_max,coact_norm,region1,region2,opto,region_pair,subject,date
0,-0.95,0.0698574667962423,0.45454545454545453,5.601644384130679,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
1,-0.85,0.07514135524339605,0.45454545454545453,6.498362573787065,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
2,-0.75,0.07146317401419443,0.42857142857142855,6.722653950359374,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
3,-0.65,0.06107481787253696,0.4,4.64930040254191,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
4,-0.55,0.05754582718868433,0.3,4.9620187239470255,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
5,-0.45000000000000007,0.06159724629112384,0.4166666666666667,5.7153075937166555,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
6,-0.3500000000000001,0.06752155407617592,0.4,5.403046491944754,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
7,-0.2500000000000001,0.0765164707241538,0.4444444444444444,6.135450707699294,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
8,-0.15000000000000013,0.08101960397878766,0.4,5.340105574615578,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
9,-0.050000000000000155,0.07536958506346261,0.42857142857142855,5.05548937845396,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
10,0.04999999999999982,0.07544762493742087,0.3333333333333333,4.227959405288574,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
11,0.1499999999999997,0.07295374693333877,0.4,4.50380235258277,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
12,0.24999999999999978,0.07357976490629552,0.3333333333333333,5.6753071499077015,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
13,0.34999999999999987,0.07493492901656167,0.3333333333333333,5.065179955172668,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
14,0.44999999999999973,0.07197179237995566,0.4,5.517065088970545,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
15,0.5499999999999996,0.07783104084124493,0.5,5.516147794931358,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
16,0.6499999999999997,0.0818527844038048,0.6666666666666666,6.054283821398262,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
17,0.7499999999999998,0.07880209359801198,0.6,5.058962844264211,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
18,0.8499999999999996,0.08543525635362369,0.6,6.7949806333057055,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
19,0.9499999999999995,0.07359771747526848,0.5,5.745620571685955,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
20,1.0499999999999996,0.08168390566349751,1.0,20.124325158485547,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
21,1.1499999999999997,0.08904836659938702,1.0,20.281880285063792,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
22,1.2499999999999993,0.08496010791929158,1.0,19.377313680941132,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
23,1.3499999999999994,0.08690697058043996,1.0,20.7947206364807,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
24,1.4499999999999995,0.07691803661191415,0.5,6.6465500903042685,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
25,1.5499999999999996,0.08327585113299399,0.6666666666666666,6.796387710306216,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
26,1.6499999999999997,0.08175747155338992,0.5,6.901700494576495,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
27,1.7499999999999993,0.07986044567677221,0.5,6.231309171424111,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
28,1.8499999999999994,0.07138139638139639,0.45454545454545453,4.1957899340757185,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
29,1.9499999999999995,0.07362399505256648,0.5,4.151476655583246,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
30,2.049999999999999,0.08298320160565058,0.6666666666666666,6.1995348366789065,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
31,2.1499999999999995,0.08514076626321525,0.6666666666666666,5.588607234443195,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
32,2.249999999999999,0.07066858878083368,0.5,5.301995915244421,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
33,2.3499999999999996,0.07162478377964573,0.375,4.738410701648308,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
34,2.4499999999999993,0.07238809942891576,0.42857142857142855,5.3758627630151095,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
35,2.549999999999999,0.07025049780151821,0.5,5.668760853109708,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
36,2.6499999999999995,0.07298483829096074,0.5,5.076444887857578,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
37,2.749999999999999,0.07332208607718811,0.6,4.546175284485608,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
38,2.8499999999999988,0.06662028447742734,0.4,4.512368012012324,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
39,2.9499999999999993,0.06733085508595713,0.4,5.59556086424233,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
0,-0.95,0.06265859990349786,0.4166666666666667,4.7379695883654405,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
1,-0.85,0.06514013197686666,0.5,4.682708328338477,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
2,-0.75,0.06449797368164716,0.3333333333333333,5.663031225574568,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
3,-0.65,0.06631129641333723,0.3333333333333333,5.9600729967461925,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
4,-0.55,0.06903842456063344,0.5,6.002296023597807,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
5,-0.45000000000000007,0.06154093338967288,0.35714285714285715,6.367236282626242,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
6,-0.3500000000000001,0.06688025693127735,0.3333333333333333,7.601607336266518,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
7,-0.2500000000000001,0.06771448506142383,0.3076923076923077,7.982627078690367,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
8,-0.15000000000000013,0.07857312755271939,0.36363636363636365,6.442769764386017,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
9,-0.050000000000000155,0.06951292171880408,0.5,6.4807540354458455,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
10,0.04999999999999982,0.056012468257366214,0.2727272727272727,6.787426597098458,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
11,0.1499999999999997,0.06039734075448361,0.3333333333333333,7.129437049721515,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
12,0.24999999999999978,0.06381424697751228,0.375,8.694817059633095,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
13,0.34999999999999987,0.0632136620882119,0.3125,6.148576698861212,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
14,0.44999999999999973,0.06046345944305127,0.4,6.818028675146906,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
15,0.5499999999999996,0.06230628448515604,0.35714285714285715,6.45031124676596,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
16,0.6499999999999997,0.08434773842937109,1.0,11.434511433667742,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
17,0.7499999999999998,0.07921952996983009,1.0,11.366805994949967,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
18,0.8499999999999996,0.06042918166267505,0.5,6.114233173698898,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
19,0.9499999999999995,0.07164103736732788,0.6666666666666666,8.373962011709002,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
20,1.0499999999999996,0.059153601500540276,0.38461538461538464,12.474171756774378,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
21,1.1499999999999997,0.05884628410138614,0.3333333333333333,6.629472500806563,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
22,1.2499999999999993,0.0589040211489191,0.3076923076923077,6.58959106778991,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
23,1.3499999999999994,0.059546151127783775,0.3333333333333333,6.263051796116144,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
24,1.4499999999999995,0.06232711699398373,0.375,9.988072815515698,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
25,1.5499999999999996,0.06091284832281231,0.5,21.376940590676337,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
26,1.6499999999999997,0.0695541786478161,0.5454545454545454,17.50772267693663,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
27,1.7499999999999993,0.0735500893664159,0.5,11.208173801902664,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
28,1.8499999999999994,0.07158391495126189,0.42857142857142855,12.378771054373326,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
29,1.9499999999999995,0.07138281219913872,0.46153846153846156,10.65548583392155,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
30,2.049999999999999,0.05747471815899186,0.42857142857142855,3.7332050357239384,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
31,2.1499999999999995,0.05128662687186096,0.3333333333333333,4.168555332223727,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
32,2.249999999999999,0.05952620142296012,0.3333333333333333,4.238199910005401,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
33,2.3499999999999996,0.05843603675236328,0.5,5.780748747737652,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
34,2.4499999999999993,0.07040589795691836,0.5,6.278684639195463,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
35,2.549999999999999,0.07900597135291013,0.75,15.314034103960779,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
36,2.6499999999999995,0.07154010955031362,0.5,14.588201663711144,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
37,2.749999999999999,0.07241945396207101,0.375,7.261745475882348,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
38,2.8499999999999988,0.07776514868351603,0.3333333333333333,5.911527625382737,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
39,2.9499999999999993,0.07347522092420052,0.3333333333333333,5.1727823054560815,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
0,-0.95,0.06417383636771391,0.3076923076923077,4.979408727435626,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
1,-0.85,0.07564906748580218,0.4,4.770463746849338,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
2,-0.75,0.07632078805548193,0.5,5.437550524320733,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
3,-0.65,0.07123265889772493,0.3333333333333333,5.117853327980407,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
4,-0.55,0.08319008089416252,1.0,7.273275868625778,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
5,-0.45000000000000007,0.07154489501428277,0.5,5.753510600218331,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
6,-0.3500000000000001,0.08003085350024125,0.5,6.726056753834186,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
7,-0.2500000000000001,0.07989957887917072,0.5,4.521096417346718,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
8,-0.15000000000000013,0.07624187037452343,0.3333333333333333,5.493488751480978,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
9,-0.050000000000000155,0.07211473333922315,0.4,5.0663017290545485,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
10,0.04999999999999982,0.08214359336808316,0.3333333333333333,5.475332385306782,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
11,0.1499999999999997,0.08409232490865144,1.0,5.073771225899201,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
12,0.24999999999999978,0.07458958275284806,0.5,4.979315469068317,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
13,0.34999999999999987,0.08347072428705081,1.0,4.940735037983479,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
14,0.44999999999999973,0.07479980003989607,0.5,5.4221077021953,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
15,0.5499999999999996,0.07459819092472153,0.4,5.133319548804962,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
16,0.6499999999999997,0.08083775634796043,0.6,4.81993378834928,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
17,0.7499999999999998,0.08075948994316341,0.4,4.4577321783779515,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
18,0.8499999999999996,0.07754065662228928,0.5,4.531550022231534,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
19,0.9499999999999995,0.08589760579556499,0.5,6.083179554980329,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
20,1.0499999999999996,0.0712356804193539,0.3333333333333333,8.173191402238777,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
21,1.1499999999999997,0.08100465294342846,0.5,5.994470146500412,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
22,1.2499999999999993,0.08067997761875313,0.6,5.501896556703409,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
23,1.3499999999999994,0.07785621408070387,0.5,5.767203667761729,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
24,1.4499999999999995,0.07506059699937251,0.4444444444444444,4.835247750371127,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
25,1.5499999999999996,0.08199776414062128,0.5,5.065610606585061,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
26,1.6499999999999997,0.08286384816997061,0.5714285714285714,5.622610183710197,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
27,1.7499999999999993,0.07980624817359512,0.5,4.507354957614106,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
28,1.8499999999999994,0.0820900754574224,0.5,4.757192315894976,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
29,1.9499999999999995,0.0814485967547192,0.4,4.83041368148584,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
30,2.049999999999999,0.07763002303818631,0.5,3.9417654008009846,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
31,2.1499999999999995,0.07649957751998568,0.6666666666666666,4.170966543862692,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
32,2.249999999999999,0.08044129906374804,1.0,5.4349155512690315,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
33,2.3499999999999996,0.10287960338980748,1.0,9.233212332644024,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
34,2.4499999999999993,0.07677079156670993,0.6666666666666666,4.94263268602955,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
35,2.549999999999999,0.07681841967556254,0.6666666666666666,4.446327411365076,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
36,2.6499999999999995,0.07453589494405821,0.6666666666666666,4.255280692899442,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
37,2.749999999999999,0.0842904261271608,0.6666666666666666,4.397790713290071,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
38,2.8499999999999988,0.0805336953296137,0.5,5.517484001070377,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
39,2.9499999999999993,0.07924581087846394,0.4,5.07518367522019,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
0,-0.95,0.06470847746357951,0.25,7.850239187729658,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
1,-0.85,0.06579220099628263,0.3333333333333333,6.960507265783017,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
2,-0.75,0.06931614304063284,0.4,8.372398374435853,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
3,-0.65,0.08439051278186933,1.0,10.385115214833615,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
4,-0.55,0.06344586452629669,0.2222222222222222,6.171856602308393,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
5,-0.45000000000000007,0.06604449971796911,0.5,7.048083677649153,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
6,-0.3500000000000001,0.06520114206188636,0.2857142857142857,6.158770130804135,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
7,-0.2500000000000001,0.06460738807677582,0.2857142857142857,5.51570788052623,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
8,-0.15000000000000013,0.06826731358544084,0.5,4.719654486695242,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
9,-0.050000000000000155,0.06259319745214102,0.3125,5.392007100360499,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
10,0.04999999999999982,0.06050725318432401,0.21428571428571427,7.527726807379455,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
11,0.1499999999999997,0.06187164667293562,0.3333333333333333,10.217902965088623,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
12,0.24999999999999978,0.06261839067961517,0.42857142857142855,6.790829229225457,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
13,0.34999999999999987,0.06524470874631992,0.3333333333333333,7.935176396668365,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
14,0.44999999999999973,0.06346073894093102,0.3333333333333333,8.699922443143246,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
15,0.5499999999999996,0.07042481328195614,0.5,7.614342427215855,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
16,0.6499999999999997,0.0642780688699056,0.375,5.0569990955851365,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
17,0.7499999999999998,0.05725471507284231,0.3125,6.210990400447106,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
18,0.8499999999999996,0.058747482377987215,0.3333333333333333,9.150100169505986,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
19,0.9499999999999995,0.06091574281534476,0.3333333333333333,4.251155959454705,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
20,1.0499999999999996,0.06358896205834981,0.42857142857142855,6.740033062821843,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
21,1.1499999999999997,0.05867860297632206,0.3076923076923077,8.216311707391036,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
22,1.2499999999999993,0.05665264440774645,0.3333333333333333,7.19233210513041,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
23,1.3499999999999994,0.06014232033139596,0.4,13.100248473635686,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
24,1.4499999999999995,0.054769288141847686,0.2631578947368421,8.520122837248708,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
25,1.5499999999999996,0.057464530933918685,0.2222222222222222,11.97341795343635,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
26,1.6499999999999997,0.058512612504209145,0.25,5.5946190262879565,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
27,1.7499999999999993,0.07714190571333428,0.5,8.81544811182599,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
28,1.8499999999999994,0.07230986134047358,0.3333333333333333,7.952783748360333,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
29,1.9499999999999995,0.07390619584497135,0.3333333333333333,5.4478777752821275,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
30,2.049999999999999,0.07382572076449627,0.3333333333333333,5.167451744472999,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
31,2.1499999999999995,0.07090126093727535,0.4,6.953107783535644,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
32,2.249999999999999,0.07170391966310333,0.2857142857142857,5.981079852443614,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
33,2.3499999999999996,0.07390214660622824,0.5,8.342135481506304,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
34,2.4499999999999993,0.07379502583584216,0.5,5.952322123010978,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
35,2.549999999999999,0.07055042463205728,0.5,5.464864197873483,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
36,2.6499999999999995,0.06277300630541927,0.4,6.314941938769395,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
37,2.749999999999999,0.06945384214291776,0.45454545454545453,6.049104224967285,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
38,2.8499999999999988,0.07034632034632034,0.4,5.327044270733617,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
39,2.9499999999999993,0.07505963424330771,0.42857142857142855,5.2296969572607015,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
0,-0.95,0.06885857906266069,0.3333333333333333,4.792358659343456,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
1,-0.85,0.07325191814987733,0.3333333333333333,4.5309707777917,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
2,-0.75,0.07277999777999777,0.6666666666666666,4.9675618420667496,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
3,-0.65,0.06304981866206355,0.3333333333333333,2.908059504174316,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
4,-0.55,0.06416497334864682,0.4,4.055173202279948,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
5,-0.45000000000000007,0.06298295331592861,0.35714285714285715,3.32330415516347,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
6,-0.3500000000000001,0.07266435378680278,0.4,6.200797981377272,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
7,-0.2500000000000001,0.06979415142680448,0.3333333333333333,4.725385199983499,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
8,-0.15000000000000013,0.07731101098448036,0.375,4.819507625967167,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
9,-0.050000000000000155,0.06663325336794725,0.5,3.944501080949651,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
10,0.04999999999999982,0.07217482064420841,0.4444444444444444,4.97804821439731,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
11,0.1499999999999997,0.07163052367134,0.25,5.1608299831701725,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
12,0.24999999999999978,0.07070214366132734,0.3333333333333333,4.177346505096249,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
13,0.34999999999999987,0.07056395984967415,0.2857142857142857,4.669608916379359,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
14,0.44999999999999973,0.07300698168045108,0.2857142857142857,7.387919484080806,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
15,0.5499999999999996,0.07919869246399859,0.3333333333333333,7.520648092931107,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
16,0.6499999999999997,0.07337022388042796,0.4,8.375871538406633,Amygdala,Thalamus,1,Amygdala-Thalamus,ZFM-02181,2021-07-14
