,time,p_state_change,p_down_state_change,p_up_state_change,region,subject,pid
2,-0.5,0.03116410311763502,0.033726346976889594,0.03116410311763502,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
3,-0.30000000000000004,0.02198518357859588,0.03743106460951468,0.02198518357859588,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
4,-0.1,0.025246531706776314,0.04184807647717984,0.025246531706776314,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
5,0.1,0.029954001333112282,0.04858531047094722,0.029954001333112282,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
6,0.30000000000000004,0.027801731256397365,0.04453188624618367,0.027801731256397365,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
7,0.5,0.02619206010034332,0.030171910205855124,0.02619206010034332,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
8,0.7000000000000001,0.027396114137037405,0.024050507507559122,0.027396114137037405,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
9,0.9,0.02915268239292126,0.021875582853255922,0.02915268239292126,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
10,1.1,0.028470583460466905,0.020153235852657752,0.028470583460466905,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
11,1.3000000000000003,0.030945528393567005,0.01815360357350757,0.030945528393567005,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
12,1.5,0.03478540040876742,0.020238199910761197,0.03478540040876742,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
13,1.7000000000000002,0.030895514807940845,0.029184603474503447,0.030895514807940845,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
14,1.9,0.021392582106270375,0.03600071908419807,0.021392582106270375,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
15,2.1,0.015881771744614723,0.030670043142277493,0.015881771744614723,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
16,2.3000000000000003,0.014310713201373605,0.025966246690238712,0.014310713201373605,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
17,2.5,0.019472475226449543,0.023946601751645008,0.019472475226449543,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
18,2.7,0.029992966724328003,0.020411106678421206,0.029992966724328003,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
19,2.9000000000000004,0.033946454383606814,0.02565482543862857,0.033946454383606814,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
20,3.1,0.03434685461205884,0.03241268118089401,0.03434685461205884,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
21,3.3000000000000003,0.039645598438435695,0.032290773526703516,0.039645598438435695,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
22,3.5,0.04334863602037338,0.03062721020036152,0.04334863602037338,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
23,3.7,0.04350777225282159,0.031212778397015025,0.04350777225282159,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
24,3.9000000000000004,0.0441073163950515,0.03592058976779225,0.0441073163950515,Hippocampus,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
0,-0.9,0.1123282532436349,0.08921206412227045,0.1123282532436349,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
1,-0.7000000000000001,0.12445674688084152,0.09775086847700451,0.12445674688084152,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
2,-0.5,0.10605073266982423,0.10820868668200348,0.10605073266982423,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
3,-0.30000000000000004,0.08248259262136667,0.11921540269416564,0.08248259262136667,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
4,-0.1,0.08731466858230852,0.11950144702738613,0.08731466858230852,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
5,0.1,0.09380759815521544,0.10809942770110478,0.09380759815521544,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
6,0.30000000000000004,0.09112934702156081,0.09162677813225469,0.09112934702156081,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
7,0.5,0.08981350475951391,0.07928576354163731,0.08981350475951391,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
8,0.7000000000000001,0.08843697129423578,0.08109187833859097,0.08843697129423578,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
9,0.9,0.09009265215113907,0.07945988331542836,0.09009265215113907,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
10,1.1,0.09278383694025615,0.07871547490245884,0.09278383694025615,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
11,1.3000000000000003,0.0968149026035636,0.08820481913130322,0.0968149026035636,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
12,1.5,0.10601042897236237,0.10017143212733721,0.10601042897236237,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
13,1.7000000000000002,0.10971346655430005,0.10538321877200085,0.10971346655430005,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
14,1.9,0.10597180532558792,0.10286141494428479,0.10597180532558792,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
15,2.1,0.10281441971559219,0.10247409573933342,0.10281441971559219,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
16,2.3000000000000003,0.10126097559787711,0.10864369563849152,0.10126097559787711,Sensory cortex,ZFM-04820,366c7c11-5509-443f-b07b-dabc9dcfd53e
