,time,r_mean,r_max,r_min,region1,region2,opto,region_pair,subject,date
0,-0.85,-0.01076264164313636,0.3447766533154792,-0.2633493801756347,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
1,-0.75,-0.00951623078406522,0.278991177746828,-0.27735215855189876,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
2,-0.65,-0.00332196606411125,0.3790706748094325,-0.2898971311011265,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
3,-0.55,0.0027397958006006324,0.35255481895675683,-0.2853316968783569,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
4,-0.45000000000000007,-0.011406123219532101,0.3412521739618924,-0.30725901538874023,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
5,-0.3500000000000001,-0.000278911694335234,0.42581327324396134,-0.28081504560135323,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
6,-0.2500000000000001,0.024166255153919722,0.47233784469897305,-0.2836398645662484,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
7,-0.15000000000000013,0.016362694522973634,0.36006863171152476,-0.2896720704948904,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
8,-0.050000000000000155,0.01076594432481283,0.4090117689590052,-0.31515045386083557,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
9,0.04999999999999982,0.002750106565908198,0.4515347308625192,-0.2521555975974858,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
10,0.1499999999999998,0.006210797380129696,0.4047516020125516,-0.22917581566329723,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
11,0.24999999999999967,0.009145954948918811,0.38674493804799176,-0.24436719674955137,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
12,0.34999999999999976,0.006384807025615814,0.3296452877656841,-0.21967462446670102,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
13,0.44999999999999984,0.001816848203753854,0.31313634727382655,-0.1989910238106854,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
14,0.5499999999999997,-0.002133054688490571,0.3083442698616635,-0.19722141082656428,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
15,0.6499999999999996,-0.0007320985117087204,0.2976373123092528,-0.2187922995569851,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
16,0.7499999999999997,0.004735528707380985,0.3530407987509711,-0.29420194677085415,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
17,0.8499999999999998,0.0020080599086488202,0.3854122433244916,-0.24478613750647069,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
18,0.9499999999999996,-0.0007931737338611223,0.3901208401856647,-0.25453122884086926,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
19,1.0499999999999994,0.0036780131496535347,0.41333029526704884,-0.23876286261251436,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
20,1.1499999999999995,-0.0035240809943053826,0.30506321629743194,-0.23014835227995661,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
21,1.2499999999999996,0.0011461441731949094,0.26453441731159805,-0.21432233248817312,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
22,1.3499999999999992,-0.005899653277432266,0.1918529763532897,-0.18821150409361478,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
23,1.4499999999999993,-0.0009555192535887378,0.27420003777281066,-0.23733974205924055,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
24,1.5499999999999994,-0.0005989907140291317,0.377415568004218,-0.23569930883493115,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
25,1.6499999999999995,0.0002455692593669507,0.45134506348944553,-0.2683910606314499,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
26,1.7499999999999996,0.0065280171302256025,0.4647596101964401,-0.29182639112541103,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
27,1.8499999999999992,0.004419033795467125,0.3379073497600507,-0.23334401551526193,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
28,1.9499999999999993,-0.0005863932212554416,0.28942776587941493,-0.2665145999300491,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
29,2.0499999999999994,-0.015383123641481424,0.32857560718933737,-0.29476020593641744,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
30,2.149999999999999,-0.0038872653113840084,0.37356776161720134,-0.27433503513786245,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
31,2.249999999999999,0.007633286514627523,0.4267960984930858,-0.29346571020129586,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
32,2.349999999999999,0.0058312220542671295,0.4776748635180473,-0.28966178398625736,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
33,2.4499999999999993,0.0072501459358184014,0.4249687226520896,-0.26717802076061836,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
34,2.5499999999999994,-0.0020416882952302,0.3052823748127643,-0.22716714800868718,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
35,2.649999999999999,-0.006340342206321103,0.25082125600674615,-0.2600081571150756,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
36,2.749999999999999,-0.0034367823936366265,0.28486585886288684,-0.2532134286497813,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
37,2.849999999999999,0.0016728900220514865,0.3458505475274138,-0.24427903676494278,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
38,2.949999999999999,0.0016961486319498492,0.3370659540389284,-0.2141921978698333,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
39,3.049999999999999,-0.020005322345302338,0.25996907542945796,-0.22403925658943175,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
40,3.149999999999999,-0.011633702905936431,0.28986919043674303,-0.24373353455702307,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
41,3.2499999999999987,-0.0070459589643178605,0.31353059781896636,-0.24888999047707672,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
42,3.349999999999999,-0.0014920541199113784,0.4001152332635313,-0.29114680179033725,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
43,3.449999999999999,0.005306899523688598,0.3893173479637292,-0.30517383560009886,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
44,3.5499999999999985,-0.00993581354921504,0.35602366250428863,-0.31413775760367596,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
45,3.649999999999999,0.000477030147629346,0.4134825949961529,-0.2776499798182708,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
46,3.7499999999999987,0.026003027392673593,0.4380339286348211,-0.2789449337493533,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
47,3.849999999999999,0.02095695378571104,0.3463186828731123,-0.2715185548396404,Frontal cortex,Amygdala,1,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
0,-0.85,0.0017395588465281004,0.2663764583593738,-0.24770024948639285,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
1,-0.75,-0.003517451846057194,0.3603204628482911,-0.2551271490750841,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
2,-0.65,0.00046768955091540187,0.2994702425558273,-0.23902000260056674,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
3,-0.55,-0.001489000314565374,0.2788644653888179,-0.21974067614471063,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
4,-0.45000000000000007,-0.0035962301517564388,0.24625822072069178,-0.20482530324852297,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
5,-0.3500000000000001,-0.006517578859237337,0.273622439267669,-0.2105699285525215,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
6,-0.2500000000000001,0.006215873484263941,0.34187330980750336,-0.209538805035755,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
7,-0.15000000000000013,0.0075577580681724,0.3259392522595291,-0.26348451439238907,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
8,-0.050000000000000155,0.0037394304085362293,0.3059455913666353,-0.20768130174648988,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
9,0.04999999999999982,-0.0013440092461685735,0.30816703361557746,-0.2371721354772014,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
10,0.1499999999999998,-0.0025891910696447364,0.3816868055301489,-0.30844152331692726,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
11,0.24999999999999967,-0.005159285251765699,0.3611048591349723,-0.2914948735932282,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
12,0.34999999999999976,-0.0029406848223629658,0.3419189448174847,-0.257459403325485,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
13,0.44999999999999984,0.0014623071791022876,0.3311394386380453,-0.28347201146661594,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
14,0.5499999999999997,0.002864184834499067,0.2991697038506283,-0.2559622041417143,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
15,0.6499999999999996,0.006594304179014776,0.27194439119451663,-0.23556288542115927,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
16,0.7499999999999997,0.008432217844596442,0.28955027841295433,-0.2637053207064192,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
17,0.8499999999999998,0.009993267870652545,0.34788225475071716,-0.31793335199662787,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
18,0.9499999999999996,0.0028129169280878825,0.4113522409702343,-0.2970748021290083,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
19,1.0499999999999994,0.009130104615155878,0.3540091583754344,-0.26232094908536807,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
20,1.1499999999999995,0.003462263995388855,0.33330957997097105,-0.25834321116278475,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
21,1.2499999999999996,-0.002935151133995604,0.29159872839416195,-0.2376223021171652,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
22,1.3499999999999992,0.001735727858358513,0.3022083410537271,-0.22924434015695808,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
23,1.4499999999999993,0.0009850080119520907,0.2746034791192472,-0.20949722923358902,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
24,1.5499999999999994,-0.0007697378257837866,0.2963638761719142,-0.24669061782841925,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
25,1.6499999999999995,6.370190131516017e-05,0.2865977356720096,-0.2016076268213786,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
26,1.7499999999999996,0.002272477184254504,0.33767209471421616,-0.2313067112112262,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
27,1.8499999999999992,0.009102051401792688,0.358924915745028,-0.23604251448307062,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
28,1.9499999999999993,0.0008330951887911414,0.2642231924703602,-0.2861266681237494,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
29,2.0499999999999994,-0.0033143809214476664,0.29931860979093844,-0.29482502101913743,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
30,2.149999999999999,-0.00868761526604128,0.3312836245251671,-0.2649020444413957,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
31,2.249999999999999,-0.00035035001245456215,0.351296028745448,-0.27157600696266365,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
32,2.349999999999999,0.005230944312744343,0.30069034121384547,-0.22169185586992143,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
33,2.4499999999999993,0.008687214059298362,0.2954359765812149,-0.20597176345576118,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
34,2.5499999999999994,0.010321152201520115,0.3612217804307144,-0.2455001737900869,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
35,2.649999999999999,0.006530193471238699,0.32940887849811734,-0.22729927040336606,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
36,2.749999999999999,-0.0020789974129141794,0.3473510545168776,-0.25252949959616494,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
37,2.849999999999999,-0.0015836119211429186,0.3116399629640689,-0.22149185503290547,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
38,2.949999999999999,-0.0032491835023535816,0.3137210773254682,-0.2273956732552823,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
39,3.049999999999999,-0.004513989075867227,0.27903939637357933,-0.1894800285325013,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
40,3.149999999999999,-0.00263181362502485,0.3221517287248159,-0.2433597611925539,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
41,3.2499999999999987,0.0002164843252853727,0.34280402372814195,-0.24870805679661565,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
42,3.349999999999999,0.002871776126261794,0.3396790972475343,-0.27512162295858705,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
43,3.449999999999999,0.003342375346512892,0.3191740175234501,-0.23656518356590395,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
44,3.5499999999999985,0.006688957198237253,0.30781510664710954,-0.22205365785835765,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
45,3.649999999999999,-0.0018349327160355835,0.2843853004603866,-0.26311136932920076,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
46,3.7499999999999987,-0.004682347889497081,0.32903572387296975,-0.2502285265446024,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
47,3.849999999999999,-0.004557630278653649,0.3252671559218692,-0.2651772047470514,Frontal cortex,Amygdala,0,Amygdala-Frontal cortex,ZFM-02181,2021-07-14
0,-0.85,-0.0007867352441864475,0.5046481139316362,-0.4305902810542041,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
1,-0.75,0.011541875002158804,0.4341080782225649,-0.37090992930071875,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
2,-0.65,0.011038854186576972,0.39355101786651137,-0.35907562919958574,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
3,-0.55,0.008895082080274126,0.40705218251838543,-0.29560710428462983,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
4,-0.45000000000000007,-0.011416095590168599,0.39298093335493606,-0.32535928817309806,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
5,-0.3500000000000001,-0.017548830567248368,0.517872055882523,-0.4465041861518215,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
6,-0.2500000000000001,-0.005071283420900418,0.6132831247703747,-0.5084570392686658,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
7,-0.15000000000000013,0.00200020029708836,0.5341229842625698,-0.47991898025405727,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
8,-0.050000000000000155,0.001616556749563731,0.47694269565749964,-0.424012033144725,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
9,0.04999999999999982,-0.0011761647965524112,0.3984387934458265,-0.3193746679035222,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
10,0.1499999999999998,-0.011890503630243288,0.41097910874426624,-0.32459949947587957,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
11,0.24999999999999967,-0.0019618361954818384,0.382878264012611,-0.40620578488494224,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
12,0.34999999999999976,0.009062999670083945,0.37990884017129056,-0.4391473774616531,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
13,0.44999999999999984,0.015680794691212956,0.39009847065348185,-0.3927632687431718,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
14,0.5499999999999997,0.0067441438141427005,0.4581238219079316,-0.4181188778059789,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
15,0.6499999999999996,0.005427461459900666,0.5481686871576775,-0.38053369131163145,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
16,0.7499999999999997,0.009557009748226738,0.5561562981444219,-0.3913372804301446,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
17,0.8499999999999998,0.010793081874251004,0.47544482942012356,-0.392288164608832,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
18,0.9499999999999996,-6.339812886828248e-05,0.5175541099505923,-0.4217963946868507,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
19,1.0499999999999994,-0.0023407092228205054,0.4449851426969135,-0.3939896768742041,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
20,1.1499999999999995,-0.0023719169604500766,0.40838102683866173,-0.3687732851724467,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
21,1.2499999999999996,0.0015392586922269133,0.37559170278103077,-0.304400652234691,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
22,1.3499999999999992,0.005069346625678741,0.5408048722127817,-0.46065995614714556,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
23,1.4499999999999993,-0.007112459186636515,0.5449145487057996,-0.49911513128988766,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
24,1.5499999999999994,-0.013204366593370456,0.6562607023054127,-0.5698387757995841,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
25,1.6499999999999995,-0.014424672926276909,0.6230344985143589,-0.5064950814424276,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
26,1.7499999999999996,-0.005338019130981709,0.5678994573681564,-0.4513412711195395,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
27,1.8499999999999992,0.0012607962998430692,0.5673518768597071,-0.475099430421766,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
28,1.9499999999999993,-0.0034186349833123008,0.5665110838231566,-0.4769453540564995,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
29,2.0499999999999994,-0.004640957372367105,0.4808896803082571,-0.46570979317952316,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
30,2.149999999999999,0.0013425362610912219,0.4796687384933938,-0.4651530567207655,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
31,2.249999999999999,0.0016206176007701172,0.44591609729831305,-0.41656154815143637,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
32,2.349999999999999,0.0003341321015749746,0.4537323812920276,-0.3446458701697492,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
33,2.4499999999999993,-0.0010488866050165882,0.44994315053712414,-0.3544110482053028,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
34,2.5499999999999994,-0.0013884324547745344,0.4835457326238117,-0.33825137336044164,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
35,2.649999999999999,0.0029427742989558913,0.4369447601713824,-0.45764724087618935,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
36,2.749999999999999,-0.004624221870588137,0.5335501955950505,-0.5621867289964323,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
37,2.849999999999999,-0.0008812781373823723,0.4617862249745471,-0.46958728679803124,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
38,2.949999999999999,-0.004849426097014823,0.5087961009913676,-0.41143333692001366,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
39,3.049999999999999,-0.004651723445928102,0.5286436290186607,-0.4442916354946677,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
40,3.149999999999999,0.004349353526438688,0.5250364602437908,-0.4453175164214106,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
41,3.2499999999999987,0.015203275484612979,0.4460901356736158,-0.3623106814846378,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
42,3.349999999999999,0.012393958418848059,0.4145628016641461,-0.3508732570630821,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
43,3.449999999999999,0.009629738903030836,0.422660459919277,-0.3207817270294475,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
44,3.5499999999999985,-0.013557599198572325,0.411602446689225,-0.3533102520934918,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
45,3.649999999999999,-0.01578810446606168,0.5014418837982367,-0.4209136547128252,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
46,3.7499999999999987,4.944894427639133e-05,0.5689169819058775,-0.41051800293243357,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
47,3.849999999999999,0.0034969544233565313,0.5510891370693567,-0.4323088424167099,Frontal cortex,Thalamus,1,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
0,-0.85,0.010565570312115212,0.25014555792555454,-0.19008530052732417,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
1,-0.75,0.0074754965105861765,0.20017984298581704,-0.21451648893137867,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
2,-0.65,0.0027217435593002623,0.22205031409801398,-0.2267446043872414,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
3,-0.55,-0.0021181865605942813,0.21863098785607277,-0.22480794564031018,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
4,-0.45000000000000007,0.0024974074207664344,0.2678485953066157,-0.2253493594794033,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
5,-0.3500000000000001,-0.003560317972065741,0.2366166935619467,-0.1711803299651735,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
6,-0.2500000000000001,-0.006821756074102325,0.30270650731498855,-0.2532111761011782,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
7,-0.15000000000000013,-0.0001876397095138702,0.3055162610001168,-0.23887237318502322,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
8,-0.050000000000000155,0.004604720223910681,0.3772427178358346,-0.313612973537036,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
9,0.04999999999999982,0.0031716416692017363,0.2653664470975397,-0.25049594579956475,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
10,0.1499999999999998,0.008652972150249677,0.3070430903127358,-0.2978801693764449,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
11,0.24999999999999967,0.008290912454304843,0.33662020668634884,-0.20828181092711986,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
12,0.34999999999999976,-0.00027568901527883817,0.4008450828474113,-0.22887445507942844,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
13,0.44999999999999984,-0.0014464359932178563,0.33607310745489744,-0.2527171148565276,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
14,0.5499999999999997,-0.006053730503876242,0.289159437534512,-0.2580535754834612,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
15,0.6499999999999996,0.0015549618864114203,0.24626199918708516,-0.19920814656050734,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
16,0.7499999999999997,0.0038845289623117302,0.19216360832238374,-0.16613525600343396,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
17,0.8499999999999998,0.003755133193018785,0.31896213161858195,-0.2264027088936337,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
18,0.9499999999999996,0.006722940742683645,0.24144269177469088,-0.21423865209560558,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
19,1.0499999999999994,0.0023178400432214553,0.30628081850135225,-0.21610059487267677,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
20,1.1499999999999995,0.0018086694443503251,0.3151670702848432,-0.25311076749812167,Frontal cortex,Thalamus,0,Frontal cortex-Thalamus,ZFM-02181,2021-07-14
