pid,eid,probe,subject,neuron_id,acronym,dist_soma,region,spread,v_above,v_below,upper_lim,lower_lim,type
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,270,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08800000000000008,0.0,-0.2769230707333637,0.036000000000000115,-0.05199999999999996,WS1
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,286,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.04400000000000004,0.0,-0.19999999552965148,0.023000000000000104,-0.020999999999999935,WS2
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,291,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.05400000000000005,0.0,-0.599999986588953,0.03000000000000011,-0.023999999999999938,WS2
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,299,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.10300000000000009,0.5999999865889554,0.0,0.06700000000000014,-0.03599999999999995,NS
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,557,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08900000000000008,0.599999986588953,0.0,0.03300000000000011,-0.055999999999999966,WS1
87ddbc18-7a81-49f7-a9fb-d0add506ee27,bd02e951-760a-448d-9c52-3f2990f9cf42,probe00,ZFM-04083,560,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08400000000000007,0.0,-0.599999986588957,0.046000000000000124,-0.03799999999999995,WS1
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,421,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.09000000000000008,0.0,0.8999999798834356,0.03900000000000012,-0.05099999999999996,NS
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,422,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.07200000000000006,0.0,0.0,0.024000000000000105,-0.04799999999999996,NS
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,425,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.07400000000000007,0.8999999798834356,0.0,0.05100000000000013,-0.022999999999999937,NS
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,426,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.09100000000000008,0.5999999865889569,,0.07300000000000015,-0.017999999999999933,NS
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,439,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],CA1,0.031000000000000028,,,0.015000000000000097,-0.01599999999999993,NS
8f914cf1-3466-4fa4-a49d-a8c9182da684,40b82e4e-4df4-4638-8c06-1d7ce0a58015,probe00,ZFM-04080,440,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02],CA1,0.031000000000000028,,,0.0180000000000001,-0.012999999999999928,NS
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,185,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.04300000000000004,0.14999999664723876,-0.19999999552965192,0.022000000000000103,-0.020999999999999935,NS
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,192,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.030000000000000027,,,0.015000000000000097,-0.01499999999999993,NS
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,221,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.1140000000000001,0.11999999731779093,-0.3529411685817381,0.025000000000000105,-0.089,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,222,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.09500000000000008,0.38571427709290007,-0.8999999798834356,0.04900000000000013,-0.04599999999999996,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,223,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.10300000000000009,-0.29999999329447724,-0.44571427575179495,0.04100000000000012,-0.06199999999999997,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,228,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.06800000000000006,0.0,-0.1499999966472385,0.04300000000000012,-0.02499999999999994,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,233,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.10000000000000009,0.8999999798834298,-0.599999986588955,0.05400000000000013,-0.04599999999999996,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,234,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.1170000000000001,0.0,-0.36923076097781826,0.03800000000000012,-0.07899999999999999,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,243,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.1060000000000001,0.0,-0.599999986588957,0.05600000000000013,-0.04999999999999996,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,250,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.15800000000000014,0.4457142757517945,-0.7499999832361938,0.06400000000000014,-0.094,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,258,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08400000000000007,-0.3999999910593032,-0.599999986588953,0.06000000000000014,-0.023999999999999938,NS
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,262,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08800000000000008,0.599999986588953,-0.21582733330537945,0.024000000000000105,-0.06399999999999997,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,263,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.04800000000000004,,-0.19999999552965148,0.014000000000000096,-0.03399999999999995,Und.
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,281,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.06700000000000006,0.0,0.0,0.024000000000000105,-0.042999999999999955,NS
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,282,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.1060000000000001,0.0,-0.38571427709290007,0.04900000000000013,-0.05699999999999997,WS2
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,465,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.07700000000000007,,-0.17142856759684444,0.0180000000000001,-0.05899999999999997,Und.
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,473,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.12300000000000011,-0.8999999798834298,-0.18325122743110944,0.04500000000000012,-0.07799999999999999,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,487,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.1050000000000001,0.29999999329447724,-0.5999999865889547,0.04000000000000012,-0.06499999999999997,WS1
c941ee0a-5552-4a96-9464-f57c95c7837c,d45f1a4a-7f14-4f84-a85c-34b21c6d498c,probe00,ZFM-04080,490,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.06700000000000006,-0.2999999932944775,0.599999986588957,0.03100000000000011,-0.03599999999999995,WS1
fb97e357-0c74-43a4-9556-1f18d6d63f9d,30e67309-433b-4839-88ad-2bef7b33d39e,probe00,ZFM-04122,298,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.04300000000000004,,-0.14999999664723876,0.0180000000000001,-0.02499999999999994,Und.
f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,probe00,ZFM-03323,345,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.14500000000000013,-0.7636363465677611,-0.3230769158555911,0.07300000000000015,-0.07199999999999998,WS1
f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,probe00,ZFM-03323,350,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.15400000000000014,1.199999973177906,-0.36923076097781826,0.07500000000000015,-0.07899999999999999,WS1
f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,probe00,ZFM-03323,354,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.15000000000000013,-0.38571427709290046,-0.3070866169891958,0.05000000000000013,-0.1,WS1
f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,probe00,ZFM-03323,358,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.062000000000000055,-0.004448105337150408,,0.04400000000000012,-0.017999999999999933,Und.
f06f5a5e-2e8a-4cf0-ac5f-8d14aeec4c98,3fce3ab0-3833-4012-9b4f-9fbf83bb7c01,probe00,ZFM-03323,361,CA1,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],CA1,0.08200000000000007,-0.599999986588955,0.0,0.05600000000000013,-0.02599999999999994,WS1
