time,state_incr,state_decr,subject,pid,region
-0.995,-0.04799999999999999,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.985,-0.04799999999999999,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.975,-0.04799999999999999,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.965,-0.008000000000000007,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.9550000000000001,-0.008000000000000007,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.9450000000000001,-0.008000000000000007,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.935,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.925,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.915,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.905,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.895,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.885,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.875,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.865,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.855,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.845,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.835,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.8250000000000001,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.8150000000000001,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.805,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.795,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.785,0.03200000000000003,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.775,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.765,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.755,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.745,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.735,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.725,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.715,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.7050000000000001,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.6950000000000001,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.685,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.675,0.01200000000000001,0.038199999999999984,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.665,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.655,0.01200000000000001,0.018199999999999994,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.645,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.635,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.625,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.615,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.605,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.595,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.585,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
-0.575,0.03200000000000003,-0.001799999999999996,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
