FP
FP
FP
FP
FP
FP
FP
FP
OFC
OFC
OFC
OFC
OFC
OFC
OFC
OFC
mPFC
mPFC
mPFC
mPFC
mPFC
mPFC
mPFC
mPFC
M2
M2
M2
M2
M2
M2
M2
M2
ACC
ACC
ACC
ACC
ACC
ACC
ACC
ACC
M1
M1
M1
M1
M1
M1
M1
M1
SS
SS
SS
SS
SS
SS
SS
SS
vRSC
vRSC
vRSC
vRSC
vRSC
vRSC
vRSC
vRSC
dRSC
dRSC
dRSC
dRSC
dRSC
dRSC
dRSC
dRSC
TAA
TAA
TAA
TAA
TAA
TAA
TAA
TAA
A1
A1
A1
A1
A1
A1
A1
A1
S1
S1
S1
S1
S1
S1
S1
S1
PPA
PPA
PPA
PPA
PPA
PPA
PPA
PPA
V1
V1
V1
V1
V1
V1
V1
V1
NAc
NAc
NAc
NAc
NAc
NAc
NAc
NAc
CPu
CPu
CPu
CPu
CPu
CPu
CPu
CPu
BST
BST
BST
BST
BST
BST
BST
BST
GPe
GPe
GPe
GPe
GPe
GPe
GPe
GPe
GPi
GPi
GPi
GPi
GPi
GPi
GPi
GPi
RT
RT
RT
RT
RT
RT
RT
RT
VP
VP
VP
VP
VP
VP
VP
VP
DG
DG
DG
DG
DG
DG
DG
DG
CA1
CA1
CA1
CA1
CA1
CA1
CA1
CA1
LHb
LHb
LHb
LHb
LHb
LHb
LHb
LHb
SNr
SNr
SNr
SNr
SNr
SNr
SNr
SNr
VTA
VTA
VTA
VTA
VTA
VTA
VTA
VTA
MRN
MRN
MRN
MRN
MRN
MRN
MRN
MRN
DRN
DRN
DRN
DRN
DRN
DRN
DRN
DRN
