,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,26.892410490026894,32.421624180032424,31.48845084003149,0.8,0.0625,,1.0,1.0,31.90882495000011,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.9331733400009341,0.9331733400009341,1.9699623228608154,16.139677740628443,5.154324448108673,0.4552472832559114,1.000040316276228e-08,9.999999700001774e-09,0.9999999799995971,2,0
1,37.78902072003779,38.21667795003822,37.76775618003777,0.8,,0.25,1.0,-1.0,37.89582495000012,0.25,1.0,1.0,0,1.0,1.0,1,0.448921770000446,0.448921770000446,1.6521706665774507,14.532147080293614,9.575044425328572,1.3514674750903575,0.5915451564049384,0.08659410573921793,0.32186073785584357,0,1
2,42.605539020042606,42.986434260042984,42.58370787004258,0.8,0.0625,,1.0,1.0,42.71782495000012,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.402726390000403,0.402726390000403,1.605010089145631,14.570196262947897,9.257713290055593,1.3656807424119948,0.8638732411091287,0.041161167567091976,0.09496559132377935,0,0
3,47.805219000047806,48.65040114004865,47.78802072004779,0.8,0.125,,1.0,1.0,48.002824950000125,-0.125,1.0,1.0,0,1.0,0.0,-1,0.8623804200008607,0.8623804200008607,1.9356988874737915,16.489463358227404,9.167091071605682,1.0089252830973834,0.8866492323197201,0.02009718274258275,0.09325358493769695,0,0
4,51.956737140051956,52.49331681005249,51.944638350051946,0.8,0.0,,-1.0,-1.0,52.117824950000134,-0.0,0.0,0.75,1,0.0,1.0,-1,0.548678460000545,0.548678460000545,1.7393179110134214,15.331606128166019,9.834468960762024,0.8532261996136395,0.8798419320521861,0.02073648885633287,0.0994215790914811,0,0
5,56.62350375005662,57.49228353005749,56.62460364005663,0.8,0.25,,1.0,1.0,56.83282495000014,-0.25,1.0,1.0,0,1.0,0.0,-1,0.8676798900008649,0.8676798900008649,1.9383595320341924,17.19211874289639,9.636511178811391,0.9673085569607268,0.8856415149666323,0.020562066889693927,0.09379641814367368,0,0
6,60.70642875006071,61.1015225700611,60.69223017006069,0.8,,0.25,1.0,-1.0,60.87082495000014,0.25,1.0,1.0,0,1.0,1.0,1,0.40929240000041034,0.40929240000041034,1.6120336804661144,16.4489168536695,9.961019937197367,0.9302253716790466,0.8633227773729228,0.028620370065957978,0.10805685256111919,0,0
7,66.28953705006629,66.84008199006684,66.27853815006628,0.8,1.0,,1.0,1.0,66.42182495000014,-1.0,1.0,1.0,0,1.0,0.0,-1,0.561543840000553,0.561543840000553,1.749383667502369,17.656885560121015,10.244859973589579,0.8960367070409464,0.8777549913886948,0.02760144925572694,0.09464355935557804,0,0
8,72.13908537007214,72.46711923007247,72.14015193007214,0.8,0.0625,,1.0,1.0,72.22082495000014,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.3269673000003337,0.3269673000003337,1.514504321040922,15.293770278784162,9.386019345252745,0.8153691362383715,0.8549955774215939,0.047270851306731046,0.09773357127167487,0,0
9,75.72246033007572,76.10995491007611,75.71612763007572,0.8,1.0,,1.0,1.0,75.86482495000014,-1.0,1.0,1.0,0,1.0,0.0,-1,0.39382728000039435,0.39382728000039435,1.595305795964858,16.264708299388584,9.678388849894207,1.123152947975907,0.8817867860117593,0.02362019468593061,0.09459301930231014,0,0
10,79.15328388007916,79.71119475007971,79.13045283007914,0.8,0.0,,1.0,1.0,79.26982495000014,-0.0,1.0,0.75,0,1.0,0.0,-1,0.5807419200005768,0.5807419200005768,1.7639831760726612,16.452509975398893,9.795362329483032,0.9467624482227917,0.8863774607359419,0.020229328452277495,0.0933932108117804,0,0
11,82.87184532008287,83.17134870008317,82.85041413008285,0.8,0.125,,1.0,1.0,82.93982495000016,-0.125,1.0,1.0,0,1.0,0.0,-1,0.32093457000031833,0.32093457000031833,1.5064165003667516,16.612535290071836,10.37385102113088,1.5057290630252258,0.8834595778251452,0.02223365909796036,0.09430676307689445,0,0
12,86.66969883008667,87.11258787008711,86.67073206008668,0.8,0.125,,1.0,1.0,86.78682495000015,-0.125,1.0,1.0,0,1.0,0.0,-1,0.4418558100004333,0.4418558100004333,1.6452805699429116,15.7996611806504,9.328228914737702,1.0111771153575768,0.8610910375928686,0.043736240019898946,0.09517272238723228,0,0
13,91.61947047009161,92.13881853009214,91.61567085009162,0.8,1.0,,1.0,1.0,91.71482495000016,-1.0,1.0,1.0,0,1.0,0.0,-1,0.5231476800005197,0.5231476800005197,1.7186243036968347,15.053448897775606,10.367011177539826,1.0759447353111766,0.8856971122533525,0.020699492092259495,0.09360339565438809,0,0
14,95.91907380009592,96.27863784009628,95.90730831009591,0.8,,0.0,-1.0,1.0,96.01582495000017,0.0,1.0,0.75,0,0.0,0.0,1,0.3713295300003665,0.3713295300003665,1.5697594878909937,14.929113241036145,10.184646666049957,1.243717450068661,0.885265832284928,0.02116164847804303,0.09357251923702899,0,0
15,100.93557210010094,101.35962969010136,100.91994033010091,0.8,0.0,,1.0,1.0,101.09682495000017,-0.0,1.0,0.75,0,1.0,0.0,-1,0.43968936000044323,0.43968936000044323,1.6431459562974302,16.115771668427673,9.477922224998474,1.6944201314749012,0.8894574555453099,0.017485687301611718,0.09305685715307842,0,0
16,104.61857043010463,105.16864875010516,104.59257303010459,0.8,1.0,,1.0,1.0,104.78382495000017,-1.0,1.0,1.0,0,1.0,0.0,-1,0.5760757200005742,0.5760757200005742,1.7604795713001553,16.631234886054923,10.808733415603637,0.8840999718732919,0.8786105883260195,0.027532355781498322,0.09385705589248222,0,0
17,109.08509040010908,109.91170773010991,109.06755882010907,0.8,0.0,,1.0,1.0,109.26682495000017,-0.0,1.0,0.75,0,1.0,0.0,-1,0.8441489100008397,0.8441489100008397,1.9264190640276502,16.934524097316448,10.671111218134563,1.4635941695454198,0.8382176556739057,0.06392622127800161,0.09785612304809266,0,0
18,113.001365400113,113.43418878011343,112.992866250113,0.8,0.0625,,-1.0,-1.0,113.17382495000018,-0.0625,1.0,1.0,0,0.0,1.0,-1,0.4413225300004342,0.4413225300004342,1.644756099223995,15.743097375128116,10.292880034446716,1.2429235372407725,0.4202342507123125,0.45148234753386324,0.12828340175382413,0,0
19,117.6012387001176,117.98236725011799,117.58617354011758,0.8,0.125,,1.0,1.0,117.74582495000018,-0.125,1.0,1.0,0,1.0,0.0,-1,0.3961937100004036,0.3961937100004036,1.5979075763670911,15.255586523442572,11.44748888015747,0.962183498905878,0.5766985828711397,0.3067363273138617,0.11656508981499844,0,0
20,121.05109368012106,121.53781167012154,121.03849494012104,0.8,0.0,,1.0,1.0,121.18682495000019,-0.0,1.0,0.75,0,1.0,0.0,-1,0.49931673000050125,0.49931673000050125,1.6983761176777339,14.137222119274192,10.444831081231435,1.1524829844290725,0.779276482571732,0.1183184687940019,0.10240504863426618,0,0
21,124.93410534012493,125.26673874012526,124.9057748401249,0.8,0.125,,1.0,1.0,125.02582495000019,-0.125,1.0,1.0,0,1.0,0.0,-1,0.36096390000035683,0.36096390000035683,1.5574637702862797,15.690365255951129,8.82424434820811,1.2343250141443296,0.8684388516532917,0.03682055409040539,0.09474059425630277,0,0
22,128.36729532012836,128.73049233012873,128.36176254012835,0.8,1.0,,1.0,1.0,128.4898249500002,-1.0,1.0,1.0,0,1.0,0.0,-1,0.36872979000037276,0.36872979000037276,1.5667082260523937,15.649291897357564,8.650228905677796,0.938756694950847,0.89008520391562,0.016910703795918348,0.09300409228846153,0,0
23,133.83541512013383,134.16864846013416,133.81905009013383,0.8,0.125,,1.0,1.0,133.94382495000022,-0.125,1.0,1.0,0,1.0,0.0,-1,0.34959837000033644,0.34959837000033644,1.5435693990724637,14.099889202069928,8.89794890085856,1.0107490558863432,0.8909709023783647,0.01505295677569941,0.09397614084593583,0,0
24,137.51681361013752,137.82488280013783,137.5056813901375,0.8,0.125,,1.0,1.0,137.5948249500002,-0.125,1.0,1.0,0,1.0,0.0,-1,0.31920141000031776,0.31920141000031776,1.5040648010809632,16.040166714226075,11.746717890103659,1.2850937117644812,0.8922942900929878,0.014578559069536376,0.09312715083747586,0,0
25,142.93290528014293,143.2927359601433,142.91434047014292,0.8,0.25,,1.0,1.0,142.97882495000022,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3783954900003721,0.3783954900003721,1.5779459515151035,17.64562854990827,8.630824410915375,1.333643230585066,0.8812466215370984,0.024752163434401536,0.09400121502849981,0,0
26,146.78288691014677,147.5876397601476,146.76228897014676,0.8,,0.125,-1.0,1.0,147.10582495000023,0.125,1.0,1.0,0,0.0,0.0,1,0.8253507900008401,0.8253507900008401,1.9166385713160534,16.819382469629296,8.027446599801381,1.271447208752891,0.8927066669795054,0.014491506668200819,0.09280182635229381,0,0
27,152.34923022015235,152.86814499015287,152.33793135015233,0.8,0.0,,1.0,1.0,152.50982495000022,-0.0,0.0,0.75,1,1.0,0.0,-1,0.5302136400005395,0.5302136400005395,1.7244508959749147,16.313558380641727,8.855788898468017,0.7716349135239109,0.8936550136375657,0.013594386147852551,0.09275060021458163,0,0
28,157.23230853015724,157.55767599015755,157.22190957015724,0.8,0.25,,1.0,1.0,157.32482495000022,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3357664200003114,0.3357664200003114,1.5260372601826253,15.209671422894026,9.151079988479614,1.0196162551920833,0.890560137863249,0.015151912024927718,0.0942879501118231,0,0
29,161.03196186016103,161.44952010016146,161.01686337016102,0.8,,0.0,-1.0,1.0,161.11982495000024,0.0,1.0,0.75,0,0.0,0.0,1,0.4326567300004456,0.4326567300004456,1.636143463579364,15.361966964208733,9.500886662801106,1.854046997182843,0.8913171912330212,0.015401945308298848,0.09328086345867986,0,0
30,165.46705164016547,165.8115505201658,165.45415293016546,0.8,1.0,,1.0,1.0,165.57082495000023,-1.0,1.0,1.0,0,1.0,0.0,-1,0.3573975900003461,0.3573975900003461,1.553151619649536,14.448839837362273,9.74513558546702,1.0144758765892816,0.8645093682270705,0.04057468937453385,0.09491594239839571,0,0
