,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,29.812118490029814,36.17294901003617,35.07295902003507,0.8,0.0625,,-1.0,-1.0,35.67685538000014,-0.0625,0.0,0.0,0,0.0,1.0,-1,1.0999899900010988,1.0999899900010988,2.0413887330608915,19.707090151856473,1.9646166443824769,0.23156204375961104,1.1004574228970643e-08,0.9999999789927418,1.0002684016776103e-08,1,0
1,41.26537305004127,42.13128645004213,41.23924233004124,0.8,0.0,,1.0,1.0,41.86685538000015,-0.0,1.0,0.25,1,1.0,0.0,-1,0.8920441200008895,0.8920441200008895,1.9503863348683563,17.107733451438502,4.075581423441569,0.533931072985617,0.012677567154872152,0.8794716389145028,0.10785079393062502,1,0
2,44.96463642004497,46.14288525004614,44.942905260044945,0.8,0.0,,-1.0,-1.0,45.90085538000015,-0.0,0.0,0.25,0,0.0,1.0,-1,1.1999799900011965,1.1999799900011965,2.0791740041271924,19.152200650532162,10.056805287638019,1.198967380214815,0.0195900988103709,0.8730117459636546,0.10739815522597448,2,1
3,50.147684730050145,107.77325493010777,50.10785538005011,0.8,0.0625,,1.0,1.0,51.08185538000016,-0.0625,0.0,0.0,0,1.0,0.0,-1,57.66539955005766,57.66539955005766,3.7609153054993545,16.763537971159863,5.055035416285197,0.37197471552598455,0.10755425776722724,0.547515648165341,0.3449300940674316,1,1
4,110.89490940011089,120.7897864801208,110.88304392011088,0.8,0.25,,1.0,1.0,120.16785538000022,-0.25,0.0,0.0,0,1.0,0.0,-1,9.906742560009917,9.906742560009917,2.9959308774146964,16.851160815323883,4.15806675752004,0.34098316806154105,0.034880687777429815,0.8588454615893244,0.10627385063324558,1,0
5,123.69412935012369,131.90190849013192,123.66396570012367,0.8,0.0,,1.0,1.0,131.4758553800002,-0.0,0.0,0.25,0,1.0,0.0,-1,8.237942790008248,8.237942790008248,2.9158187715885946,12.69611424846452,4.437463251749675,0.3662252328325181,0.034608084147765616,0.8530887663383848,0.11230314951384932,2,1
6,134.77625436013477,141.75685623014175,134.75818950013476,0.8,0.25,,-1.0,-1.0,141.44085538000024,-0.25,0.0,0.0,0,0.0,1.0,-1,6.998666730006988,6.998666730006988,2.845015313306954,16.373025459311155,2.612254105011622,0.2218502859773645,0.16365752507144554,0.56715620720757,0.26918626772098453,0,1
7,145.72622592014574,147.77625423014777,145.6927959301457,0.8,0.25,,1.0,1.0,147.53085538000022,-0.25,0.0,0.0,0,1.0,0.0,-1,2.0834583000020643,2.0834583000020643,2.318784812563764,13.552433861714883,6.993298423290253,0.4455150023777071,0.22522068958776464,0.6523434351249753,0.12243587528725991,0,0
8,150.5092142401505,171.00379791017102,150.4944157201505,0.8,0.0625,,1.0,1.0,170.67885538000024,-0.0625,0.0,0.0,0,1.0,0.0,-1,20.509382190020517,20.509382190020517,3.311952578188643,13.71411162428117,1.4308857282002767,0.20843825417260956,0.9049357850106456,0.05000591836989142,0.0450582966194626,0,0
9,173.7911858101738,177.22850871017724,173.77055454017378,0.8,0.0,,-1.0,-1.0,176.96085538000028,-0.0,1.0,0.25,1,0.0,1.0,-1,3.457954170003461,3.457954170003461,2.538819233054012,18.06573720532343,2.261442824204763,0.15057836272865627,0.8282270097648852,0.09700573401843937,0.07476725621667533,0,0
10,181.007497440181,181.57240761018159,180.997165140181,0.8,0.25,,1.0,1.0,181.1938553800003,-0.25,0.0,0.0,0,1.0,0.0,-1,0.5752424700005747,0.5752424700005747,1.7598509424061257,14.975812659960242,7.529074732462565,0.5896950836764173,0.8566531852280977,0.09204189232036994,0.05130492245153229,0,0
11,184.49048244018448,190.07082435019007,184.45511931018444,0.8,0.25,,1.0,1.0,189.4868553800003,-0.25,0.0,0.0,0,1.0,0.0,-1,5.615705040005622,5.615705040005622,2.749404288783067,14.591493730118044,4.200992806752523,0.38308785324167793,0.9544958234642914,0.003909783218984292,0.041594393316724286,0,0
12,192.93943746019295,196.44418695019644,192.9080739301929,0.8,,0.0,1.0,-1.0,193.8518553800003,0.0,1.0,0.25,1,1.0,1.0,1,3.5361130200035404,3.5361130200035404,2.548526137330705,15.10456069805138,5.143928118546804,0.2839289985267889,0.9306621585601814,0.018960420532874205,0.05037742090694442,0,0
13,199.35586242019934,200.984132910201,199.33569777019935,0.8,1.0,,1.0,1.0,199.70685538000026,-1.0,0.0,0.0,0,1.0,0.0,-1,1.6484351400016521,1.6484351400016521,2.217071863888312,16.31408428738886,9.678130141894023,0.588651123024609,0.9545050231703935,0.004420787160810065,0.041074189668796154,0,0
14,203.7894523502038,207.81688290020782,203.77165413020379,0.8,0.25,,1.0,1.0,207.3398553800003,-0.25,0.0,0.0,0,1.0,0.0,-1,4.04522877000403,4.04522877000403,2.606943087318118,15.99723040910069,1.3194314181804656,0.10024703550650221,0.9584248719558511,0.0010224576539080662,0.04055267039024078,0,0
15,210.7891189802108,212.45085279021245,210.7789866602108,0.8,0.25,,1.0,1.0,210.5918553800003,-0.25,0.0,0.0,0,1.0,0.0,-1,1.6718661300016606,1.6718661300016606,2.223201499580768,14.865359623801409,7.204276998837789,0.6007554316210263,0.9584714240471076,0.0008022908369305465,0.040726285115961616,0,0
16,215.20497735021522,220.7998844702208,215.16824769021517,0.8,0.125,,-1.0,-1.0,220.36285538000033,-0.125,0.0,0.0,0,0.0,1.0,-1,5.6316367800056355,5.6316367800056355,2.750634636630126,18.77098475961404,1.5662139256795247,0.0879585357881115,0.9531639045065752,0.004105117852112925,0.04273097764131179,0,0
17,224.8044173102248,225.61416966022563,224.78015307022477,0.8,,0.0625,1.0,-1.0,225.32685538000032,0.0625,0.0,0.0,0,1.0,1.0,1,0.8340165900008571,0.8340165900008571,1.9211746895755892,15.532991393547254,1.450114917755127,0.15055901424809648,0.9270332837491398,0.0217755232621697,0.05119119298869012,0,0
18,228.35419563022836,240.5923383602406,228.33479757022835,0.8,0.0,,1.0,1.0,228.7028553800003,-0.0,1.0,0.25,1,1.0,0.0,-1,12.257540790012257,12.257540790012257,3.088403347143406,18.60174837691516,3.7260985632737476,0.2588738246744095,0.9536149137321671,0.0054901215362345,0.04089496473159811,0,0
19,243.37052718024339,244.31836572024432,243.34402983024336,0.8,0.0,,-1.0,-1.0,243.7698553800003,-0.0,1.0,0.25,1,0.0,1.0,-1,0.9743358900009582,0.9743358900009582,1.9887087002325583,16.195802138605764,7.239998149871826,0.3005304504650554,0.9240017232772407,0.026393917796255124,0.04960435892650404,0,0
20,248.17011384024818,263.04825921026304,248.13598392024815,0.8,1.0,,1.0,1.0,262.8658553800003,-1.0,0.0,0.0,0,1.0,0.0,-1,14.91227529001489,14.91227529001489,3.173543912434184,17.276875631913924,5.5047389507293705,0.5165439720114382,0.949714028973786,0.009112943574704501,0.04117302745150931,0,0
21,266.2019104802662,266.7178922102667,266.1891784202662,0.8,0.125,,1.0,1.0,266.37885538000035,-0.125,0.0,0.0,0,1.0,0.0,-1,0.528713790000495,0.528713790000495,1.7232206378933235,16.248492037239174,5.59660089413325,0.3326005584257742,0.8872668368462929,0.063290728015659,0.04944243513804795,0,0
