,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,2.2590000000000003,15.799600000000003,15.159699999999999,0.2,1.0,,1.0,1.0,15.512645012423715,-1.0,1.0,1.0,0,1.0,0.0,-1,0.6399000000000044,0.6399000000000044,1.806112110169094,11.564352461241635,4.513434937596321,0.7700526388577805,1.090417342532838e-08,0.9999999754873586,1.3608467856737063e-08,1,0
1,18.645599999999995,19.037299999999995,18.630899999999997,0.2,,0.125,-1.0,1.0,18.722645012423364,0.125,1.0,1.0,0,0.0,0.0,1,0.4063999999999979,0.4063999999999979,1.6089536992758606,12.21115841660279,8.020288197199504,0.9997905591280023,0.11635799819097059,0.7018028079050947,0.1818391939039345,1,0
2,23.045,23.3859,23.029199999999996,0.2,,0.25,-1.0,1.0,23.115645012422874,0.25,1.0,1.0,0,0.0,0.0,1,0.35670000000000357,0.35670000000000357,1.5523031093383584,12.346148403386861,8.410054810841878,1.0471570118526148,0.1333365943772719,0.6855186799732699,0.18114472564945838,1,0
3,27.394800000000004,27.780900000000003,27.385800000000003,0.2,1.0,,1.0,1.0,27.479645012422395,-1.0,1.0,1.0,0,1.0,0.0,-1,0.39509999999999934,0.39509999999999934,1.5967070296814456,11.291423369375423,9.248631858825684,0.9225279303263605,0.12484860151999085,0.6936583384632653,0.18149306001674387,1,0
4,30.5113,31.094699999999996,30.500099999999996,0.2,0.0,,-1.0,-1.0,30.860645012422026,-0.0,1.0,0.75,0,0.0,1.0,-1,0.5945999999999998,0.5945999999999998,1.7742249048689187,12.21198171259321,6.7780166665712995,1.4571778950203034,0.12229485520459593,0.6961107530089857,0.18159439178641812,1,0
5,37.2276,37.8108,37.2196,0.2,,0.0625,1.0,-1.0,37.33864501242131,0.0625,1.0,1.0,0,1.0,1.0,1,0.5912000000000006,0.5912000000000006,1.7717344253867697,14.161001588320499,6.121429999669393,0.8287344104661467,0.11638564948341962,0.7017675259288753,0.1818468245877049,1,0
6,40.7767,41.136199999999995,40.7729,0.2,,0.125,-1.0,1.0,40.854645012420924,0.125,1.0,1.0,0,0.0,0.0,1,0.3632999999999953,0.3632999999999953,1.560265397862709,14.760248722093563,8.37963135242462,1.040396022758998,0.14234975911209347,0.6763700248028464,0.1812802160850601,1,0
7,44.876200000000004,45.2091,44.8772,0.2,0.0,,1.0,1.0,44.94364501242047,-0.0,1.0,0.75,0,1.0,0.0,-1,0.3318999999999974,0.3318999999999974,1.5210072524086007,13.630858440675231,8.79936872323354,1.0372096169551317,0.1169036406793243,0.7012655376397864,0.1818308216808894,1,0
8,48.2761,48.7814,48.2464,0.2,,0.25,1.0,-1.0,48.58664501242007,0.25,1.0,1.0,0,1.0,1.0,1,0.5349999999999966,0.5349999999999966,1.7283537820212258,14.45611120204115,7.441290664672851,1.3345614766554177,0.11734505597434382,0.7008535974633383,0.18180134656231792,1,0
9,52.6932,60.675000000000004,52.6597,0.2,1.0,,1.0,1.0,60.47464501241876,-1.0,1.0,1.0,0,1.0,0.0,-1,8.015300000000003,8.015300000000003,2.9039197819498392,12.988958079606062,7.258774648110072,0.8009015810627818,0.11657942317339123,0.7015205716875125,0.1819000051390962,2,1
10,64.5256,65.0682,64.5168,0.2,,0.125,-1.0,1.0,64.6496450124183,0.125,1.0,1.0,0,0.0,0.0,1,0.551400000000001,0.551400000000001,1.7414667617697557,11.884897492203262,7.622300171852112,0.7907774509469415,0.31086087651684874,0.45323747561947003,0.23590164786368129,1,1
11,68.77539999999999,69.07909999999998,68.77149999999999,0.2,,0.125,-1.0,1.0,68.82764501241785,0.125,1.0,1.0,0,0.0,0.0,1,0.30759999999999366,0.30759999999999366,1.4879863311293846,12.206086324226165,9.226288882891337,1.4146614666519013,0.2613719689000902,0.5627726794822124,0.1758553516176974,1,0
12,72.9411,73.1017,72.9244,0.2,,0.125,-1.0,1.0,72.8356450124174,0.125,1.0,1.0,0,0.0,0.0,1,0.17729999999998824,0.17729999999998824,1.248708735600889,10.301481605728924,10.210660950342815,1.5934974247618128,0.11639130725117981,0.7017678368187789,0.1818408559300414,1,0
13,76.8916,77.24719999999999,76.8556,0.2,0.0625,,1.0,1.0,77.01464501241693,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.39159999999999684,0.39159999999999684,1.5928426831310967,15.660358275329504,6.410952648520469,0.9929004814244747,0.11637871263283865,0.7017764954494796,0.18184479191768174,1,0
14,80.5572,81.25679999999998,80.5542,0.2,0.25,,1.0,1.0,80.91164501241651,-0.25,1.0,1.0,0,1.0,0.0,-1,0.7025999999999897,0.7025999999999897,1.8467081454560004,14.451445059790718,5.494952454169591,0.8571063550859073,0.12126075703083314,0.6958169162529715,0.18292232671619524,1,0
15,84.09119999999999,84.466,84.06219999999999,0.2,1.0,,1.0,1.0,84.17764501241615,-1.0,1.0,1.0,0,1.0,0.0,-1,0.40380000000000393,0.40380000000000393,1.6061663146076248,13.233227326211626,8.22114326953888,0.8908677826713733,0.1397004613660321,0.6753652488182479,0.18493428981571983,1,0
16,87.67439999999999,88.1334,87.64079999999998,0.2,,0.0,-1.0,1.0,87.72964501241576,0.0,1.0,0.75,0,0.0,0.0,1,0.49260000000001014,0.49260000000001014,1.6924944075030934,13.866279974645057,9.232380147775014,0.9590709100864541,0.12536083944186122,0.6931689046071222,0.18147025595101668,1,0
17,92.05729999999998,92.44409999999999,92.04939999999999,0.2,1.0,,1.0,1.0,92.20864501241526,-1.0,1.0,1.0,0,1.0,0.0,-1,0.3947000000000003,0.3947000000000003,1.5962671263955157,13.35601097766795,8.069921056429544,1.1083872433933308,0.11647696548304647,0.7016875788119511,0.18183545570500242,1,0
18,95.9905,96.414,95.97099999999999,0.2,,0.0,-1.0,1.0,96.15364501241483,0.0,1.0,0.75,0,0.0,0.0,1,0.44300000000001205,0.44300000000001205,1.6464037262230815,13.400399223558612,8.446099291245142,1.1878610760453545,0.11765425204461648,0.7005484882452339,0.18179725971014962,1,0
19,100.13929999999999,100.5086,100.14059999999999,0.2,,0.0625,-1.0,1.0,100.24764501241438,0.0625,1.0,1.0,0,0.0,0.0,1,0.3680000000000092,0.3680000000000092,1.5658478186735285,12.956423343384301,8.730201985566847,1.2079570059217195,0.11661641296494965,0.7015453645349209,0.18183822250012938,1,0
20,104.45649999999999,104.82509999999999,104.4412,0.2,,0.0,-1.0,1.0,104.5436450124139,0.0,0.0,0.75,1,0.0,0.0,1,0.383899999999997,0.383899999999997,1.5842181121174015,12.62607949371259,9.196433806419373,1.2118187742120228,0.11664907066043043,0.7015188715176184,0.18183205782195114,1,0
21,108.70539999999998,109.03869999999999,108.68409999999999,0.2,,0.0,-1.0,1.0,108.82564501241343,0.0,1.0,0.75,0,0.0,0.0,1,0.3546000000000049,0.3546000000000049,1.5497387312649051,12.832889607765136,7.853915826479594,1.1747976437586187,0.11658793998196675,0.701579548033634,0.18183251198439931,1,0
22,112.80519999999999,113.0897,112.78299999999999,0.2,0.25,,1.0,1.0,112.82564501241299,-0.25,1.0,1.0,0,1.0,0.0,-1,0.3067000000000064,0.3067000000000064,1.4867137759824947,11.696913275225212,8.133305772145588,0.8348533828968929,0.11727483007551968,0.7009105671911771,0.18181460273330333,1,0
23,115.9047,119.7125,115.8973,0.2,,0.0,-1.0,1.0,119.44264501241227,0.0,1.0,0.75,0,0.0,0.0,1,3.8152000000000044,3.8152000000000044,2.581517309425811,13.053699296187451,0.8602635731299718,0.38228953455417564,0.21811143385210674,0.6042503100750969,0.1776382560727965,2,1
24,129.638,129.9787,129.6251,0.2,,0.0,-1.0,1.0,129.73464501241114,0.0,0.0,0.75,1,0.0,0.0,1,0.35360000000000014,0.35360000000000014,1.5485122563410356,13.092095336530194,6.744243246813615,1.438468893988261,0.3108608644419912,0.4532374910518268,0.2359016445061819,1,1
25,133.8877,134.724,133.8816,0.2,,0.0625,1.0,-1.0,134.10964501241065,0.0625,1.0,1.0,0,1.0,1.0,1,0.8423999999999978,0.8423999999999978,1.925518358177429,11.94481783893757,5.350082950790723,0.7209905536501391,0.11639911270574546,0.7017503339645303,0.18185055332972405,1,0
26,137.5209,139.4635,137.5072,0.2,,0.125,-1.0,1.0,139.1716450124101,0.125,1.0,1.0,0,0.0,0.0,1,1.9562999999999988,1.9562999999999988,2.2914354549271216,12.412371370570705,2.343438477317492,0.7806940829903354,0.25068084769559396,0.5720388911592653,0.17728026114514064,2,1
27,143.2699,144.2098,143.25809999999998,0.2,,0.0625,-1.0,1.0,143.32664501240964,0.0625,1.0,1.0,0,0.0,0.0,1,0.9517000000000166,0.9517000000000166,1.9785000693114667,10.338071829866054,7.38510385453701,0.9572501523839326,0.3104865032992819,0.45371606751005455,0.23579742919066354,1,1
28,148.1033,148.4307,148.088,0.2,,0.0625,-1.0,1.0,148.16864501240912,0.0625,1.0,1.0,0,0.0,0.0,1,0.3427000000000078,0.3427000000000078,1.5349141044298769,9.116172573433422,7.205143125851949,0.8546352143552274,0.19316750142468772,0.6279613126757533,0.17887118589955878,0,1
29,152.1858,152.9287,152.16060000000002,0.2,,0.25,1.0,-1.0,152.51964501240863,0.25,1.0,1.0,0,1.0,1.0,1,0.7680999999999756,0.7680999999999756,1.8854177651109223,14.468197519150744,3.0078844338655473,0.6491830674082001,0.7536171374431077,0.0908477780512451,0.15553508450564718,2,1
30,156.93619999999999,157.4534,156.9092,0.2,,1.0,1.0,-1.0,157.17764501240814,1.0,1.0,1.0,0,1.0,1.0,1,0.5441999999999894,0.5441999999999894,1.7357585374437303,13.911739844499758,5.189977850516637,0.7966753733974177,0.3122303415001075,0.4524803195104782,0.23528933898941423,1,1
31,160.3852,162.10479999999998,160.3742,0.2,0.0,,-1.0,-1.0,161.84264501240762,-0.0,1.0,0.75,0,0.0,1.0,-1,1.7305999999999813,1.7305999999999813,2.2381966993790092,13.51454635536353,0.8643604462345441,0.40807615617999954,0.28374101636598803,0.536878733050189,0.1793802505838228,2,1
32,165.919,166.2593,165.8947,0.2,,0.125,1.0,-1.0,166.09664501240715,0.125,1.0,1.0,0,1.0,1.0,1,0.3645999999999958,0.3645999999999958,1.5618166643189526,11.902539664155034,6.85485891699791,0.5902960279912368,0.310859184664797,0.4532396441165947,0.23590117121860835,1,1
