,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,46.66626624004667,46.97976822004698,46.55077779004655,0.2,,0.125,-1.0,1.0,46.683343029998824,0.125,1.0,1.0,0,0.0,0.0,1,0.42899043000042525,0.42899043000042525,1.6324476039694202,13.005566562631822,6.126190479596456,0.7549407993150644,0.9999999799402548,9.999999700000673e-09,1.005974548556255e-08,0,0
1,54.020364090054024,54.461686620054465,54.001399320054,0.2,,0.125,1.0,-1.0,54.147343029998,0.125,1.0,1.0,0,1.0,1.0,1,0.46028730000046636,0.46028730000046636,1.6630289922396013,17.921995384860654,6.08053359190623,0.9727630460500498,0.7498661399616331,0.09967295111628309,0.15046090892208377,0,0
2,57.582374520057584,57.91700772005792,57.563043120057564,0.2,,1.0,1.0,-1.0,57.669343029997606,1.0,1.0,1.0,0,1.0,1.0,1,0.3539646000003529,0.3539646000003529,1.5489598304064134,15.811905601042142,6.4939770539601644,1.0163614043531455,0.7483471304116123,0.09963697363000207,0.1520158959583857,0,0
3,61.73202618006173,62.04506154006204,61.713994650061714,0.2,,0.0,1.0,-1.0,61.82334302999715,0.0,1.0,0.75,0,1.0,1.0,1,0.3310668900003293,0.3310668900003293,1.519915749132693,16.75227540193487,6.147584342956543,0.5930296494229417,0.7496040287188072,0.09958854734712967,0.15080742393406313,0,0
4,66.88187781006688,67.25060760006726,66.86697930006687,0.2,,1.0,1.0,-1.0,66.88234302999659,1.0,1.0,1.0,0,1.0,1.0,1,0.38362830000038173,0.38362830000038173,1.5839106372907539,16.22429120417775,6.33585770924886,0.9030919870040629,0.7497993834117247,0.09966894737632116,0.1505316692119541,0,0
5,71.63530242007164,72.000665880072,71.62160379007162,0.2,,1.0,1.0,-1.0,71.68334302999607,1.0,1.0,1.0,0,1.0,1.0,1,0.3790620900003887,0.3790620900003887,1.5787103528070725,17.947286766058088,6.076581517855327,0.775367852032841,0.7497197488751527,0.09963993708694652,0.15064031403790082,0,0
6,75.56470944007556,76.02029721007602,75.55157742007555,0.2,,1.0,1.0,-1.0,75.51334302999564,1.0,1.0,1.0,0,1.0,1.0,1,0.4687197900004776,0.4687197900004776,1.6709132904234785,16.593461757163343,6.000189749399821,0.824278454093489,0.7478823990207214,0.10097302698155611,0.1511445739977225,0,0
7,79.36856235007937,79.61513769007962,79.34219832007935,0.2,,0.0,1.0,-1.0,79.20234302999523,0.0,1.0,0.75,0,1.0,1.0,1,0.27293937000027313,0.27293937000027313,1.4360661847745253,14.956420910902628,6.713897029558818,0.5069845481000301,0.7494569828873295,0.09955726050178373,0.15098575661088687,0,0
8,84.61407108008461,84.82315017008483,84.5915066700846,0.2,0.0,,-1.0,-1.0,84.42834302999466,-0.0,1.0,0.75,0,0.0,1.0,-1,0.23164350000023148,0.23164350000023148,1.364820118251078,19.853162077485276,6.290957498550415,0.8085278820438225,0.7498562373058532,0.09966953629086535,0.1504742264032817,0,0
9,88.58437401008858,88.91970714008892,88.55381040008855,0.2,,0.0625,1.0,-1.0,88.5193430299942,0.0625,1.0,1.0,0,1.0,1.0,1,0.3658967400003661,0.3658967400003661,1.5633585401065608,17.857093403077048,7.011809857686361,0.8817914676561881,0.5691663101125851,0.23647760010883478,0.19435608977858004,0,0
