,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,,14.686400000000003,14.040400000000002,0.2,,1.0,1.0,-1.0,14.133576860429692,1.0,1.0,1.0,0,1.0,1.0,1,0.6460000000000008,0.6460000000000008,1.8102325179950847,16.94266357503838,5.729823971539735,0.6822384819927805,0.9999866946937672,1.7421660789190318e-08,1.3287884571850779e-05,0,0
1,19.837,20.213,19.8246,0.2,,0.0,1.0,-1.0,20.007576860429044,0.0,0.0,0.75,1,1.0,1.0,1,0.38840000000000074,0.38840000000000074,1.589279221235968,15.985045294465769,8.207373475035032,0.7967372593419811,0.4726919698150043,0.3931476389784957,0.13416039120649995,0,0
2,28.4031,28.626300000000004,28.389100000000003,0.2,,0.25,1.0,-1.0,28.370576860428123,0.25,1.0,1.0,0,1.0,1.0,1,0.2372000000000014,0.2372000000000014,1.3751146846922275,15.149756245407868,9.028990157445271,0.7767131913823853,0.47194664848129525,0.39476020069888307,0.13329315081982168,0,0
3,31.469599999999996,31.698399999999996,31.4624,0.2,,0.125,1.0,-1.0,31.40757686042779,0.125,1.0,1.0,0,1.0,1.0,1,0.2359999999999971,0.2359999999999971,1.3729120029701014,15.592426164825364,8.763512070973714,0.8763826301764434,0.45605301612124294,0.4284510709795581,0.11549591289919893,0,0
4,34.4858,35.1395,34.476299999999995,0.2,,0.0,1.0,-1.0,34.9055768604274,0.0,0.0,0.75,1,1.0,1.0,1,0.6632000000000033,0.6632000000000033,1.8216445175422193,15.243773096513129,9.715623680750529,0.4486810516241354,0.4463407787743677,0.4493252111419155,0.10433401008371679,1,1
5,42.102199999999996,42.4396,42.1005,0.2,,0.0625,1.0,-1.0,42.1885768604266,0.0625,1.0,1.0,0,1.0,1.0,1,0.33910000000000196,0.33910000000000196,1.530327789778089,17.33361665314799,9.494624082247416,1.4365232110684163,0.4116459642189759,0.5209610334170548,0.06739300236396929,1,0
6,45.3019,45.61710000000001,45.290800000000004,0.2,,0.25,1.0,-1.0,45.45357686042624,0.25,1.0,1.0,0,1.0,1.0,1,0.32630000000000337,0.32630000000000337,1.5136170737878794,15.993728860925565,10.240596103668214,0.6017366032233391,0.42422606491290565,0.493897034820071,0.0818769002670233,0,1
7,48.385099,49.03139899999999,48.362699000000006,0.2,0.0625,,-1.0,-1.0,48.44857686042591,-0.0625,1.0,1.0,0,0.0,1.0,-1,0.668699999999987,0.668699999999987,1.8252313231998918,14.950653491867254,9.544268186887106,0.5316435826811609,0.47167033731485897,0.3953183445208327,0.13301131816430842,1,1
8,55.5513,55.872299999999996,55.54430000000001,0.2,,1.0,1.0,-1.0,55.61357686042512,1.0,1.0,1.0,0,1.0,1.0,1,0.32799999999998875,0.32799999999998875,1.5158738437116641,14.124612726345347,7.0465550800164545,0.8089581296304721,0.4139198105395411,0.5168512606206924,0.06922892883976653,0,1
9,58.784300000000016,58.905000000000015,58.75930000000001,0.2,,1.0,1.0,-1.0,58.711576860424785,1.0,1.0,1.0,0,1.0,1.0,1,0.14570000000000505,0.14570000000000505,1.1634595517700053,14.462283251717338,8.855960083007812,0.7591279720035055,0.4578037381497382,0.4238506118204272,0.11834565002983456,1,1
