,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
0,25.743325410025744,34.420690920034424,34.01969769003402,0.2,,1.0,1.0,-1.0,34.20519124000079,1.0,1.0,1.0,0,1.0,1.0,1,0.40099323000040243,0.40099323000040243,1.6031370404548777,14.938026837178965,11.07082361559714,1.0346881110243555,0.9999999774214242,1.2535184907481897e-08,1.0043390909429662e-08,0,0
1,41.24630829004125,41.568309420041565,41.22467712004123,0.2,0.0,,-1.0,-1.0,41.37719124000079,-0.0,1.0,0.75,0,0.0,1.0,-1,0.34363230000033695,0.34363230000033695,1.5360939789444725,15.995653614903418,10.827906807263693,0.6842659259811493,0.6811431000838569,0.26175684483503747,0.057100055081105626,0,0
2,45.77942160004578,46.19081379004619,45.77192235004577,0.2,,0.0625,1.0,-1.0,45.9191912400008,0.0625,1.0,1.0,0,1.0,1.0,1,0.4188914400004222,0.4188914400004222,1.6221014856928848,14.912491586106368,11.98058662811915,0.786466280378321,0.6794380847358066,0.26217027523814795,0.058391640026045376,0,0
3,51.36249657005136,51.787054110051784,51.34956453005135,0.2,,0.0625,1.0,-1.0,51.5701912400008,0.0625,1.0,1.0,0,1.0,1.0,1,0.43748958000043103,0.43748958000043103,1.6409677135818623,14.560115605888521,9.134386722246806,0.3993316518239466,0.6791085011867184,0.26225019287719736,0.05864130593608425,0,0
4,56.12895321005613,56.47118565005647,56.11885422005612,0.2,1.0,,-1.0,-1.0,56.25619124000081,-1.0,1.0,1.0,0,0.0,1.0,-1,0.3523314300003477,0.3523314300003477,1.5469513864877291,16.69812345344475,14.26734881401062,1.2139091556880954,0.6804429179813051,0.2619266240937164,0.05763045792497837,1,1
5,60.51184821006051,60.84578148006084,60.512814780060516,0.2,0.0,,-1.0,-1.0,60.486191240000814,-0.0,1.0,0.75,0,0.0,1.0,-1,0.3329667000003269,0.3329667000003269,1.5224008018869388,14.06663686488397,13.029135513305665,0.9211457640743834,0.6269835700138987,0.27488933993619885,0.09812709004990244,0,1
6,66.994966500067,67.32779988006733,66.99040029006699,0.2,,0.125,1.0,-1.0,67.06119124000081,0.125,1.0,1.0,0,1.0,1.0,1,0.33739959000034503,0.33739959000034503,1.5281445505094908,13.360582597909415,10.453731020291647,0.8698377097344439,0.6777703929321428,0.26257465599809005,0.05965495106976708,0,0
7,70.17851478007017,70.5935399400706,70.17171546007017,0.2,,0.0625,1.0,-1.0,70.39019124000082,0.0625,1.0,1.0,0,1.0,1.0,1,0.4218244800004243,0.4218244800004243,1.6251317798145681,15.570898977592037,8.202848807970684,0.4702815556961518,0.6795500028331154,0.2621428491674059,0.05830714799947871,0,0
8,78.010964790078,78.33629892007833,78.00896499007801,0.2,0.0,,-1.0,-1.0,78.13219124000082,-0.0,1.0,0.75,0,0.0,1.0,-1,0.3273339300003215,0.3273339300003215,1.5149910247035734,14.098389603547403,11.8163933634758,0.5926679055739099,0.6760733036415743,0.2629860922147537,0.06094060414367192,0,0
9,84.26033979008426,84.71056143008471,84.26127303008427,0.2,,0.0,1.0,-1.0,84.46319124000082,0.0,1.0,0.75,0,1.0,1.0,1,0.4492884000004409,0.4492884000004409,1.6525252058602573,11.894623395387816,8.340513983080465,0.6399998350635295,0.6808661395819964,0.2618240020463514,0.05730985837165207,0,0
10,87.42708975008743,87.69029676008769,87.41055807008742,0.2,,0.25,1.0,-1.0,87.51119124000083,0.25,1.0,1.0,0,1.0,1.0,1,0.27973869000027207,0.27973869000027207,1.446752536774058,14.854545415898421,11.52706003189087,0.8358995748750366,0.6787851726556525,0.26232718972918884,0.05888763761515866,0,0
11,95.20991139009521,95.5933730400956,95.19817923009519,0.2,,0.125,1.0,-1.0,95.39219124000084,0.125,1.0,1.0,0,1.0,1.0,1,0.3951938100004071,0.3951938100004071,1.5968101335276361,11.839468915297362,8.596597850322723,0.6143821920783972,0.6796992804211696,0.26210693666005463,0.05819378291877567,0,0
12,98.2931363700983,98.75202381009875,98.2908032700983,0.2,,1.0,1.0,-1.0,98.57419124000084,1.0,1.0,1.0,0,1.0,1.0,1,0.4612205400004541,0.4612205400004541,1.6639086399284329,15.51369933767442,10.987671188513438,0.5270841127616134,0.6796518094547171,0.262117944548965,0.058230245996317945,0,0
13,101.40982467010141,102.14495115010214,101.40245874010141,0.2,,0.0,1.0,-1.0,101.90319124000084,0.0,1.0,0.75,0,1.0,1.0,1,0.742492410000736,0.742492410000736,1.870692018512286,15.829941105236621,14.490051407967844,1.0838839342415547,0.6796591543885527,0.26211667106584197,0.05822417454560543,1,1
14,105.02612967010502,105.58227405010558,105.02376324010503,0.2,,0.0,1.0,-1.0,105.28419124000084,0.0,1.0,0.75,0,1.0,1.0,1,0.5585108100005556,0.5585108100005556,1.7470315833212018,14.545667187776994,8.864897863070171,0.452142817101343,0.606624580209413,0.2798260473467296,0.11354937244385725,0,1
15,109.24260798010924,109.57020855010957,109.24370787010925,0.2,,0.25,1.0,-1.0,109.37919124000085,0.25,1.0,1.0,0,1.0,1.0,1,0.32650068000032206,0.32650068000032206,1.513884090113635,14.934900240170856,11.025837830702464,0.6561895424988273,0.6780373215334449,0.2625099162483434,0.05945276221821174,0,0
16,112.34239797011234,112.82264994011283,112.33036584011234,0.2,,0.25,1.0,-1.0,112.40519124000085,0.25,1.0,1.0,0,1.0,1.0,1,0.4922841000004894,0.4922841000004894,1.6922158089729114,15.195701536952821,13.244144646326701,0.9360555566896575,0.6806026662791061,0.2618878887516512,0.057509444969242665,0,0
17,115.4921163001155,115.91347416011591,115.47898428011548,0.2,,0.125,1.0,-1.0,115.64519124000086,0.125,1.0,1.0,0,1.0,1.0,1,0.4344898800004273,0.4344898800004273,1.6379796654540637,16.09059654455604,13.889575513203939,0.8600399552471687,0.6550733442335616,0.2680782220679622,0.07684843369847606,0,0
18,120.19191294012019,120.68463033012068,120.16994847012018,0.2,,0.0,1.0,-1.0,120.37719124000085,0.0,0.0,0.75,1,1.0,1.0,1,0.5146818600005076,0.5146818600005076,1.711538861779387,13.256958893988294,8.065546723206838,0.6347116505207506,0.6571499455728087,0.267574690214318,0.07527536421287317,0,0
19,123.44202123012344,123.98053404012398,123.43492194012343,0.2,,0.0,1.0,-1.0,123.64119124000086,0.0,0.0,0.75,1,1.0,1.0,1,0.5456121000005538,0.5456121000005538,1.7368839930729123,15.677847231553114,9.794071165720622,0.30060088413811303,0.6779360588309575,0.26253244209819404,0.059531499070848606,0,0
20,126.80778462012681,127.10978775012711,126.7998854101268,0.2,,0.0,1.0,-1.0,126.83919124000086,0.0,1.0,0.75,0,1.0,1.0,1,0.30990234000030625,0.30990234000030625,1.4912248555080274,15.20579554952926,12.0138933579127,0.6830693368187788,0.6771228031184354,0.26273168396047186,0.060145512921092686,0,0
