,stimOn_times,feedback_times,goCue_times,probabilityLeft,contrastLeft,contrastRight,feedbackType,choice,firstMovement_times,signed_contrast,laser_stimulation,laser_probability,probe_trial,correct,right_choice,stim_side,time_to_choice,reaction_times,rt_log,pupil,whisking,sniffing,p_engaged,p_exploratory,p_disengaged,state,state_switch
1,44.776155270044775,45.23597595004524,44.75102445004475,0.8,0.25,,1.0,1.0,44.99093174000005,-0.25,1.0,1.0,0,1.0,0.0,-1,0.48495150000048426,0.48495150000048426,1.6856983069828897,14.472081404502728,9.591025590896606,1.072543122838546,0.9999999798709938,1.0096675423432664e-08,1.003233088079177e-08,1,0
2,51.81121836005181,52.160616750052164,51.788287320051786,0.8,,0.125,-1.0,1.0,51.91893174000006,0.125,1.0,1.0,0,0.0,0.0,1,0.3723294300003772,0.3723294300003772,1.5709273654733422,16.017527744673487,11.503135267893473,1.8013201775898355,0.6186319497442792,0.20091579409733581,0.18045225615838523,1,0
3,56.65896687005666,56.821283970056825,56.64690141005665,0.8,0.0625,,1.0,1.0,56.56493174000006,-0.0625,1.0,1.0,0,1.0,0.0,-1,0.1743825600001756,0.1743825600001756,1.2415030489771781,21.3883312641993,1.900996466477712,0.3349904878770369,0.6136709756913735,0.20783071848948353,0.17849830581914297,0,1
4,63.291970170063294,63.724860210063724,63.26850585006327,0.8,,1.0,1.0,-1.0,63.45193174000007,1.0,1.0,1.0,0,1.0,1.0,1,0.4563543600004536,0.4563543600004536,1.659302204126801,14.148039802381023,10.07561027208964,1.2474599008383014,0.8007379219675647,0.00015258401454484681,0.19910949401789063,1,1
5,70.17474849007017,70.41409122007042,70.16674929007017,0.8,0.125,,-1.0,-1.0,70.13893174000007,-0.125,1.0,1.0,0,0.0,1.0,-1,0.24734193000024618,0.24734193000024618,1.3932977452498823,29.247368938121802,3.603215420246124,0.51377188776156,0.6186773028817819,0.20086609211028847,0.1804566050079298,0,1
6,74.4912168000745,74.88314427007488,74.45772015007446,0.8,,0.25,1.0,-1.0,74.54193174000008,0.25,1.0,1.0,0,1.0,1.0,1,0.4254241200004145,0.4254241200004145,1.628822109182426,16.92959457862081,6.039184745152792,0.9711156419182151,0.8008561305223351,2.3195755912991238e-17,0.19914386947766502,0,0
7,77.993499870078,78.31860069007831,77.95270395007795,0.8,1.0,,1.0,1.0,77.90493174000008,-1.0,1.0,1.0,0,1.0,0.0,-1,0.3658967400003661,0.3658967400003661,1.5633585401065608,12.575225240806406,9.60307772954305,0.9393981992925577,0.7465690320401923,0.059855588062652204,0.19357537989715565,1,1
8,81.52634655008153,81.85741344008186,81.4979827200815,0.8,1.0,,1.0,1.0,81.66193174000009,-1.0,1.0,1.0,0,1.0,0.0,-1,0.35943072000036125,0.35943072000036125,1.555615192852211,14.324528776498886,10.958064206441243,0.6495321988946533,0.6190162342139893,0.200572088808624,0.18041167697738686,1,0
9,86.82398340008683,87.17918121008718,86.8019522700868,0.8,0.125,,1.0,1.0,86.96393174000009,-0.125,1.0,1.0,0,1.0,0.0,-1,0.37722894000037854,0.37722894000037854,1.576605003260275,14.95431505197511,10.690820105870564,1.5185700728849751,0.6167006096165873,0.20363359237953213,0.17966579800388083,1,0
10,91.92340674009192,92.0980226100921,91.9032087600919,0.8,0.125,,1.0,1.0,91.8129317400001,-0.125,1.0,1.0,0,1.0,0.0,-1,0.19481385000020168,0.19481385000020168,1.2896198291588385,14.591129958760467,10.342254241307577,1.3130083211624224,0.6168602051816096,0.20338760187138222,0.17975219294700837,1,0
